"","MMM","AA","AXP","BA","CAT","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ","CSCO","TRV"
"1",-0.00318213063292205,-0.0047662272118032,-0.020560909062624,-0.00157938234042376,-0.0113861029967666,0.00629324931651354,0.0114506920799613,-0.000718273571692407,-0.00205733766779304,-0.00982835330069065,-0.00145841285120696,-0.00717223109677434,-0.00563036883249879,-0.0078062042593956,-0.0116161815822124,-0.00273772166110575,-0.00140073988586664,0.000145852216519415,-0.00274052028544247,0.000376576907001436,0.00752152688801289,-0.00168130174279213,0.00107709760777652,-0.00410805130377412,-0.000625608954578638,0.00355526152998209,-0.00558074563741684,0.00252869725227356,-0.0196069702506065,-0.00282102101482451
"2",-0.00255018519237638,-0.0199699122458696,-0.00887824688106775,-0.0142137287184596,-0.0245740078389645,-0.00459586177021265,0.000858522718772292,0.00179181538987905,-0.00475752167403698,0.00350518617779016,-0.0103704379871488,0.0122210141271353,0.00650558993220329,0.00272978795692325,0.00492046121507883,0.0013223618734628,-0.0031905637588352,0.00522966682910919,-0.00874461885541677,-0.00547654507681727,0.0034556754399091,-0.00277492799796164,0.00571198668330908,-0.00122429337352514,-0.00772653613239527,-0.0179300606250763,-0.0128487609326839,0.00363591103814542,0.00220702402293682,-0.0014418886275962
"3",0.000330946466419846,-0.00868330523371696,0.000754536536987871,-2.13697057915851e-05,-0.0130842532962561,0.00236975820735097,0.00353112793527544,-0.00392032461240888,0.00262901862151921,-0.00310525111854076,0.00437525380402803,0.00804272014647722,-0.00228463229723275,0.00256181368604302,-0.0142521541565657,-0.00539575470611453,0.00173744407948107,-0.00198326562531292,-0.00581514136865735,-0.0019574926700443,-0.00300928996875882,-0.000973145361058414,-0.00735917501151562,0.00299554993398488,-0.00335485651157796,-0.00632036570459604,0.00521379336714745,-0.00409460859373212,0.00173145718872547,0.00150116719305515
"4",-0.00756500102579594,-0.0159179680049419,-0.00859060697257519,-0.0118964994326234,-0.00264607113786042,-0.00190025265328586,-0.00279744039289653,-0.00203668908216059,-0.00287437858060002,-1.04383730104018e-06,-0.00636245915666223,-0.0135821225121617,-0.00169845391064882,-0.00622371025383472,-0.0182254277169704,-0.00393172260373831,0.00127362192142755,0.00397766334936023,-0.00500219920650125,-0.00292123365215957,-0.0122001655399799,-0.000863831839524209,-0.00702031888067722,-0.00919060409069061,0.00422006472945213,0.00314742047339678,-0.00121953524649143,-0.00230883597396314,0.0025017699226737,-0.0124534508213401
"5",-0.00228868122212589,-0.0026349734980613,-0.0116535555571318,-0.00309289642609656,0.000317396741593257,-0.000376905140001327,-0.00694569712504745,0.00386838964186609,0.00033966705086641,-0.000597533595282584,0.0101400529965758,-0.00342344166710973,0.00486748665571213,-0.0039307065308094,-0.0243089608848095,0.00198559532873333,0.00319642736576498,-0.00573043012991548,-0.000331507413648069,-0.00182229513302445,0.00930931326001883,-0.00395703501999378,-0.00551287923008204,-0.00292476173490286,-0.00514521356672049,-0.0184915158897638,-0.00224638171494007,0.000101287099823821,0.00361942360177636,-0.000823171751108021
"6",-0.00981515645980835,-0.0150764854624867,0.0106791332364082,0.00742193404585123,0.0236068852245808,0.000532141886651516,-0.00618329038843513,-0.00502868369221687,-0.00674918293952942,-0.00782492570579052,-0.00285679590888321,0.00110240862704813,0.00619543576613069,-0.00597636168822646,-0.00674632890149951,-0.0056861792691052,0.00175986485555768,0.0111554535105824,0.00308489892631769,-0.00301838270388544,-0.00608894601464272,0.0011472754413262,0.00146991619840264,0.00065020885085687,0.000726497557479888,0.00760824279859662,0.00685319863259792,-0.00190138106700033,-0.00756746623665094,-0.00352179585024714
"7",-0.00135447538923472,0.0026973148342222,0.00148411968257278,0.00252392399124801,-0.0179062150418758,-0.00309945014305413,0.0050357049331069,-0.00227634096518159,-0.0028363517485559,0.0023123980499804,0.00509014260023832,-0.000933830335270613,-0.000375734729459509,-0.00726371165364981,0.0117841772735119,0.000846946786623448,-0.00368530303239822,0.00102860608603805,-0.00369023345410824,6.36684271739796e-05,0.000123299570987001,-0.00121585140004754,-0.00587727734819055,-0.000744495657272637,-0.00826602708548307,0.0041767037473619,0.0121353473514318,-0.00332061946392059,0.00585413351655006,0.00446393666788936
"8",-0.00795012060552835,-0.00266077881678939,0.00518509279936552,0.00297990045510232,-0.00792118161916733,-0.00486226193606853,0.0125191463157535,6.12140356679447e-05,-0.00494903139770031,0.00546669168397784,0.00190571544226259,-0.0104646319523454,0.00352161494083703,-0.00276473956182599,-0.00789110083132982,0.00256727333180606,0.000104847611510195,-0.000257829378824681,-0.00850314274430275,-0.00319504179060459,0.000902314553968608,-0.000509406323544681,-0.00221625110134482,0.00381601718254387,0.00248029478825629,0.00524907419458032,0.00130336289294064,-0.00136736454442143,-0.00994220934808254,-0.00790725462138653
"9",-0.00460954150184989,0.000403156795073301,0.0027056613471359,-0.00965704768896103,-0.00589270098134875,-0.00237418501637876,0.000425711157731712,-0.0094583835452795,-0.00375772803090513,0.00216216268017888,-0.000716733688022941,0.00024805124849081,0.00280652288347483,0.000469235295895487,0.00169927126262337,-0.00615222519263625,0.000698182440828532,-0.0014917035587132,-0.000600859755650163,9.05224442249164e-05,0.00225337641313672,0.00611460395157337,-0.00289012771099806,0.007749960757792,-0.00589683791622519,0.00059075775789097,7.1703310823068e-05,-0.00507998978719115,0.00983675196766853,-0.00308042066171765
"10",-0.00218814378604293,0.000694974209181964,-0.00230476795695722,-0.00613710144534707,-0.014425054192543,-0.000209817284485325,0.00235177646391094,-0.0011855746852234,-0.00662956573069096,0.0169323720037937,0.00598828867077827,0.000520176428835839,0.00117189984302968,-0.00513287913054228,0.0154083278030157,-0.00176691683009267,0.00118140398990363,-0.00230911863036454,0.000204285606741905,0.000408183841500431,0.000126759463455528,0.00364398979581892,-0.000883551721926779,-0.000847038347274065,8.07059986982495e-05,-0.000703315599821508,0.00294946366921067,0.00128816429059952,-0.00519355246797204,-0.00965017639100552
