"","MMM","AA","AXP","BA","CAT","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ","CSCO","TRV"
"T+1",0.00159160869684577,0.00280935405888174,-0.00071107712640923,0.000116682762282779,0.00609376492062222,0.000644759248688911,-0.00130466639937531,-0.00180558680772857,0.000642666019371186,0.00465673642356902,0.00299550670248068,0.00229915802167228,0.000606174562370067,0.000616424541536605,-0.00406043845900114,0.00192614641957269,0.000280977509368402,0.00111629892364137,0.00073407070816156,0.000607983949303134,-0.000264721404303986,-0.0036126478493009,0.000308065271862075,0.00224836385243707,0.00131293541449166,-0.000580621481223577,-0.00119150664042803,0.000362169488227905,0.000919848895943668,0.000643902194274815
"T+2",0.00154831094658595,0.00268388883294037,0.00540047014458952,0.00215119389698261,-4.56403262623765e-05,0.000636420907678482,0.000782330044388791,0.00210329521745264,0.00208749759279321,0.00290527736325822,0.00197778491057997,0.000598590323857036,0.00191003493892036,0.000723335502212293,0.00321942024597662,0.00146221384151727,0.00356847947652416,0.00322958403627345,0.00191153574786893,0.000889204343338137,0.00327901868390884,-0.00319611239046149,0.000451197282833245,0.00198901034338991,0.00106597479696982,0.00491595349405264,0.00188806869311757,0.000494814567138223,0.00227639742439038,0.00260568224798595
"T+3",0.00153396566532463,0.00187576035038375,0.00258704965423791,0.00120880448399283,0.00560857463083829,0.000656844473369994,0.00066448009393089,-0.000559211100874236,0.000664429181148573,0.00223569293823682,0.00198730706680221,0.0024986861459234,0.000900218730087374,0.000735188844650549,0.00139315958593978,0.00117608279440776,0.000661555500686965,0.00174199377343394,0.000940047879215614,0.000701077153552559,0.00141366146151806,-0.00290375878938452,0.000592771474574072,0.00209299072806457,0.000747232105465227,-4.9613905109151e-05,0.000499756770939041,-3.72851657415367e-06,0.00141617620051716,0.00222749385181695
"T+4",0.00152730304082911,0.00151124615751916,0.00390008389679166,0.00181467584605184,0.000391648832708028,0.00067389349001288,0.000928263069202379,0.00130654659757735,0.00175209883803821,0.00215406696625771,0.00192066307508766,0.000679612631751829,0.00165328718577932,0.000735790177472944,0.00173208601374686,0.0010630087405838,0.00341429089585826,0.00288665185117087,0.00166510094388359,0.000818751548258582,0.00268591901918402,-0.00264288988420741,0.000617214423498984,0.00213548580500971,0.000749885777651304,0.0032494203716744,0.00139135042184276,0.000496455681789938,0.00200499329158446,0.00221243031229881
"T+5",0.00152420400708961,0.00138731981447229,0.00328715310074562,0.00145051115906998,0.00520509840117208,0.000690693753285638,0.00108626929893087,3.75606984179527e-06,0.000885700075970233,0.00216614587100905,0.00186373172523166,0.00240224621335111,0.00109119846371858,0.000735913006405792,0.00158621002368573,0.00101961295686363,0.000814417131379011,0.00199775005173486,0.00112528145599654,0.000745193714297755,0.00186999866255711,-0.00240479691990553,0.000629818798408127,0.00216033317705602,0.000780500416387573,0.000965617735360387,0.000866321219820116,4.49840869807863e-05,0.00160406951083765,0.00215067840072468
"T+6",0.00152276252367464,0.00135002433931173,0.003573273159159,0.00167213092811768,0.000763920269247842,0.000706960357508566,0.00123587476526927,0.000913848613035113,0.00157079171982535,0.0021730872573208,0.00180959571225798,0.000772307274024039,0.00151073173902867,0.000735911964563964,0.00157092966967615,0.00100299934765282,0.00327015820155561,0.00268865900658973,0.00152716523006535,0.000791174145747852,0.00240039853877058,-0.0021870918090579,0.000632834365049944,0.00217420966578657,0.000782257410113617,0.00253691837174189,0.00118146972047588,0.00044557064766359,0.001877153265518,0.00210327359069302
"T+7",0.00152209203259508,0.0013395667970521,0.00343971045893162,0.00153757533083299,0.00486161837928789,0.000722737715252359,0.00136244527176716,0.000278118582905439,0.00102836817438672,0.00217422703238147,0.00175859163570934,0.00231443927113558,0.00119759922717645,0.000735913810331295,0.00153765989609966,0.000996640342845489,0.000950567805512956,0.00215159552704588,0.0012279720429994,0.000762432136596407,0.00205665029456623,-0.00198799939340845,0.000634040573470671,0.00218199898408628,0.000779449048506609,0.00145485254125463,0.00099312101447696,9.11898083376943e-05,0.00169115036734785,0.0020601569008717
"T+8",0.00152178016061436,0.00133677175431868,0.00350205839429058,0.00161930621161398,0.00108083559997823,0.000738037881542279,0.0014721454959158,0.000722200256946994,0.00145773668232103,0.00217417469661581,0.00171050163974699,0.000855391286799414,0.00143131601353818,0.000735913649963895,0.00151801036490057,0.000994206421710528,0.00314155626165568,0.00256907399846052,0.00145071445102438,0.000780398542379492,0.00227958203040926,-0.00180592622886114,0.000634377686719542,0.00218636884403219,0.000779096831711705,0.00219991027280832,0.00110579784679588,0.000404530551325287,0.00181784092236072,0.00202211451370012
"T+9",0.0015216350965929,0.00133605107544856,0.00347295397339345,0.00156966588248804,0.00456921323065361,0.000752875546388985,0.00156671542597804,0.000411992531431839,0.00111784613363333,0.00217410664979058,0.0016651620936616,0.00223583095993334,0.00125687377527126,0.000735913689100719,0.00150217186206544,0.000993274835220753,0.00107203985097204,0.00224455292530248,0.00128488788001075,0.000769167882231154,0.00213502555706377,-0.00163941728099592,0.000634497976715558,0.00218882052568755,0.000779341904582284,0.00168688972968134,0.00103840546225821,0.00012750267996001,0.00173154928280429,0.00198837626223897
"T+10",0.00152156762156588,0.00133587056943919,0.00348654010597155,0.00159981606054936,0.00135062618016501,0.000767264665655024,0.00164833834680581,0.000628684299372055,0.00138690354543971,0.00217409228492672,0.00162241546533747,0.000929764501530068,0.00138707449797112,0.000735913683714856,0.0014906567169574,0.000992918269323428,0.00302681882887485,0.00249681488010087,0.00140834192676027,0.000776188080310294,0.00222876403152447,-0.00148714205749505,0.000634534205920342,0.00219019601560742,0.000779391635395661,0.00204013659630178,0.0010787150747843,0.000372421976125666,0.00179032435967404,0.00195848144776127
