"Index","AA","AAPL","AIG","AMGN","AXP","BA","BAC","C","CAT","CRM","CSCO","CVX","DD","DIS","DOW","GE","GM","GS","HD","HON","HPQ","IBM","INTC","JNJ","JPM","KO","MCD","MDLZ","MMM","MO","MRK","MSFT","NKE","PFE","PG","RTX","T","TRV","UNH","V","VZ","WBA","WMT","XOM"
"2005-01-03",74.468971,1.130179,1320.599976,64.279999,48.938023,50.970001,46.459999,482.700012,47.535,4.15,19.32,50.900002,70.39492,27.474026,NA,219.720169,NA,104.949997,43.099998,33.653942,9.559491,93.451241,23.07,62.900002,39.150002,20.77,31.82,34.880001,82.400002,60.630001,29.828243,26.74,11.33625,25.094877,55.189999,32.41032,19.327795,37.25,43.310001,NA,36.413578,40.380001,53.349998,50.09
"2005-01-04",73.123291,1.141786,1325,63.259998,48.20277,49.98,45.82,478.600006,47.009998,4.09,18.559999,50.549999,68.872025,27.178076,NA,217.078003,NA,104.269997,42.549999,33.053322,9.495913,92.447418,22.610001,62.700001,38.41,20.48,32.080002,34.740002,81.730003,61.049999,29.704199,26.84,11.175,25.094877,54.5,32.035873,19.123867,37.040001,42.865002,NA,36.044857,40.09,53.220001,49.75
"2005-01-05",72.69075,1.151786,1347,62.259998,47.651333,50.810001,45.290001,484.600006,46.110001,4.4875,18.57,50.880001,68.174622,27.0301,NA,215.756927,NA,103.800003,42.16,32.957985,9.536785,92.25621,22.389999,62.66,38.490002,20.385,31.83,34.459999,80.730003,60.939999,29.904579,26.780001,11.04125,24.924099,55.07,31.796728,19.214502,36.98,43.014999,NA,35.990898,41.119999,53.290001,49.490002
"2005-01-06",73.003143,1.152679,1349.199951,62.84,47.406246,50.48,45.220001,489.299988,46.790001,4.43,18.85,51.73,68.95742,27.069559,NA,217.498352,NA,105.230003,41.529999,32.738708,9.518619,91.969406,22.459999,62.84,38.709999,20.555,32.080002,34.48,81.459999,60.509998,30.114504,26.75,11.0275,24.943073,55.34,31.815607,18.995468,37.150002,43.965,NA,35.568214,41.139999,54.049999,50.119999
"2005-01-07",73.74807,1.236607,1351.599976,62.970001,47.056129,50.310001,44.73,486.5,46.689999,4.3875,18.719999,51.150002,68.302711,26.803205,NA,216.177261,NA,104.779999,41.419998,32.614773,9.464124,91.567879,22.799999,62.610001,38.400002,20.58,31.870001,34.459999,82.300003,61.400002,29.704199,26.67,10.9625,24.952562,55.919998,31.472624,18.942598,36.98,43.615002,NA,35.44231,41.5,53.990002,49.790001
"2005-01-10",73.219414,1.231429,1354,63.639999,47.152412,50.98,45.290001,483.399994,46.259998,4.245,18.719999,51.380001,69.31324,26.91172,NA,215.636826,NA,104.980003,41.799999,32.509899,9.4505,91.472275,22.879999,63.099998,38.27,20.695,31.67,34.43,83.940002,62.200001,30.057253,26.799999,11.07125,25.085388,56.360001,31.38452,18.806646,37.07,43.799999,NA,35.100567,41.639999,53.720001,49.98
"2005-01-11",71.248947,1.152857,1343,63.779999,46.71476,50.82,45.18,482.200012,45.619999,4.105,18.639999,51.400002,67.889969,26.842665,NA,212.57431,NA,104.169998,41.709999,32.414562,9.105359,90.822182,22.540001,62.880001,37.900002,20.58,31.1,34.240002,84.709999,61.599998,29.742367,26.73,11.01875,24.810247,56.299999,31.516678,18.617825,37.299999,43.755001,NA,34.71386,41.669998,53.59,49.849998
"2005-01-12",70.720291,1.168929,1335.599976,64.870003,46.609726,51.939999,45.060001,480.700012,46.185001,3.775,18.93,52.490002,68.815094,27.345779,NA,214.255692,NA,103.269997,42.200001,33.348866,9.100817,91.022942,23.16,63.32,37.990002,20.58,31.34,34.23,84.959999,61.630001,29.656488,26.780001,11.07375,24.696396,56.509998,32.076778,18.73867,37.540001,44.044998,NA,34.381107,41.919998,54.080002,50.59
"2005-01-13",70.888496,1.246429,1320,63.889999,46.285866,50.630001,44.5,476,46.43,3.8125,18.780001,52.060001,68.886253,27.375376,NA,211.553467,NA,102.940002,41.73,32.967518,9.059946,90.296364,22.82,61.970001,37.77,20.370001,30.889999,34.150002,83.790001,62.299999,29.246183,26.27,11.0025,24.032257,55.529999,31.655128,18.451662,37.290001,44.200001,NA,33.364876,41.279999,53.639999,50.549999
"2005-01-14",71.849701,1.253571,1322.800049,63.810001,46.145817,50.91,44.889999,475.100006,46.845001,3.75,18.879999,52.299999,70.864601,27.91795,NA,213.294907,NA,104.220001,41.900002,33.692078,9.114441,89.961761,23.02,62.700001,37.810001,20.485001,31.309999,34.23,83.970001,63.349998,29.456106,26.120001,11.11875,23.956356,55.880001,31.762115,18.436556,37.490002,44.779999,NA,33.13105,41.630001,53.990002,51.07
"2005-01-18",71.537308,1.261607,1354,64.160004,46.522194,51.880001,45.73,481.700012,46.264999,3.7625,18.74,53.09,71.120789,28.352011,NA,215.937073,NA,105,42.16,34.178295,9.277929,90.726578,22.940001,63.029999,38.400002,20.625,31.6,34.43,82.019997,63.959999,29.866411,26.32,11.0875,24.003796,55.990002,32.158588,18.79154,37.939999,44.400002,NA,33.886482,43.16,54.490002,51.5
"2005-01-19",70.119537,1.247857,1340.199951,63.48,46.443417,51.41,44.970001,480.399994,45.755001,3.7475,18.15,52.689999,70.124504,28.11525,NA,212.814514,NA,104.059998,41.799999,33.72068,9.209809,89.005737,22.6,62.82,37.84,20.549999,31.620001,34.330002,82.169998,63.560001,29.599237,25.98,11.06875,23.605312,56.68,31.796728,18.723564,37,44.139999,NA,32.960178,43.029999,53.779999,51.049999
"2005-01-20",68.966103,1.258214,1331,62.560001,45.865719,50.900002,45.310001,477.700012,45.040001,3.6525,18.32,51.959999,69.92524,28.134979,NA,212.394165,NA,103.400002,41.150002,33.530006,9.091735,88.910133,22.58,62.490002,37.25,20.665001,31.450001,34.119999,82.949997,63.099998,29.322519,25.860001,10.85,23.70019,56.700001,31.397104,18.481873,36.459999,43.314999,NA,32.618435,43.07,53.369999,50.720001
"2005-01-21",69.518791,1.25875,1322.400024,62.57,45.45433,50.07,45.09,479.299988,44.615002,3.6125,18.01,51.98,69.484032,27.769976,NA,210.952988,NA,103.330002,40.900002,33.358398,9.078111,88.317398,22.42,61.849998,36.849998,20.455,31.25,33.970001,81.269997,62.75,28.969465,25.65,10.7875,23.225805,55.650002,31.491505,18.564955,36.200001,44.424999,NA,32.825279,42.220001,53.009998,50.439999
"2005-01-24",69.230431,1.263571,1327.599976,62.119999,46.040779,49.639999,45.220001,483.600006,44.060001,3.475,17.75,52.57,68.501976,27.572676,NA,211.733627,NA,103.239998,40.389999,33.530006,9.032698,87.753349,21.99,61.490002,36.880001,20.48,31.74,33.400002,81.620003,62.16,28.482824,25.67,10.78875,23.017078,55.209999,31.151669,18.534742,36.970001,44.125,NA,33.140045,41.700001,53.07,51.130001
"2005-01-25",68.173111,1.286607,1340,62.169998,46.776031,49.84,45.59,485.100006,45.25,3.4325,17.51,53.040001,69.327469,28.4112,NA,214.375793,NA,102.860001,40.57,33.444202,8.928247,88.135757,22.26,63.720001,36.860001,20.620001,31.940001,33.029999,82.82,62.290001,29.532442,26.02,10.73625,23.330172,55.73,31.334171,18.466766,36.950001,43.875,NA,32.375618,41.970001,53.279999,51.330002
"2005-01-26",68.821922,1.290179,1341,63.560001,46.478432,49.860001,45.77,484.799988,45.560001,3.45,17.690001,53.540001,69.370171,28.19417,NA,213.114761,NA,103.260002,40.73,34.082958,8.896458,87.906311,22.42,64.650002,36.830002,20.84,31.99,33.220001,83.419998,61.84,29.742367,26.01,10.64375,23.330172,55.439999,31.724356,18.564955,37.490002,43.900002,NA,32.843266,42.060001,53.279999,51.700001
"2005-01-27",69.831177,1.297143,1328,61.580002,46.198334,50.970001,45.529999,485.600006,43.259998,3.405,18.18,54.060001,69.113976,27.91795,NA,213.835342,NA,104,40.66,34.349903,8.851045,87.93499,22.309999,64.220001,36.75,20.879999,32.119999,33.450001,82.889999,62.630001,29.751907,26.110001,10.80625,23.41556,55.32,32.146004,17.877644,37.369999,44.23,NA,32.258705,42.139999,53.080002,51.75
"2005-01-28",69.614906,1.321071,1317.199951,61.299999,46.215839,49.919998,45.700001,483.799988,43.73,3.365,17.9,53.720001,69.996407,27.848894,NA,214.676041,NA,106.120003,40.41,34.025757,8.782925,88.80497,22.24,64.620003,37,20.745001,32,33.259998,83.25,63.200001,26.736641,26.18,10.81125,23.102467,54.150002,32.095657,17.839878,36.900002,44.075001,NA,32.087837,42.869999,52.43,51.27
"2005-01-31",70.912529,1.373214,1325.800049,62.240002,46.697254,50.599998,46.369999,490.5,44.549999,3.425,18.040001,54.400002,70.736504,28.243496,NA,216.957901,NA,107.849998,41.259998,34.302235,8.896458,89.311661,22.450001,64.699997,37.330002,20.745001,32.389999,33.98,84.360001,63.830002,26.765266,26.280001,10.82875,22.922201,53.23,31.680302,17.94562,37.540001,44.450001,NA,32.006897,42.610001,52.400002,51.599998
"2005-02-01",71.032677,1.384464,1334.800049,62.529999,49.673275,51.040001,46.68,494.799988,45.060001,3.425,18.129999,55.150002,72.330566,28.4112,NA,217.858643,NA,108.400002,41.139999,34.378506,9.000908,89.732315,22.629999,65.419998,37.5,20.709999,31.98,33.700001,84.080002,63.91,26.555344,26.389999,10.88375,22.637571,52.869999,31.472624,18.066465,38.450001,45.34,NA,32.2677,42.950001,52.610001,53.27
"2005-02-02",70.840439,1.421964,1337,62.650002,48.815479,52.23,46.73,496.799988,45.505001,3.325,18.15,55.529999,73.341087,28.440796,NA,217.678497,NA,108.589996,41.299999,35.026794,8.887375,90.152962,22.58,66,37.52,20.959999,31.77,34,83.339996,63.900002,27.156488,26.459999,10.8375,22.836811,53.400002,31.349907,18.42145,37.970001,45,NA,32.2677,43.650002,53.060001,53.93
"2005-02-03",70.023422,1.389464,1325.599976,62.139999,48.500374,52,46.400002,491.5,45.900002,3.3425,17.52,56.240002,72.800247,28.4112,NA,216.59761,NA,108.739998,41.57,35.732288,9.037239,89.426384,22.379999,65.650002,37.389999,20.870001,32.060001,34,83.339996,63.740002,27.10878,26.18,10.825,22.685009,53.240002,31.623663,18.595165,38.400002,45.279999,NA,32.285686,43.779999,53.419998,54.52
"2005-02-04",70.576111,1.407857,1350.400024,62.75,48.859245,52.580002,46.889999,497.799988,45.950001,3.515,17.9,56.740002,73.625748,28.914314,NA,217.678497,NA,110.019997,42.419998,36.085037,9.287012,90.353729,23,66.239998,37.689999,21.235001,32.57,33.98,84.080002,67,27.051527,26.32,10.88,22.988615,52.619999,32.007553,18.580059,38.669998,45.884998,NA,33.140045,44.169998,53.459999,55.290001
"2005-02-07",71.176857,1.409643,1354,63.150002,48.631668,52.5,46.639999,497.299988,45.68,3.405,18.16,56.259998,73.426483,29.47662,NA,217.558395,NA,109.589996,42.52,35.932495,9.250681,90.372849,22.91,66.449997,37.970001,21.245001,32.779999,33.450001,83.879997,66.550003,27.127863,26.16,10.775,23.633776,52.529999,31.52297,18.481873,38.990002,44.465,NA,32.978165,43.630001,53.509998,55.400002
"2005-02-08",72.089996,1.444643,1354.599976,63.029999,48.20277,53.5,46.889999,494.799988,45.740002,3.4975,18.24,56.599998,72.700623,29.43716,NA,218.759384,NA,111.550003,42.049999,35.760891,9.146231,89.99044,23.41,66.330002,37.759998,21.325001,32.419998,33.720001,84.339996,66.400002,27.480915,26.24,10.49375,24.240988,51.98,31.780994,18.587612,38.889999,44.435001,NA,32.780315,43.66,53.200001,55.779999
"2005-02-09",70.263718,1.406071,1386.199951,62.09,47.940182,54.119999,46.439999,491.799988,45.32,3.315,17.629999,56.16,71.562004,28.953775,NA,216.717712,NA,111.449997,41.860001,35.656021,9.777475,88.623329,23.299999,66.190002,37.5,21.379999,31.969999,33.450001,83.349998,65.279999,27.385496,26.07,10.4075,23.766603,51.509998,31.623663,18.413897,38.049999,43.59,NA,32.429581,43.32,52.52,55.540001
"2005-02-10",70.816406,1.399286,1451.800049,62.779999,48.237782,53.860001,46.93,489.799988,46.029999,3.2675,17.58,57.400002,73.412254,28.953775,NA,216.477509,NA,112.769997,42.369999,36.666592,9.754768,88.680687,23.5,66.129997,37.450001,21.25,32.099998,33.52,83.900002,66.400002,27.442747,26.059999,10.495,23.766603,51.619999,32.303333,18.202417,38.790001,44.014999,NA,32.411591,43.490002,52.259998,56.34
"2005-02-11",71.729553,1.450179,1462.400024,63.419998,48.307808,54.139999,46.82,494,46.389999,3.3625,17.700001,58.16,73.511887,28.943911,NA,217.558395,NA,112.769997,42.810001,37.314884,9.673025,89.196938,24.17,66.599998,37.48,21.379999,32.25,33.48,84.040001,66.199997,27.872137,25.969999,10.58125,23.861481,52.150002,31.90686,18.323263,39.400002,43.875,NA,32.654408,42.810001,52.099998,56.110001
"2005-02-14",71.825668,1.51125,1429.800049,63.25,47.791382,54.040001,46.93,492.5,46.110001,3.4125,17.969999,58.110001,74.437012,28.993235,NA,218.098846,NA,111.970001,42.619999,37.467422,9.432334,89.45507,24.309999,66,37.5,21.43,32.610001,33.669998,84.610001,66.099998,28.062977,26.01,10.65125,24.174574,52.700001,31.875393,18.406343,39.029999,44.474998,NA,32.54649,42.25,52.150002,56.830002
"2005-02-15",71.63343,1.57875,1437,63.689999,47.70385,54.43,47.060001,494,45.75,3.565,17.92,58.169998,76.201859,29.18067,NA,218.51918,NA,112.709999,42.73,37.22908,9.591281,90.181641,24.469999,65.910004,37.549999,21.325001,33.16,33.610001,85.989998,66.059998,28.005726,25.93,10.66125,23.927895,53.48,32.337948,18.519636,38.889999,45.099998,NA,32.609444,42.369999,52.700001,56.919998
"2005-02-16",73.531799,1.609464,1412,63.34,47.808887,53.919998,46.77,491.799988,46.27,3.5,17.709999,59.5,76.671539,28.934046,NA,217.498352,NA,112.269997,42.369999,36.695194,9.564033,90.458893,24.139999,65.739998,37.330002,21.65,32.599998,33.759998,86.800003,65.510002,27.69084,25.790001,10.67875,23.671726,53.310001,32.363121,18.512085,38.299999,44.935001,NA,32.48354,43.580002,52.599998,58.48
"2005-02-17",74.589119,1.568036,1393.599976,62.349998,47.70385,53.66,46.360001,488,45.91,3.525,17.450001,58.610001,76.216095,28.953775,NA,216.357407,NA,110.599998,41.810001,36.151772,9.473206,89.627151,23.629999,65.349998,36.779999,21.5,32.290001,33.619999,85.709999,64.720001,27.528625,25.65,10.65,23.776091,53.330002,31.938326,18.31571,38.470001,44.509998,NA,32.087837,42.939999,52.700001,58.130001
"2005-02-18",74.733299,1.550179,1378.599976,62,47.37999,52.779999,45.740002,485.700012,45.419998,3.9875,17.299999,59.73,76.344193,28.66769,NA,215.45668,NA,109,42.02,36.313847,9.536785,89.168259,24.02,65.43,36.509998,21.48,32.330002,33.450001,85.550003,64.900002,31.116411,25.48,10.68875,25.426945,53.5,31.752674,18.26284,38.139999,44.525002,NA,31.755087,42.880001,52.720001,59.41
"2005-02-22",73.796127,1.523036,1358,61.639999,47.073635,52.150002,45.200001,479.5,44.73,3.975,17.309999,59.34,75.148643,28.046194,NA,212.274063,NA,107.860001,40.279999,35.532082,9.341508,88.26004,23.76,65.07,35.93,21.395,31.950001,33.029999,84.059998,63.119999,29.780535,25.23,10.4875,25.227703,52.25,31.038389,18.149548,37.91,43.450001,NA,31.818039,42,52,58.25
"2005-02-23",74.468971,1.575536,1373,61.34,47.257446,52.720001,45.73,483.799988,45.23,3.9175,17.280001,60.16,77.354713,28.263226,NA,211.793671,NA,109.110001,39.75,35.636951,9.24614,88.049713,23.309999,65.410004,36.48,21.290001,32.439999,33.139999,83.919998,64.349998,30.305344,25.200001,10.6125,24.962049,53.490002,31.387665,18.232628,38.139999,44.174999,NA,31.970924,42.07,51.599998,59.419998
"2005-02-24",75.598381,1.588036,1363.800049,61.900002,47.572556,53.939999,46.200001,483,46.580002,4.05,17.18,61.16,78.849144,27.769976,NA,213.475052,NA,108.5,39.619999,35.922962,9.28247,88.565964,23.700001,65.889999,36.68,21.33,32.650002,33.52,84.269997,65.190002,30.524809,25.370001,10.8125,25.047438,53.830002,31.472624,18.247734,38.23,44.650002,NA,31.925959,42.34,51.459999,61.130001
"2005-02-25",76.006889,1.589107,1367,62.810001,47.773872,54.990002,46.790001,482.799988,47.41,4.1175,17.200001,61.939999,80.044693,27.513485,NA,213.895401,NA,110.099998,40.580002,36.351978,9.38238,88.718925,24.09,66.220001,36.970001,21.51,32.98,33.860001,84.599998,65.699997,30.438931,25.25,10.90625,25.483871,54.189999,31.787289,18.285498,38.82,45.695,NA,32.555485,42.66,51.490002,63.259998
"2005-02-28",77.184357,1.602143,1336,61.610001,47.397495,54.970001,46.650002,477.200012,47.525002,4.015,17.42,62.080002,78.493324,27.562811,NA,211.373322,NA,108.800003,40.02,36.19944,9.445958,88.508606,23.99,65.599998,36.549999,21.4,33.080002,33.450001,83.940002,65.650002,30.248093,25.16,10.86875,24.943073,53.09,31.428572,18.172205,38.32,45.580002,NA,32.34864,42.830002,51.610001,63.310001
"2005-03-01",76.078979,1.589286,1331,62.240002,47.835144,54.490002,47.080002,478.799988,48.685001,4.13,17.5,60.939999,78.621422,28.09552,NA,211.493423,NA,110.019997,40.049999,35.922962,9.409628,89.196938,24.620001,66.650002,37.09,21.635,33.330002,33.490002,84.470001,66.099998,30.658398,25.280001,10.975,25.246679,53.509998,31.434866,18.36858,38.360001,45.41,NA,32.600449,43.540001,52.040001,62.099998
"2005-03-02",75.213898,1.575714,1301.199951,61.439999,47.87891,55.299999,46.57,481.299988,48.584999,4.2275,17.74,61.57,77.710526,28.302685,NA,213.775299,NA,109.730003,39.98,36.008766,9.400545,88.833649,24.52,66.959999,36.990002,21.52,33.279999,33.549999,84.559998,65.860001,30.152672,25.26,10.91375,25.246679,53.59,31.318439,18.36858,38.189999,45.724998,NA,32.798302,43.77,51.950001,62.68
"2005-03-03",75.16584,1.4925,1299.199951,61.970001,47.887665,57.419998,46.330002,479.700012,48.869999,4.205,17.799999,61.189999,77.980949,28.184305,NA,213.475052,NA,109.410004,39.720001,36.228043,9.4505,88.346077,24.5,66.75,37.009998,21.59,33.41,33.73,84.900002,65.690002,30.133589,25.17,10.90625,25.227703,53.48,31.375078,18.398792,37.91,45.82,NA,32.70837,44.650002,52.860001,63.049999
"2005-03-04",76.415398,1.528929,1302,62.040001,48.097736,58.380001,46.779999,484,49.98,4.15,18.040001,61.709999,80.30088,28.49012,NA,216.897858,NA,111.529999,40.09,36.876331,9.336966,88.307838,24.68,67.739998,37.509998,21.82,33.959999,33.700001,86.459999,66.050003,30.229008,25.17,10.95,25.474382,53.849998,31.699183,18.496979,38.240002,46.645,NA,32.753334,45.040001,53.099998,63.57
"2005-03-07",75.334053,1.526786,1316.400024,62.110001,48.097736,58.299999,46.470001,484.700012,49.450001,4.12,18.24,61.400002,78.920311,28.56904,NA,216.957901,NA,112.800003,39.880001,36.933537,9.477748,87.571701,25.110001,68.440002,37.34,21.860001,34.209999,33.419998,86.709999,65.650002,30.248093,25.469999,10.8975,25.787476,53.700001,31.875393,18.444109,38.380001,45.599998,NA,32.834274,44.630001,52.779999,63
"2005-03-08",75.069717,1.4475,1334.800049,61.75,47.633827,58.150002,46.259998,484.700012,49.5,4.195,18.120001,61.5,79.062637,28.144844,NA,216.537567,NA,112.629997,39.970001,36.914467,9.500454,88.078392,24.799999,68.190002,36.939999,21.709999,33.48,33.299999,86.379997,65.699997,30.276718,25.4,10.8125,25.388994,53.349998,32.177471,18.255287,38.09,45.174999,NA,32.465553,44.5,52.419998,63.099998
"2005-03-09",74.300758,1.405357,1312,61.130001,46.959846,57.75,45.700001,478.799988,48.404999,4.07,18.530001,59.759998,79.688873,27.60227,NA,214.615982,NA,110.870003,39.490002,36.342445,9.373297,88.288719,24.84,67.760002,36.470001,21.605,32.529999,32.970001,86.120003,64.989998,30.372137,25.309999,10.78375,25.37002,53,31.63625,18.202417,37.799999,45.125,NA,32.501526,43.959999,52.450001,60.790001
"2005-03-10",73.243439,1.4225,1322.400024,61.029999,47.292458,57.98,45.860001,481.5,49.130001,3.8725,18.709999,58.490002,78.165977,27.622,NA,216.957901,NA,111.330002,39.889999,36.561722,9.35059,88.346077,24.85,68,36.360001,21.535,32.75,33.299999,86.650002,65.489998,30.687023,25.43,10.83625,25.379507,53.27,32.042164,18.217524,38.419998,45.709999,NA,32.528503,44.18,52.150002,60.369999
"2005-03-11",74.492996,1.438214,1294.199951,59.810001,46.863564,57.490002,45.77,477.899994,49.5,3.875,18.450001,58.299999,77.68206,27.217535,NA,215.096375,NA,109.550003,39.419998,36.723793,9.055404,87.485657,24.200001,67.599998,36.110001,21.24,32.59,33.299999,85.629997,65.139999,30.687023,25.09,10.825,25.009487,52.509998,31.894274,18.126888,37.889999,45.139999,NA,32.438572,44.110001,51.599998,61.049999
"2005-03-14",74.925537,1.44,1277,60.43,47.134907,57.709999,45.799999,482.200012,48.264999,3.885,18.540001,58.939999,76.301491,27.641729,NA,217.498352,NA,110,39.470001,37.086075,9.173479,87.858505,24.27,67.82,36.450001,21.17,32.959999,33.189999,85.900002,65.169998,30.811069,25.110001,10.72,25.170778,53.25,32.40403,18.194864,38.139999,45.235001,NA,32.447563,44.34,51.299999,61.279999
"2005-03-15",75.910767,1.462857,1238.400024,58.610001,46.828548,58.48,45.540001,478,48.375,3.8175,18.25,58.169998,76.087997,28.2139,NA,216.177261,NA,110.540001,39.759998,37.22908,9.146231,87.361374,23.879999,67.260002,36.25,21.120001,32.43,32.93,85.860001,65.25,30.534351,24.91,10.89375,24.943073,52.919998,32.190056,17.87009,37.82,45.040001,NA,32.087837,43.91,51.029999,60.349998
"2005-03-16",75.406143,1.470714,1258,57.98,46.110806,56.77,44.799999,473.700012,48.134998,3.7375,18.07,58.610001,73.49765,28.263226,NA,213.835342,NA,109.970001,38.880001,36.371048,9.182561,86.663483,23.540001,67.050003,36.25,20.969999,32.32,32.790001,86,64.519997,30.248093,24.629999,10.805,24.71537,52.810001,31.941473,17.688822,37.540001,45.040001,NA,31.782066,43.439999,51.330002,60.290001
"2005-03-17",75.838676,1.508929,1216,58.950001,45.909485,56.889999,44.779999,472.399994,48.41,3.875,18.030001,59.450001,74.465469,27.987005,NA,212.394165,NA,110.040001,38.91,36.637993,9.255223,85.908218,23.41,66.989998,36.150002,21,31.799999,32.549999,85.970001,64.900002,30.267176,24.540001,10.85375,24.67742,52.75,32.212082,17.673716,37.349998,45.549999,NA,31.665154,44.18,52.330002,61.490002
"2005-03-18",76.127037,1.534286,1195.199951,58.860001,45.865719,57.16,44.939999,468.5,48.200001,3.7525,17.799999,60.380001,74.707428,27.710785,NA,215.45668,NA,109.980003,38.880001,36.628456,9.128065,85.353729,23.41,67.25,36.009998,20.73,31.9,32.48,86.160004,64.720001,30.572519,24.309999,10.675,24.506641,53.400002,32.646317,17.635952,36.959999,45.625,NA,31.611195,45.200001,51.450001,62.650002
"2005-03-21",75.598381,1.560714,1158,58.07,45.769436,56.84,44.299999,457.600006,48.09,3.835,17.940001,60.02,73.896164,27.79957,NA,216.23732,NA,109.599998,37.990002,36.50452,9.150772,85.573616,23.5,66.849998,35.790001,20.799999,31.68,32.139999,85.669998,63.279999,30.38168,24.200001,10.4875,24.39279,52.740002,32.671494,17.53021,36.41,45.814999,NA,31.43133,45.27,51.169998,62.150002
"2005-03-22",74.396881,1.529643,1124,58.18,44.797855,57.220001,43.66,444.399994,47.355,3.775,17.92,59.169998,74.408539,27.40497,NA,213.174805,NA,107.989998,37.82,36.456852,9.087193,85.564056,23.02,66.790001,35.060001,20.700001,31.450001,32.200001,85.379997,63.549999,30.515266,23.99,10.3175,24.117647,52.049999,32.328506,17.401814,35.889999,46.025002,NA,30.990662,45.75,50.900002,60.900002
"2005-03-23",73.027168,1.519643,1134,58.860001,44.132626,56.849998,43.98,444.5,46.82,3.7,17.75,58.419998,73.825005,27.40497,NA,213.174805,NA,108.059998,37.700001,35.541615,8.97366,86.5392,23.389999,68.199997,34.93,20.59,31.450001,32.049999,85.07,63.900002,30.591602,24.18,10.18,24.705881,52.830002,32.051605,17.673716,36.509998,46.189999,NA,31.395357,46.470001,50.650002,60.09
"2005-03-24",72.955078,1.517857,1112.199951,58.98,44.010082,56.799999,43.75,445.200012,46.790001,3.675,17.879999,58.209999,73.198761,27.375376,NA,214.555939,NA,108.400002,38.029999,35.436745,8.996367,86.711281,23.18,68.089996,34.93,20.6,31.58,31.67,85.279999,63.720001,30.410305,24.280001,10.4525,24.829222,52.599998,32.073631,17.598186,36.259998,46.424999,NA,31.26046,46.23,50.66,59
"2005-03-28",72.210152,1.518929,1140.400024,58.470001,44.719078,58.099998,44.290001,447.700012,47.110001,3.61,17.889999,58.290001,72.72908,27.789705,NA,215.997116,NA,109.68,38.59,35.350941,8.987284,87.036331,23.299999,68.349998,34.849998,20.559999,31.530001,32.099998,85.169998,64.5,30.305344,24.200001,10.4025,24.886148,52.509998,32.070484,17.741692,36.41,46.560001,NA,31.224485,45.110001,50.990002,58.889999
"2005-03-29",71.056709,1.491071,1164,58.259998,44.561523,57.25,43.889999,443.5,44.900002,3.57,17.75,57.889999,69.953705,27.52335,NA,213.35495,NA,108.449997,37.689999,34.788452,9.891008,86.615677,23.15,67.919998,34.580002,20.695,31.02,32.23,84.650002,64.379997,30.543894,23.92,10.20875,24.326376,51.860001,31.925739,17.620846,36.349998,46.549999,NA,31.350391,44.599998,50.77,58.27
"2005-03-30",71.849701,1.528571,1143.199951,58.990002,45.051689,58.790001,44.02,449.200012,45.740002,3.625,18.030001,58.259998,69.782913,27.967276,NA,217.37825,NA,109.800003,38.150002,35.417679,9.990917,86.692162,23.49,68.050003,34.950001,20.975,31.65,32.759998,85.980003,65.349998,30.954199,24.16,10.29375,24.943073,53.360001,32.325363,17.900303,36.709999,47.855,NA,31.863005,45,50.84,59.240002
"2005-03-31",73.027168,1.488214,1108.199951,58.209999,44.964161,58.459999,44.099998,449.399994,45.720001,3.7475,17.889999,58.310001,70.949997,28.342146,NA,216.537567,NA,109.989998,38.240002,35.47488,9.963669,87.361374,23.23,67.160004,34.599998,20.834999,31.139999,33.049999,85.690002,65.389999,30.887405,24.17,10.41375,24.924099,53,31.988672,17.89275,36.73,47.689999,NA,31.925959,44.419998,50.110001,59.599998
"2005-04-01",72.738808,1.460357,1019,57.349998,44.552769,58.779999,44.009998,446.200012,45.075001,3.75,17.700001,59.310001,69.939476,28.19417,NA,212.994659,NA,109.300003,37.599998,35.274673,9.859219,86.462715,23.01,66.849998,34.25,20.690001,31,32.779999,85.120003,65.18,30.830153,24.120001,10.375,24.810247,52.610001,31.762115,17.87009,35.360001,47.915001,NA,31.647167,43.709999,48.990002,60.549999
"2005-04-04",72.282242,1.4675,1066,57.330002,44.902889,58.330002,44.16,445.899994,45.105,3.7375,17.67,56.98,70.110268,28.046194,NA,211.613525,NA,111,37.91,35.122131,9.950045,86.347992,22.93,67.980003,33.77,20.735001,30.99,32.84,84.699997,64.470001,31.01145,24.23,10.2625,24.601519,53.900002,31.419132,18.058912,35.529999,48.25,NA,32.060856,44.310001,49.41,60.650002
"2005-04-05",72.041939,1.496071,1060,57.860001,44.832867,58.330002,44.310001,449.399994,45.18,3.815,17.82,55.709999,71.021156,28.154711,NA,213.174805,NA,110.589996,38.23,35.389076,9.791099,85.630974,23.129999,69.010002,34.580002,20.93,31.209999,33.02,84.470001,65,31.526718,24.469999,10.38625,25.521822,54,31.390812,18.277946,35.279999,48.965,NA,32.168774,44.619999,49.669998,60.060001
"2005-04-06",72.041939,1.511786,1059.800049,58.049999,45.10421,58.43,44.599998,451.5,45.695,3.8175,17.77,57.23,71.206184,28.026464,NA,213.174805,NA,112.5,37.790001,35.837158,9.886467,85.086044,23.049999,68.809998,34.68,20.855,31.49,32.84,84.82,65.540001,31.383589,24.67,10.33625,25.483871,53.959999,31.58905,18.058912,35.43,49.02,NA,31.934952,44.41,49.5,60.900002
