"Index","AA","AAPL","AIG","AMGN","AXP","BA","BAC","C","CAT","CRM","CSCO","CVX","DD","DIS","DOW","GE","GM","GS","HD","HON","HPQ","IBM","INTC","JNJ","JPM","KO","MCD","MDLZ","MMM","MO","MRK","MSFT","NKE","PFE","PG","RTX","T","TRV","UNH","V","VZ","WBA","WMT","XOM"
"2005-01-03",60.329967,0.963385,844.171021,48.184601,37.278553,35.678852,31.39403,333.792938,29.724922,4.15,13.719709,25.966305,40.590164,22.612066,NA,171.461472,NA,81.658195,27.925758,22.386787,6.524953,55.743156,13.828915,37.83062,24.0851,12.056695,19.281855,14.495205,50.086792,5.131814,15.357318,18.860823,9.136414,12.370647,33.31879,21.538584,5.20195,24.076845,35.557579,NA,15.386233,27.142046,36.451786,27.579288
"2005-01-04",59.239758,0.973279,846.983765,47.419991,36.718464,34.985863,30.961571,330.957733,29.396631,4.09,13.18001,25.787752,39.712059,22.36849,NA,169.399658,NA,81.129112,27.569395,21.987257,6.48156,55.144367,13.553175,37.710312,23.836847,11.888353,19.439407,14.437019,49.679512,5.167364,15.293441,18.931356,9.006456,12.370647,32.902229,21.289745,5.147065,23.941113,35.192242,NA,15.230426,26.947117,36.362961,27.392092
"2005-01-05",58.889343,0.981803,861.046753,46.670383,36.377686,35.566849,30.603439,335.10675,28.833838,4.4875,13.187108,25.9561,39.309937,22.2467,NA,168.368729,NA,80.763458,27.316711,21.923838,6.509458,55.030331,13.421305,37.686272,23.886511,11.833208,19.287914,14.320661,49.071651,5.158053,15.396616,18.889034,8.89866,12.286459,33.246342,21.130823,5.171459,23.902338,35.315411,NA,15.207626,27.639456,36.410801,27.248926
"2005-01-06",59.142418,0.982564,862.452942,47.105152,36.190567,35.335854,30.556128,338.356873,29.259056,4.43,13.385947,26.389725,39.761299,22.279175,NA,169.7276,NA,81.876045,26.90851,21.777969,6.497062,54.859238,13.463258,37.794525,24.023029,11.93189,19.439407,14.328969,49.515385,5.121656,15.504702,18.86787,8.887582,12.295807,33.409351,21.14337,5.199919,24.012217,36.095333,NA,15.175015,27.652899,36.93008,27.59581
"2005-01-07",59.745914,1.054106,863.987183,47.202618,35.923286,35.21685,30.225019,336.420715,29.196516,4.3875,13.293633,26.093845,39.383781,22.059956,NA,168.696732,NA,81.525887,26.837236,21.695524,6.459864,54.619762,13.667065,37.656189,23.83066,11.946405,19.312153,14.320661,50.025982,5.196987,15.293441,18.811447,8.835191,12.300488,33.759506,20.91543,5.185446,23.902338,35.807991,NA,15.121293,27.894871,36.88908,27.414104
"2005-01-10",59.317635,1.049692,865.521362,47.704842,35.996784,35.685841,30.603439,334.276917,28.927622,4.245,13.293633,26.211168,39.966454,22.149269,NA,168.274994,NA,81.681519,27.08345,21.625765,6.450563,54.562683,13.715027,37.950897,23.749975,12.013157,19.190962,14.308195,51.022861,5.264701,15.475223,18.903145,8.922841,12.365962,34.025143,20.856886,5.14823,23.960508,35.959892,NA,14.975496,27.988977,36.704594,27.518719
"2005-01-11",57.721302,0.982716,858.489929,47.809792,35.662685,35.573849,30.529089,333.447174,28.527441,4.105,13.236818,26.221378,39.145794,22.092438,NA,165.88504,NA,81.051292,27.025145,21.562334,6.214983,54.174931,13.511217,37.818581,23.520359,11.946405,18.845556,14.229236,51.490902,5.213918,15.313097,18.853767,8.880529,12.230331,33.988911,20.944706,5.09654,24.109165,35.922928,NA,14.810507,28.009142,36.615772,27.447134
"2005-01-12",57.293007,0.996416,853.75946,48.626854,35.582489,36.357838,30.448011,332.409882,28.88073,3.775,13.442759,26.777435,39.679226,22.506516,NA,167.197205,NA,80.351044,27.342617,22.183853,6.211883,54.294701,13.88286,38.083214,23.576218,11.946405,18.990988,14.225079,51.64286,5.216456,15.26889,18.889034,8.924851,12.174206,34.115685,21.316935,5.129623,24.264294,36.161015,NA,14.668535,28.177189,36.950573,27.854607
"2005-01-13",57.429268,1.062478,843.787537,47.892246,35.335251,35.440857,30.069616,329.159821,29.033932,3.8125,13.336234,26.558071,39.720234,22.530872,NA,165.088486,NA,80.094269,27.038101,21.930174,6.183987,53.861294,13.679055,37.271259,23.439678,11.8245,18.718296,14.191836,50.931671,5.273166,15.057638,18.529312,8.867429,11.846817,33.524048,21.03672,5.051054,24.102703,36.288273,NA,14.234975,27.746992,36.64994,27.832567
"2005-01-14",58.207981,1.068566,845.577148,47.832283,35.228348,35.636848,30.333153,328.537476,29.293451,3.75,13.40725,26.680513,40.860973,22.977428,NA,166.447495,NA,81.090218,27.148241,22.412153,6.221182,53.661716,13.798948,37.710312,23.4645,11.89126,18.972811,14.225079,51.041096,5.362038,15.16572,18.423519,8.961123,11.809407,33.735367,21.107815,5.046919,24.231966,36.764454,NA,14.135208,27.982262,36.88908,28.118877
"2005-01-18",57.954895,1.075417,865.521362,48.094639,35.515671,36.31583,30.900749,333.10144,29.057919,3.7625,13.307835,27.083521,41.008694,23.334675,NA,168.509247,NA,81.69709,27.316711,22.735586,6.332774,54.117908,13.750991,37.908798,23.83066,11.972524,19.148542,14.308195,49.855782,5.413672,15.376966,18.564577,8.935943,11.832788,33.801769,21.371302,5.144094,24.522835,36.452499,NA,14.45751,29.010674,37.230717,28.355631
"2005-01-19",56.806305,1.063695,856.699768,47.584908,35.455536,35.986843,30.387196,332.202454,28.737602,3.7475,12.888858,26.879461,40.434238,23.139812,NA,166.072586,NA,80.965714,27.08345,22.431181,6.286276,53.09145,13.547184,37.78249,23.483116,11.928986,19.160654,14.26664,49.94696,5.379814,15.23941,18.324766,8.920826,11.636352,34.371796,21.130823,5.125487,23.915264,36.239017,NA,14.062304,28.923283,36.74559,28.107857
"2005-01-20",55.871857,1.072524,850.818726,46.895279,35.014515,35.629841,30.616961,330.335419,28.288523,3.6525,13.009579,26.507059,40.319347,23.156055,NA,165.744507,NA,80.452202,26.662315,22.30434,6.205683,53.034424,13.535191,37.58403,23.116968,11.995749,19.057644,14.179367,50.421097,5.340879,15.096936,18.24012,8.744525,11.683129,34.383934,20.865244,5.059327,23.566223,35.561695,NA,13.916506,28.95018,36.465443,27.92617
"2005-01-21",56.319626,1.072981,845.321533,46.902763,34.700466,35.048832,30.468279,331.441772,28.021603,3.6125,12.789439,26.517252,40.06493,22.855648,NA,164.619827,NA,80.59259,26.500322,22.190191,6.196386,52.680836,13.439283,37.199089,22.868736,11.87384,18.936453,14.117039,49.399895,5.311255,14.915174,18.092005,8.694154,11.449273,33.747181,20.92798,5.082069,23.398176,36.473011,NA,14.004756,28.378836,36.219494,27.771997
"2005-01-24",56.085991,1.07709,848.645447,46.565449,35.148159,34.747856,30.556128,334.415314,27.673018,3.475,12.604807,26.818247,39.498669,22.693258,NA,165.22905,NA,80.522362,26.169876,22.30434,6.165387,52.344383,13.181525,36.98259,22.887362,11.888353,19.233374,13.880154,49.61264,5.261316,14.664617,18.106106,8.695157,11.346376,33.48035,20.702139,5.073795,23.895874,36.226707,NA,14.139047,28.029312,36.260471,28.151905
"2005-01-25",55.229435,1.096727,856.572205,46.602928,35.709473,34.887859,30.806141,335.452606,28.420429,3.4325,12.434376,27.058018,39.974663,23.383392,NA,167.290894,NA,80.225998,26.286505,22.247261,6.094093,52.572506,13.343369,38.323795,22.874949,11.969623,19.354574,13.726393,50.342075,5.272318,15.205017,18.352982,8.652846,11.50072,33.795692,20.823423,5.055191,23.882946,36.021446,NA,13.812904,28.210796,36.403965,28.262032
"2005-01-26",55.755074,1.099771,857.211548,47.644882,35.482273,34.90184,30.927773,335.245117,28.615133,3.45,12.562201,27.313089,39.999287,23.204769,NA,166.30687,NA,80.538002,26.390165,22.672171,6.072395,52.43565,13.439283,38.883141,22.856319,12.097332,19.384876,13.805358,50.706776,5.23423,15.313097,18.345917,8.578299,11.50072,33.619843,21.082724,5.082069,24.231966,36.041981,NA,14.012429,28.271284,36.403965,28.465748
"2005-01-27",56.572701,1.105708,848.901428,46.160652,35.268436,35.678852,30.7656,335.798279,27.170551,3.405,12.91016,27.578373,39.851563,22.977428,NA,166.869156,NA,81.11512,26.344807,22.849739,6.041398,52.452751,13.373343,38.624519,22.806681,12.12055,19.46364,13.900941,50.384613,5.3011,15.318008,18.416454,8.709264,11.542815,33.547058,21.36293,4.893919,24.154411,36.312904,NA,13.76303,28.325068,36.2673,28.493275
"2005-01-28",56.397484,1.126105,841.99762,45.950756,35.281811,34.94384,30.880476,334.553558,27.465748,3.365,12.711325,27.404913,40.360367,22.920595,NA,167.525238,NA,82.768654,26.182835,22.634117,5.9949,52.97168,13.331389,38.865089,22.961823,12.042184,19.390924,13.821974,50.60347,5.349344,13.76558,18.465828,8.71329,11.388468,32.837563,21.329473,4.883581,23.850636,36.185658,NA,13.69013,28.815748,35.823193,28.229002
"2005-01-31",57.44875,1.170552,847.495239,46.655392,35.649311,35.419838,31.333218,339.186707,27.980768,3.425,12.810746,27.751816,40.787117,23.245367,NA,169.305878,NA,84.117966,26.733574,22.818041,6.072395,53.27393,13.457269,38.913216,23.166618,12.042184,19.627258,14.121188,51.278156,5.402668,13.780321,18.536366,8.727397,11.299609,32.279663,21.053444,4.912529,24.264294,36.493523,NA,13.655594,28.640978,35.802692,28.410698
"2005-02-01",57.546074,1.180142,853.248169,46.872776,37.921249,35.727848,31.54266,342.160278,28.301088,3.425,12.874657,28.134411,41.70628,23.383392,NA,170.008804,NA,84.546936,26.655819,22.868776,6.143688,53.524841,13.565166,39.346241,23.272127,12.021867,19.378807,14.00482,51.107967,5.409439,13.672238,18.613955,8.771723,11.159301,32.061348,20.91543,4.94561,24.85248,37.224224,NA,13.766865,28.869511,35.946194,29.330181
"2005-02-02",57.683052,1.212107,854.654358,46.962738,37.266396,36.560841,31.576475,343.543182,28.580584,3.325,12.888858,28.328272,42.288937,23.407749,NA,169.868301,NA,84.695129,26.759499,23.300014,6.066194,53.775749,13.535191,39.69508,23.284536,12.166992,19.251556,14.129505,50.658131,5.408592,13.981738,18.663328,8.734447,11.257518,32.382748,20.833878,5.042783,24.542229,36.94508,NA,13.766865,29.34004,36.253647,29.693569
"2005-02-03",57.017776,1.184404,847.367249,46.580433,37.025845,36.399837,31.353483,342.915253,28.828682,3.3425,12.441476,28.690474,41.977081,23.383392,NA,169.02478,NA,84.812111,26.934435,23.769314,6.168487,53.342361,13.463007,39.484573,23.203852,12.114748,19.427288,14.129505,50.658131,5.395051,13.957181,18.465828,8.724378,11.182681,32.285721,21.015808,5.090335,24.820162,37.174961,NA,13.77454,29.42741,36.499611,30.018429
"2005-02-04",57.467815,1.200083,863.220093,47.037685,37.299809,36.805847,31.68458,347.31073,28.860086,3.515,12.711325,28.945541,42.453075,23.797472,NA,169.868301,NA,85.810478,27.485165,24.003962,6.338972,53.895519,13.835974,39.839417,23.390022,12.326621,19.73633,14.121188,51.107967,5.670981,13.927699,18.564577,8.768701,11.33235,31.909737,21.270927,5.086203,24.994684,37.671658,NA,14.139047,29.689568,36.526947,30.442389
"2005-02-07",57.95697,1.201605,865.521362,47.337528,37.126072,36.749828,31.515659,346.961853,28.690496,3.405,12.895961,28.700676,42.338184,24.260267,NA,169.774551,NA,85.475044,27.549965,23.902494,6.314176,53.90691,13.781838,39.965721,23.563803,12.332427,19.863577,13.900941,50.986393,5.632893,13.967,18.451729,8.684077,11.650388,31.855167,20.948885,5.059327,25.201511,36.505836,NA,14.069982,29.326586,36.561111,30.502962
"2005-02-08",58.700523,1.231439,865.904907,47.247578,36.798641,37.449837,31.68458,345.217773,28.728172,3.4975,12.95277,28.874119,41.919643,24.227793,NA,170.711731,NA,87.003792,27.245434,23.788347,6.242879,53.781219,14.082614,39.893551,23.433466,12.378863,19.645435,14.013145,51.265976,5.620197,14.148772,18.508152,8.457402,11.949714,31.521627,21.120359,5.088273,25.136877,36.481216,NA,13.985567,29.34676,36.3493,30.862577
"2005-02-09",57.213428,1.19856,886.104675,46.542953,36.598183,38.061699,31.380516,343.124634,28.464384,3.315,12.519589,28.64967,41.263119,23.829952,NA,169.118469,NA,86.925789,27.12233,23.718588,6.673747,52.964188,14.016439,39.809349,23.272127,12.410789,19.372747,13.900941,50.664219,5.525397,14.099648,18.388239,8.387896,11.803642,31.23661,21.015808,5.040715,24.593937,35.787468,NA,13.835935,29.118217,35.884697,30.729788
"2005-02-10",57.663479,1.192776,928.038452,47.060181,36.825386,37.878849,31.711618,341.729248,28.910322,3.2675,12.484083,29.282251,42.329983,23.829952,NA,168.930954,NA,87.955322,27.45277,24.390823,6.658247,52.998486,14.136757,39.773273,23.241089,12.33533,19.451525,13.930017,50.998554,5.620197,14.129118,18.381176,8.458413,11.803642,31.303312,21.467493,4.982825,25.072241,36.136387,NA,13.828251,29.232487,35.707035,31.17243
"2005-02-11",58.406998,1.236159,934.814331,47.539928,36.878853,38.075764,31.637281,344.659485,29.136436,3.3625,12.569299,29.66995,42.387424,23.821835,NA,169.774551,NA,87.955322,27.737875,24.822058,6.602455,53.306992,14.539804,40.229301,23.259708,12.410789,19.542427,13.9134,51.08363,5.603268,14.350201,18.317701,8.527924,11.850761,31.62471,21.204014,5.015906,25.466522,36.021446,NA,13.931849,28.775421,35.597713,31.045174
"2005-02-14",58.485302,1.288216,913.975403,47.412491,36.484585,38.005436,31.711618,343.613037,28.960587,3.4125,12.761036,29.849758,42.920853,23.862427,NA,170.196243,NA,87.331383,27.614744,24.923536,6.438164,53.461277,14.624022,39.866898,23.272127,12.439817,19.760567,13.99236,51.430119,5.594806,14.448451,18.345917,8.584339,12.006255,31.958248,21.183094,5.038649,25.227365,36.514053,NA,13.885812,28.398991,35.631889,31.443542
"2005-02-15",58.328758,1.345755,918.577942,47.742329,36.417763,38.27969,31.799452,344.659485,28.734453,3.565,12.725529,29.880564,43.938477,24.016691,NA,170.524277,NA,87.908546,27.686028,24.764988,6.546655,53.895485,14.720276,39.812515,23.30315,12.378863,20.093851,13.96742,52.268948,5.591419,14.418975,18.345919,8.592403,11.88374,32.431255,21.490498,5.069663,25.136877,37.027176,NA,13.912667,28.479656,36.007671,31.493338
"2005-02-16",59.874527,1.371936,902.596863,47.479958,36.497948,37.921032,31.603502,343.124634,29.061062,3.5,12.576404,30.56374,44.20929,23.813713,NA,169.7276,NA,87.565361,27.45277,24.539297,6.528058,54.061169,14.521755,39.709827,23.166618,12.567526,19.754513,14.029757,52.761307,5.544866,14.256859,18.246862,8.606504,11.756518,32.328159,21.599705,5.067596,24.755529,36.891724,NA,13.858948,29.329679,35.939365,32.356476
"2005-02-17",60.735462,1.336622,890.8349,46.737843,36.417763,37.738182,31.32645,340.473389,28.834951,3.525,12.391767,30.106573,43.946682,23.829952,NA,168.837357,NA,86.262825,27.08993,24.175896,6.466063,53.564098,14.214958,39.474262,22.825291,12.480445,19.566656,13.971584,52.098732,5.477999,14.173338,18.147816,8.583332,11.808352,32.340298,21.316183,5.013838,24.865414,36.542793,NA,13.69013,28.898943,36.007671,32.162834
"2005-02-18",60.852898,1.3214,881.246521,46.475483,36.170521,37.119301,30.907513,338.868622,28.527191,3.9875,12.285245,30.681898,44.020546,23.594494,NA,168.134415,NA,85.014938,27.226004,24.284283,6.509458,53.289852,14.449571,39.522594,22.657726,12.468838,19.590893,13.900941,52.00148,5.493237,16.02054,18.027542,8.614567,12.628242,32.443382,21.192276,4.999366,24.652117,36.555096,NA,13.548161,28.858564,36.021358,32.871037
"2005-02-22",60.089764,1.298263,868.078186,46.205639,35.936661,36.67622,30.542616,334.542969,28.093826,3.975,12.292348,30.481562,43.331203,23.082981,NA,165.650787,NA,84.125793,26.098598,23.76148,6.376169,52.747047,14.293162,39.30513,22.297792,12.419498,19.360628,13.726393,51.095783,5.342572,15.332751,17.850664,8.452367,12.52929,31.685362,20.715549,4.968353,24.503429,35.672527,NA,13.575022,28.266314,35.529404,32.22921
"2005-02-23",60.637665,1.343015,877.666687,45.980743,36.076981,37.077103,30.900749,337.543152,28.407862,3.9175,12.271046,30.902773,44.603233,23.261604,NA,165.275925,NA,85.100739,25.755199,23.831615,6.311075,52.621361,14.022456,39.510509,22.639122,12.358548,19.657545,13.772104,51.266865,5.446682,15.602957,17.829439,8.553111,12.39736,32.437332,20.94866,4.991095,24.652117,36.267757,NA,13.640244,28.313425,35.256084,32.876568
"2005-02-24",61.557289,1.35367,871.786072,46.400528,36.317524,37.935097,31.218342,336.984894,29.255762,4.05,12.200028,31.416458,45.464924,22.855648,NA,167.633713,NA,84.624908,25.670969,24.022881,6.335875,52.929913,14.257069,39.800442,22.763237,12.381774,19.784809,13.930017,51.480675,5.517781,15.715946,17.949709,8.714298,12.439764,32.643494,21.00536,4.995232,24.710283,36.657726,NA,13.621059,28.49514,35.160446,33.822712
"2005-02-25",61.889923,1.354583,873.831787,47.082672,36.47121,38.67355,31.617012,336.845367,29.777071,4.1175,12.214234,31.81712,46.154285,22.644541,NA,167.963791,NA,85.872833,26.292978,24.309782,6.404067,53.021317,14.49168,39.999794,22.943207,12.486253,19.98477,14.071314,51.682259,5.560945,15.671738,17.864809,8.78986,12.656516,32.861805,21.215372,5.005569,25.091621,37.515671,NA,13.88964,28.710491,35.180927,35.001217
"2005-02-28",62.848698,1.365695,854.01532,46.183144,36.183895,38.659485,31.522409,332.938354,29.8493,4.015,12.370458,31.889025,45.259743,22.685139,NA,165.983231,NA,84.858925,25.930136,24.20776,6.447462,52.895653,14.431519,39.625267,22.68256,12.422398,20.045374,13.900941,51.279068,5.556715,15.57348,17.801132,8.759634,12.387927,32.194756,20.975967,4.974554,24.768454,37.421272,NA,13.801394,28.824903,35.262936,35.028877
"2005-03-01",61.948605,1.354736,850.818726,46.655392,36.518005,38.321907,31.812983,334.054657,30.577879,4.13,12.427271,31.303436,45.333626,23.123575,NA,166.077576,NA,85.810478,25.949564,24.022881,6.422665,53.306992,14.810505,40.25951,23.017689,12.558813,20.196859,13.917553,51.602852,5.594806,15.784726,17.886036,8.845268,12.538717,32.449459,20.980164,5.02831,24.794312,37.281693,NA,13.90883,29.302744,35.556736,34.35939
"2005-03-02",61.244213,1.343167,833.335327,46.055702,36.551414,38.891571,31.772047,335.798859,30.515059,4.2275,12.597705,31.627062,44.808392,23.294075,NA,167.869507,NA,85.584282,25.904209,24.080263,6.416466,53.089897,14.750352,40.446781,22.955624,12.492062,20.166561,13.942488,51.657848,5.574489,15.71016,17.871889,8.795904,12.538717,32.497955,20.902456,5.02831,24.684427,37.54031,NA,13.993239,29.457542,35.495235,34.680298
"2005-03-03",61.205032,1.272234,832.05426,46.452999,36.558094,40.382534,31.608301,334.682526,30.694063,4.205,12.64031,31.431866,44.964321,23.19665,NA,167.633713,NA,85.334671,25.735762,24.226904,6.450563,52.798504,14.738321,40.319935,22.968023,12.532686,20.245342,14.01729,51.865551,5.560101,15.700207,17.808214,8.78986,12.52929,32.431255,20.940258,5.036583,24.503429,37.618298,NA,13.954875,30.049784,36.117001,34.885029
"2005-03-04",62.222553,1.303286,833.84729,46.505478,36.718472,41.057678,31.915316,337.682556,31.391239,4.15,12.810746,31.698967,46.302006,23.448349,NA,170.321426,NA,86.988152,25.975487,24.660423,6.373068,52.775654,14.846601,40.917931,23.27833,12.666203,20.578613,14.00482,52.818531,5.590572,15.749925,17.808214,8.82512,12.651803,32.655628,21.156569,5.063459,24.716745,38.295624,NA,13.974059,30.312252,36.280972,35.172718
"2005-03-07",61.342056,1.301459,843.069702,46.557941,36.718472,41.001411,31.703815,338.171021,31.058344,4.12,12.95277,31.53974,45.505962,23.513298,NA,170.368576,NA,87.978767,25.839424,24.69869,6.469165,52.335701,15.105271,41.340763,23.172831,12.689426,20.730116,13.888469,52.971268,5.556715,15.759861,18.02047,8.782805,12.807302,32.564674,21.274181,5.048987,24.807241,37.437687,NA,14.008592,30.036324,36.062347,34.857346
"2005-03-08",61.126797,1.233875,854.853577,46.288086,36.364307,40.895935,31.560539,338.171021,31.089739,4.195,12.867553,31.591103,45.58802,23.164171,NA,170.038589,NA,87.846153,25.962837,24.685928,6.484663,52.638523,14.918792,41.189758,22.924593,12.602354,20.287762,13.838597,52.769661,5.560945,15.774789,17.970928,8.714298,12.609401,32.352421,21.475798,4.997297,24.761736,37.088764,NA,13.851278,29.948832,35.816368,34.912678
"2005-03-09",60.500675,1.197951,840.251831,45.823345,35.849796,40.614624,31.178484,334.054657,30.401991,4.07,13.158703,30.69729,45.949116,22.717615,NA,168.529648,NA,86.473427,25.651066,24.303402,6.397868,52.764198,14.942849,40.929996,22.632906,12.5414,19.712093,13.701455,52.610847,5.500853,15.824506,17.907263,8.691129,12.599979,32.140175,21.114574,4.982825,24.573204,37.04771,NA,13.866627,29.585415,35.836876,33.634571
"2005-03-10",59.63974,1.212565,846.912292,45.748375,36.103706,40.776363,31.287649,335.938324,30.857359,3.8725,13.286534,30.044937,45.070995,22.733856,NA,170.368576,NA,86.832199,25.910885,24.450043,6.38237,52.798504,14.948866,41.074978,22.564644,12.500771,19.8454,13.838597,52.934608,5.543172,15.988561,17.992165,8.746111,12.604686,32.303913,21.385487,4.98696,24.976263,37.527985,NA,13.878135,29.733456,35.631889,33.402184
"2005-03-11",60.657219,1.225959,828.851868,44.833858,35.776283,40.431763,31.226248,333.426605,31.089739,3.875,13.101896,29.947336,44.791965,22.400963,NA,168.906845,NA,85.443909,25.605587,24.558422,6.180886,52.284267,14.557844,40.833355,22.409492,12.410206,19.748451,13.924314,52.311497,5.575695,15.988561,17.751608,8.737035,12.420914,31.843039,21.286781,4.96215,24.631708,37.060017,NA,13.839762,29.686371,35.256084,33.778419
"2005-03-14",61.00938,1.227482,817.836426,45.298615,35.983421,40.586479,31.246708,336.426788,30.314072,3.885,13.165807,30.276096,43.995949,22.750097,NA,170.792969,NA,85.79483,25.638063,24.80068,6.286704,52.507111,14.599959,40.966255,22.620502,12.369306,19.97266,13.878324,52.476437,5.578266,16.053198,17.765759,8.652285,12.501019,32.291794,21.627008,4.980759,24.794233,37.13802,NA,13.843605,29.841152,35.051121,33.905689
"2005-03-15",61.81163,1.246966,793.115723,43.93433,35.749546,41.12801,31.069313,333.496521,30.383163,3.8175,12.959875,29.880564,43.872822,23.221008,NA,169.755615,NA,86.216026,25.826448,24.896326,6.268029,52.210003,14.365354,40.627979,22.49638,12.340093,19.651495,13.769607,52.451988,5.585115,15.909012,17.624254,8.79252,12.387927,32.09166,21.48419,4.891853,24.586212,36.977928,NA,13.69013,29.551746,34.866631,33.391129
"2005-03-16",61.400757,1.253663,805.668335,43.462074,35.201611,39.925396,30.564468,330.49649,30.23242,3.7375,12.832047,30.106573,42.379219,23.261604,NA,167.91658,NA,85.771477,25.254826,24.322535,6.292928,51.792927,14.160823,40.501137,22.49638,12.252442,19.584833,13.711063,52.537533,5.522629,15.759861,17.426146,8.720893,12.274838,32.024956,21.318281,4.842231,24.404184,36.977928,NA,13.559677,29.235451,35.175014,33.357929
"2005-03-17",61.752953,1.286238,778.769897,44.189194,35.047928,40.009804,30.550823,329.589386,30.405148,3.875,12.803641,30.538065,42.93726,23.034266,NA,166.784836,NA,85.82605,25.274305,24.501038,6.342722,51.341545,14.082614,40.464893,22.434322,12.269976,19.269739,13.610708,52.519199,5.555153,15.769806,17.362486,8.760238,12.255991,31.988562,21.49889,4.838095,24.280666,37.396637,NA,13.509789,29.733456,35.860268,34.021889
"2005-03-18",61.987736,1.307853,765.448975,44.121735,35.014515,40.199669,30.659983,326.868347,30.273249,3.7525,12.64031,31.015783,43.076778,22.806921,NA,169.189774,NA,85.779297,25.254826,24.494669,6.255579,51.010159,14.082614,40.621948,22.347439,12.112216,19.330334,13.581433,52.635273,5.539748,15.928898,17.199734,8.615964,12.171178,32.382748,21.788708,4.827759,24.027136,37.458202,NA,13.486766,30.419945,35.25724,34.6637
"2005-03-21",61.557289,1.330381,741.624634,43.529541,34.94101,39.974632,30.223354,319.263611,30.20417,3.835,12.739732,30.830868,42.608997,22.879999,NA,169.80275,NA,85.482864,24.676731,24.411789,6.271139,51.141563,14.136757,40.380329,22.210901,12.153118,19.197023,13.439268,52.335907,5.416491,15.829468,17.121916,8.464635,12.114635,31.982494,21.805511,4.798811,23.669588,37.614204,NA,13.410031,30.467052,35.065365,34.387054
"2005-03-22",60.578934,1.303895,719.849854,43.612003,34.199295,40.241875,29.786697,310.054138,29.742521,3.775,12.725529,30.394236,42.904449,22.555229,NA,167.397858,NA,84.227165,24.566296,24.379904,6.227568,51.135853,13.84801,40.344093,21.757883,12.094687,19.057644,13.464364,52.158794,5.439602,15.899074,16.973341,8.327424,11.977982,31.564087,21.576597,4.763662,23.331545,37.786606,NA,13.222018,30.7901,34.880341,33.695442
"2005-03-23",59.463638,1.29537,726.254028,44.121735,33.691441,39.981667,30.005028,310.12384,29.406509,3.7,12.604807,30.008972,42.567963,22.555229,NA,167.397858,NA,84.281754,24.488344,23.76786,6.149765,51.718643,14.070592,41.195793,21.677191,12.030419,19.057644,13.401636,51.969387,5.46956,15.938848,17.107769,8.216444,12.270128,32.037106,21.391785,4.838095,23.734602,37.922073,NA,13.394681,31.274662,34.709007,33.247265
"2005-03-24",59.404938,1.293848,712.292603,44.211681,33.597885,39.946495,29.848116,310.612274,29.387653,3.675,12.697119,29.901106,42.206875,22.530872,NA,168.482437,NA,84.546936,24.702698,23.697741,6.165326,51.821487,13.944254,41.129341,21.677191,12.036258,19.136423,13.242733,52.097672,5.454155,15.844386,17.178514,8.436385,12.331389,31.897596,21.406488,4.817419,23.572075,38.114998,NA,13.337132,31.113132,34.715878,32.644188
"2005-03-28",58.798351,1.294762,730.352966,43.829388,34.139153,40.86076,30.216528,312.356567,29.58864,3.61,12.704226,29.942205,41.936073,22.871883,NA,169.614197,NA,85.54528,25.066465,23.640354,6.1591,52.01572,14.016439,41.286385,21.627556,12.012887,19.106125,13.422539,52.030476,5.520917,15.789701,17.121916,8.396028,12.35966,31.843039,21.404385,4.856704,23.669588,38.225845,NA,13.321781,30.359371,34.942028,32.583324
"2005-03-29",57.85915,1.271015,745.467407,43.671974,34.018871,40.262966,29.943623,309.426056,28.200609,3.57,12.604807,29.736715,40.601936,22.652662,NA,167.539337,NA,84.585953,24.481848,23.264193,6.778436,51.76437,13.926208,41.026649,21.459991,12.091766,18.797077,13.4769,51.712807,5.510644,15.913985,16.923805,8.239646,12.081649,31.448856,21.307783,4.823622,23.630585,38.217621,NA,13.375499,30.01613,34.79126,32.24028
"2005-03-30",58.504868,1.302981,732.146484,44.219189,34.474339,41.34602,30.032307,313.402954,28.728172,3.625,12.803641,29.926783,40.502815,23.018028,NA,170.698715,NA,85.638878,24.780657,23.684973,6.846903,51.810055,14.130736,41.105167,21.689615,12.255371,19.178837,13.698527,52.525322,5.593673,16.127764,17.09362,8.308251,12.387927,32.358494,21.574497,4.900122,23.86462,39.301708,NA,13.594201,30.285341,34.839233,32.776985
"2005-03-31",59.463638,1.26858,709.730835,43.634483,34.407364,41.113945,30.086899,313.542511,28.715637,3.7475,12.704226,29.952456,41.180191,23.326559,NA,170.038589,NA,85.787071,24.839111,23.723232,6.828229,52.210003,13.974335,40.567593,21.47241,12.173568,18.869797,13.819784,52.348148,5.597096,16.092964,17.100685,8.405108,12.37851,32.140175,21.349785,4.898057,23.877613,39.166199,NA,13.621059,29.894999,34.338978,32.976151
"2005-04-01",59.22884,1.244834,652.604248,42.989845,34.09256,41.339005,30.025492,311.309845,28.310513,3.75,12.569299,30.46616,40.59367,23.204769,NA,167.256454,NA,85.248901,24.423393,23.589354,6.756647,51.672939,13.841989,40.380329,21.255205,12.088845,18.784952,13.706879,51.999928,5.579121,16.063133,17.065321,8.373833,12.321963,31.903675,21.198578,4.891853,22.986996,39.350971,NA,13.50211,29.417152,33.571491,33.501793
