"","T","KO","MCD","VZ","RTX","MMM","DD","HON","MO"
"1",0.00131008389871567,-0.000830114062409848,0.00654172524809837,0.00103143032174557,0.00516558019444346,0.0035162849817425,0.0112581662833691,0.00838863756507635,-0.00508191995322704
"2",-0.0103093571960926,0.00338116404600441,0.00148534518666565,0.00192437937948853,0.0022976896725595,-0.0202870108187199,-0.00392000935971737,0.00551526388153434,-0.000992430374026299
"3",0.000254467508057132,-0.00255524856038392,0.00238561327569187,0.00524681340903044,-0.00136987469159067,0.00219285697676241,0.00362833263352513,0.00199079932644963,-0.00374363455921412
"4",-0.000261001609032974,-0.00211077090352774,0.00112270645331591,0.00393771473318338,0.00467306561768055,0.00483955722302198,-0.00140504410956055,-0.00592886656522751,-0.00129553256556392
"5",-0.00445921486243606,0.00216725561767817,0.000823078618850559,0.00295000150799751,0.00220308150164783,-0.00232797581702471,0.0087306946516037,-0.00108600745443255,-0.0028261449187994
"6",-0.00575826270505786,-0.00134459335822612,-0.00315244565717876,-0.013247667811811,-0.00206818734295666,-0.00206106528639793,0.00344448629766703,-0.00892945099622011,0.00340876332484186
"7",0.00492506707087159,0.00426112674176693,-0.000191021026694216,-0.00548361288383603,-0.0111840758472681,0.004320137668401,0.000423433899413794,-0.00137540209107101,0.00648899935185909
"8",0.00523380050435662,-0.00115344650112092,0.00937109347432852,0.00276311114430428,-0.0122838458046317,-0.00311925960704684,0.000765307515393943,-0.0120302084833384,-0.00214994442649186
"9",0.00572649855166674,0.00311590475030243,0.00267205853015184,0.000534518796484917,0.00508842105045915,0.0046293381601572,0.00351215829141438,-0.0104935392737389,-0.00341684278100729
"10",-0.00203765416517854,-9.13060212042183e-05,0.00598997762426734,0.00295910704880953,0.0026973569765687,-0.00356147717684507,-0.0013511695433408,0.00892846658825874,0.00392332905903459
"11",-0.00435218680649996,-0.00289175170473754,0.00326316617429256,0.00125813181512058,0.00778010999783874,-0.00229182350449264,0.0047660986892879,0.00154580932576209,0.00763811590149999
"12",-0.00203210348263383,-0.000129068430396728,0.00330883031710982,0.00595147162675858,0.00488040968775749,-0.00130427361000329,0.00039104261668399,0.00677896523848176,0.00019768592028413
"13",0.00073379254899919,-0.00238443887792528,-0.00185007357504219,0.00173625012394041,0.00730059528723359,0.00874448753893375,0.00252796499989927,0.00580503279343247,-5.47114759683609e-05
"14",0.00571230379864573,-0.00169846916105598,0.00519878230988979,0.00491586793214083,0.00553586473688483,0.00209472072310746,0.00120021542534232,0.00320405629463494,0.000688895350322127
"15",0.00114918674807996,-0.000497137662023306,0.00222610309720039,-0.00336277578026056,0.00208276929333806,-0.00156176590826362,0.000188267295015976,0.0034836872946471,0.00180469523184001
"16",0.00652333488687873,-0.00398493185639381,-6.90014121573768e-06,0.00159230036661029,0.00355141889303923,-0.000312069605570287,-0.00293764751404524,-0.000793714367318898,-0.000856965081766248
"17",0.000841104483697563,0.000871432363055646,-0.000797248852904886,-0.000386927742511034,0.00706011289730668,-0.002676070202142,-0.00401844969019294,-0.0061988327652216,-0.00455259392037988
"18",0.00271743279881775,0.00112309854011983,-0.00254462496377528,-0.0025751213543117,0.00354303629137576,0.000337769568432122,-9.95662849163637e-05,-0.00228912127204239,-0.00501770479604602
"19",-0.000835255079437047,-0.00212395587004721,0.00264886999502778,0.00244805798865855,-0.00476438086479902,0.00301837013103068,-0.00297564128413796,-0.0111646102741361,0.00465927505865693
"20",0.00413044122979045,0.000461373303551227,-0.0111431693658233,0.00633935444056988,-1.53006094478769e-05,0.000647766515612602,-0.00200559804216027,-0.00573028204962611,-0.00377116119489074
"21",-0.00200868677347898,-0.00270486925728619,0.00294916843995452,0.00283868191763759,0.00469751283526421,0.00154196924995631,0.00271480972878635,-0.00434131594374776,0.00113261048682034
