"","CAT","IBM","MCD","AMGN","HON","AXP","MMM","WBA","DOW","TRV"
"1",0.00688140653073788,-0.00098213495220989,-0.00481970375403762,-0.0011120627168566,0.00304691167548299,-0.00134107121266425,0.000214797953958623,-0.00606469763442874,0.0114088682457805,0.00396033888682723
"2",-0.00312178023159504,-0.000919741694815457,-0.00177441083360463,0.00340657867491245,0.00363178667612374,-0.0062640905380249,-0.00725294928997755,-0.00363128422759473,-0.0118383755907416,-0.00770160043612123
"3",0.00489982264116406,0.0087697533890605,0.0052309543825686,0.00948191992938519,0.00892758369445801,-0.0036879840772599,0.00137925997842103,0.00610859226435423,-0.011995448730886,0.0100756241008639
"4",-0.0252835247665644,-0.000380734098143876,-0.0046814763918519,0.00250406959094107,0.00324660819023848,0.0179023407399654,-0.00133182061836123,-0.00544488942250609,3.22597261401825e-05,-0.00740825198590755
"5",-0.00182812090497464,0.00612139096483588,0.00233934028074145,0.00362554239109159,-0.013025077059865,-0.00251124333590269,-0.00177988514769822,0.0115833720192313,-0.0127437626942992,0.00248302333056927
"6",0.00151658162940294,0.000193175452295691,-0.00580837670713663,0.00620809569954872,0.00593218859285116,0.00322613772004843,0.00542331440374255,-0.00520822172984481,0.00254027685150504,-0.00440814252942801
"7",-0.00126154255121946,-0.0011377630289644,0.000125470585771836,-0.00203475286252797,-0.00152194313704967,-0.0155843440443277,0.00159624882508069,0.00120832689572126,0.000323264073813334,0.00755927339196205
"8",0.014246522448957,0.00240976316854358,0.00108889245893806,-0.00436345720663667,-0.00479389354586601,0.00129488622769713,-0.00270974356681108,-0.00464444421231747,-0.00936993304640055,0.0179046094417572
"9",-0.00109313044231385,-0.00222824141383171,0.00102530897129327,-0.000391905079595745,-0.00426686042919755,0.00356962881051004,9.17931392905302e-05,-0.00363249587826431,-0.00429722759872675,-0.00842626485973597
"10",0.00219399994239211,-0.00686938595026731,-0.000699825293850154,-0.00235447031445801,-0.00458502443507314,0.0090216901153326,0.00103604316245764,-0.0132807260379195,-0.0095699205994606,0.000398673670133576
"11",0.0059833419509232,-0.00514633627608418,-0.00450817449018359,-0.000321076950058341,0.0039478363469243,0.000975830887909979,0.00264044618234038,-0.00327888526953757,-0.011500190012157,0.00212795729748905
"12",-0.000100377910712268,0.00563254253938794,0.00508232647553086,-0.0110075119882822,-0.00199287058785558,0.000209716818062589,-0.00109487306326628,0.00679385475814342,-0.0121768312528729,-0.00127924932166934
"13",0.0088783847168088,0.00112018140498549,-0.0045184874907136,-0.00194386066868901,0.00110460631549358,0.00207533920183778,-0.00393549352884293,-0.0120979743078351,-0.0129153849557042,0.000703781901393086
"14",0.00844762288033962,-0.00524403247982264,-0.0018816088559106,-0.00227850489318371,0.00120967032853514,-0.00536036072298884,0.00441442336887121,0.00318846479058266,-0.00400147959589958,0.00130891241133213
"15",0.00110478128772229,-0.00113676011096686,0.00163883378263563,-0.00219845888204873,0.00984514318406582,-0.00624148501083255,0.00146024441346526,-0.010425791144371,-0.00894766021519899,0.00333343003876507
"16",0.00329355034045875,0.00353060173802078,-0.00120986090041697,-0.00541809899732471,-0.00204739510081708,-0.0131186814978719,-0.00218962272629142,-0.00120521441567689,-0.00743504613637924,-0.0087925810366869
"17",-0.0134084783494473,0.00442738784477115,-0.00191349617671221,0.00243894988670945,-0.00857121590524912,-0.00770913576707244,-0.000158128081238829,-0.00887750182300806,-0.00659602740779519,0.00473387492820621
"18",-0.00224388809874654,0.00196371809579432,-0.00277922884561121,0.00103279657196254,0.00847924873232841,-0.00800037756562233,-0.000886390218511224,-0.00276113976724446,2.64589652942959e-05,0.00504362909123302
"19",-0.00692647416144609,-0.00243203574791551,0.00153154786676168,0.00725608831271529,-0.00188462377991527,-0.0108859846368432,0.00174376450013369,0.00753838056698442,-0.00664259912446141,-0.00958140753209591
"20",-0.00586411450058222,0.00406863866373897,-0.00765948183834553,-0.000726763159036636,-0.00340405385941267,-0.0146654667332768,0.000803136150352657,0.000630579015705734,-0.0077869133092463,0.0107363266870379
"21",-0.00449266564100981,0.00654947431758046,0.000471662759082392,0.00430920952931046,-0.00781151931732893,-0.0124031417071819,-0.00846607144922018,0.0077882707118988,-0.00747613701969385,-0.00112709403038025
