"","MCD","WMT","CAT","DD","RTX","UNH","AXP","MMM","NKE","TRV"
"1",-0.00267512258142233,0.00474413577467203,0.00125265622045845,-0.00255190720781684,0.00293646799400449,0.00150620506610721,0.00484821107238531,0.000246036273892969,0.00757566001266241,0.00526168337091804
"2",0.00429330347105861,0.00306967622600496,0.0101551190018654,-0.0047010313719511,-0.0034974766895175,0.0107923178002238,0.0145942810922861,-0.00188235600944608,0.000354537565726787,-0.000461120012914762
"3",0.00367287779226899,0.00197347044013441,-0.00319249392487109,0.0112775936722755,-0.00352271134033799,0.0103696417063475,-0.00417720200493932,-0.000858575745951384,0.000867739960085601,0.00895248632878065
"4",-0.000452044128905982,0.000349989131791517,-0.000406505772843957,-0.000386475207051262,0.00557934492826462,0.00441858218982816,0.00547250220552087,-0.00212022894993424,9.97375391307287e-05,0.00546718947589397
"5",-0.00345764332450926,0.00391995115205646,0.00599663564935327,0.00408562831580639,0.00327630643732846,0.00375467352569103,-0.00141758960671723,-0.00130060466472059,0.00102699128910899,-0.00282948813401163
"6",0.00306853745132685,-0.00249552261084318,-0.00274331890977919,-0.0157462172210217,-0.00311950058676302,0.002698257798329,-0.00274394312873483,0.000121475888590794,0.000674015202093869,0.00248611043207347
"7",-0.000959682743996382,-0.00479851476848125,0.00434739282354712,0.00441777519881725,0.00325566506944597,0.00109622871968895,-0.00106450449675322,0.0014822407392785,-0.000617653946392238,0.00157174724154174
"8",-0.00158255035057664,0.00155162438750267,0.00633120117709041,0.00649657426401973,-0.00241567357443273,0.00557228177785873,0.000568565854337066,0.00283899297937751,0.0067304503172636,-0.00342412386089563
"9",-0.00478055002167821,-0.000509197590872645,-0.00629254849627614,0.000201855757040903,-0.0049691372551024,0.000451354193501174,-0.00898267049342394,0.00187452917452902,-0.00160233862698078,-0.00196173600852489
"10",-0.000914459466002882,-0.00552387349307537,0.00628391792997718,-0.000722161028534174,-0.00100081227719784,0.000848029274493456,0.00477355252951384,3.68077562598046e-05,-0.0045969532802701,0.00329314963892102
"11",-0.000952363829128444,-0.000674785405863076,0.00243063666857779,0.00534319784492254,-0.00278571015223861,-0.00413884129375219,-0.00222345185466111,-0.00330256414599717,-0.00228858483023942,-0.000329208764014766
"12",0.000225472438614815,-0.00250090658664703,0.00399982230737805,0.00462904386222363,-0.00658111553639174,0.00360430078580976,-0.00353455380536616,-0.00392959779128432,-0.00931347999721766,-0.0072045810520649
"13",-0.00283800531178713,-0.00116242177318782,0.000754628505092114,0.00306308199651539,-0.00117073953151703,-0.00462311832234263,-0.011552476324141,0.000813701306469738,-0.00456762872636318,0.0040008113719523
"14",-0.000494604813866317,-0.000427531223976985,-0.00190638145431876,-0.0052781798876822,-0.00233065895736217,-0.0022101947106421,0.000482276314869523,-0.0027082443702966,-0.00472233118489385,0.000141206153784879
"15",0.00476872222498059,-0.00252748047932982,0.000370560184819624,0.000910076021682471,0.000598273414652795,0.000123494464787655,-0.00117464503273368,0.00234613171778619,-0.000683722319081426,0.00249334122054279
"16",-0.000994640169665217,-0.00297835818491876,-0.00150727166328579,-0.00316405831836164,-0.00361065799370408,-0.000911407521925867,0.00175805820617825,0.00160376308485866,0.000943154678680003,-0.00166540418285877
"17",-0.00157186237629503,-0.00458381744101644,0.000585483619943261,0.00666616251692176,-0.00115147151518613,-0.00148965313564986,-0.00491436896845698,0.00308127189055085,-0.00712173758074641,-0.00210741837508976
"18",0.00172370905056596,-0.000620766833890229,-0.000683319813106209,0.00835931114852428,-0.00310146994888783,-0.00132921990007162,-0.000199821341084316,-0.000233485130593181,-0.00141924142371863,-0.000334874930558726
"19",0.00462850974872708,-0.000439249706687406,-0.0108596151694655,-0.00276707275770605,-0.00275716511532664,-0.0041331360116601,0.000499971443787217,-0.00698526296764612,-0.00869931001216173,-0.00202592043206096
"20",0.0052550439722836,-0.00446578860282898,-0.00546589680016041,-0.00227559683844447,-0.00279366923496127,-0.0037394214887172,0.00361703662201762,-0.00346996099688113,-0.00123454513959587,-0.000315266515826806
"21",0.000804095063358545,-0.00250787101686001,-0.00376452738419175,0.0034119188785553,0.000892436888534576,-0.00223626755177975,5.38909516762942e-05,-0.00178609346039593,-0.00647585932165384,0.0016793078975752
