"","NKE","IBM","KO","MCD","CAT","DD","RTX","MMM","AXP","TRV"
"1",0.00542700244113803,0.00848843902349472,0.00196136115118861,0.000717388116754591,-0.00391678558662534,-0.00564330257475376,3.32288800564129e-05,0.00325795263051987,-0.00330212572589517,-0.00257749925367534
"2",0.00482282834127545,0.0046507278457284,0.00374793424271047,-0.00277857715263963,-0.00617049494758248,-0.000104465550975874,0.00171720620710403,-0.000311442476231605,-0.0016601444222033,0.00113268301356584
"3",0.00382772483862936,-0.000291964941425249,0.0011044890852645,0.00359033793210983,0.0210193134844303,-0.00177650258410722,0.0030137391295284,-0.00311473081819713,0.00319578894414008,0.00417807558551431
"4",-0.00238129799254239,-0.00304434285499156,0.00031756330281496,0.00908190291374922,-0.00674223713576794,-0.000122633427963592,-0.00959654524922371,0.00209455564618111,0.00473610870540142,0.00207785028032959
"5",-0.000751139421481639,0.00155141251161695,0.00121056579519063,-0.00147105939686298,0.00335914781317115,0.000572373624891043,0.00518614426255226,-0.000851634424179792,0.000813338730949908,0.00484512839466333
"6",0.00235030590556562,-0.00117971759755164,0.00205966201610863,0.000269959593424574,-0.00502425990998745,-0.00120010040700436,0.00502854818478227,-0.00296540139243007,0.00392737239599228,-0.00400478299707174
"7",-0.00581016158685088,-0.0023052073083818,0.00261747417971492,-0.00177840562537313,-0.00137318507768214,0.00185945478733629,0.0106965070590377,-0.000786200456786901,0.00156817573588341,-0.000975309463683516
"8",-0.00206213933415711,-9.85207516350783e-05,0.00396420434117317,0.000462724216049537,0.0068519189953804,-0.00794438924640417,0.00165419781114906,-0.00248710811138153,0.00203059683553874,0.00181924540083855
"9",0.00403053872287273,-0.00179168803151697,0.0020688425283879,0.00610691448673606,-0.000157002097694203,-0.00127606594469398,-0.00719959521666169,-0.000225588955800049,0.00425288127735257,0.00309413531795144
"10",0.00201075710356236,-0.000865677546244115,5.70218180655502e-05,0.00181019608862698,0.0081052714958787,-0.000817719323094934,0.000698700023349375,0.000819442619103938,0.000298589176964015,-0.000839111395180225
"11",0.00776455225422978,0.00431922124698758,0.00163476029410958,-0.000456375622889027,-0.0026466294657439,-0.00304814265109599,-0.00396384205669165,0.000675292161758989,-0.00114891608245671,0.00238858978264034
"12",0.000507899909280241,-0.00236612814478576,0.000877026934176683,0.00375248165801167,0.00222823116928339,0.00113947968930006,0.00382170546799898,0.0015819906257093,-0.000975908653344959,0.00194817478768528
"13",-0.00185317371506244,0.000611065188422799,0.00435059471055865,-0.000393958209315315,-0.00496713211759925,-0.000646515691187233,-0.00178357062395662,-0.000400381919462234,-0.0029659962747246,0.00255589140579104
"14",-0.00819895416498184,-0.00263395346701145,0.00148271827492863,0.00272154062986374,-0.00649422267451882,-0.00126029399689287,0.0065068369731307,-0.00100890279281884,-0.00032467144774273,0.00039787741843611
"15",0.0115281781181693,-0.00425754999741912,0.00186273164581507,0.00103097211103886,-3.75276431441307e-05,-0.000344975880580023,0.000437178183346987,0.00177567917853594,0.00493447249755263,-0.0020280743483454
"16",-0.00288784620352089,0.000587610877119005,0.0013258948456496,0.00136904581449926,0.00317898625507951,0.000369446643162519,-0.00303258444182575,0.000869657087605447,0.00727551802992821,0.00440967222675681
"17",-0.00213953363709152,-3.29293870890979e-05,0.000922445091418922,0.00127042434178293,0.0011327606625855,-0.00176218850538135,-0.00473728496581316,0.00048441332182847,0.000744246121030301,0.00265204580500722
"18",0.00378873920999467,-0.00494801020249724,0.00248615886084735,0.00129940360784531,0.000237936168559827,0.00181617308408022,-0.00247193709947169,-0.000255730701610446,0.00185769924428314,0.0017812141450122
"19",0.00133506953716278,-0.00217247498221695,0.0032575698569417,0.00198780605569482,0.00421923585236073,-0.00269082561135292,-0.000883380474988371,-0.00119202653877437,0.00275756721384823,-0.00522282440215349
"20",-0.00409056944772601,-0.00107002013828605,0.00145843776408583,0.00208289967849851,-0.00398590695112944,-0.000610988994594663,-0.00277125858701766,0.00153934746049345,0.00310150953009725,0.00154927873518318
"21",-0.00577868428081274,-0.00338624813593924,0.000365853047696874,0.00144097814336419,0.00240467465482652,0.00521585252135992,0.000833867117762566,0.00199985969811678,0.00260757096111774,0.00475256610661745
