"","MCD","IBM","AMGN","CAT","HON","AXP","MMM","WBA","DOW","TRV"
"1",0.00133704813197255,-0.0111519629135728,-0.0129408817738295,0.00131182326003909,-0.00392060540616512,-0.00940786302089691,-0.00332308793440461,0.0188168603926897,-0.0233881659805775,0.00815234147012234
"2",0.00300228246487677,-0.00324814394116402,-0.0011098007671535,0.0103383120149374,0.0124792261049151,0.00146101880818605,-0.0109876617789268,-0.0147411478683352,0.0268950741738081,-0.0172995012253523
"3",0.00176196149550378,0.00546969752758741,-0.00693667493760586,0.0111758736893535,0.00669734133407474,0.000280933716567233,0.00530054094269872,-0.0110037857666612,-0.0155350333079696,0.00693480996415019
"4",0.00278576905839145,0.000788720441050828,-0.00446674320846796,-0.0029035396873951,0.0235787089914083,-0.00152504770085216,0.000496501859743148,-0.0191172640770674,-0.00664120772853494,-0.0108279809355736
"5",-0.000306399364490062,0.00700593646615744,-0.00586585747078061,-0.00151712552178651,0.00958473794162273,0.0141860041767359,-0.00161276035942137,-0.00605084327980876,0.00771073531359434,0.00848307646811008
"6",-0.00431632110849023,0.0036674418952316,-0.00782256294041872,0.0270790439099073,-0.00386424292810261,0.0109215639531612,-0.00342586264014244,0.00140828161966056,-0.000606556423008442,0.00357853737659752
"7",0.0032449783757329,0.00506375916302204,-0.00973989721387625,-0.0148699590936303,0.00395853817462921,0.00542577588930726,0.00273452512919903,-0.00520096905529499,0.0034694408532232,-0.00439243484288454
"8",0.0019412609981373,-0.0603987127542496,0.00586473802104592,0.0180588942021132,-0.0136500736698508,0.0154227958992124,0.00273330416530371,0.00153868726920336,-0.00669829454272985,0.000497546920087188
"9",0.000742499134503305,-0.00529668340459466,0.00181280565448105,0.0192830450832844,0.00785602070391178,0.00317605421878397,-0.00496172485873103,-0.00715234875679016,-0.00390707422047853,0.00592180574312806
"10",0.00430275360122323,-0.00447663012892008,0.000832492136396468,0.00146551080979407,0.0113046485930681,0.00440265471115708,-0.00626337435096502,-0.00448970543220639,0.00638709776103497,-0.0214245468378067
"11",0.00031816418049857,0.01252156868577,0.00435618450865149,-0.00374240428209305,0.00358423544093966,-0.00928121153265238,0.00151788291987032,0.00561537500470877,-0.00595895200967789,-0.00122169672977179
"12",-0.00195994973182678,-0.00839391257613897,0.0138036673888564,-0.00475984299555421,0.00232778233475983,-0.00187970290426165,-0.00463092420250177,-0.00983841251581907,-0.00539527181535959,-0.00498387822881341
"13",0.00454390514642,0.00413968833163381,0.00406112847849727,0.0123828109353781,-0.00169873563572764,0.00854838453233242,-0.00266490434296429,0.00596927804872394,0.0111564062535763,0.00638802070170641
"14",0.00206412794068456,0.00313032418489456,0.00358129106462002,-0.00748123321682215,-0.00281689455732703,-0.0029662880115211,0.00788296014070511,0.0159984901547432,-0.00522384466603398,-0.00400276761502028
"15",0.00404236977919936,-0.00873848143965006,0.00255180615931749,0.00650749262422323,0.00389564456418157,-0.00440040696412325,0.00484918849542737,0.000938768615014851,-0.0134091507643461,0.00364414555951953
"16",0.000939759367611259,-0.00252415798604488,0.00157997058704495,-0.00343565619550645,0.00147705490235239,0.0190011393278837,-0.00297904293984175,0.0227682199329138,0.00558456173166633,-0.00401088641956449
"17",0.00107200536876917,0.00585240731015801,-0.00132697925437242,0.00365001824684441,-0.0103264832869172,0.0052553853020072,-0.000815081759355962,-0.00801231805235147,0.0198667198419571,0.00581979798153043
"18",0.00149193045217544,0.0065854755230248,0.000295986304990947,0.00834897253662348,-0.0011119645787403,0.000123026024084538,0.00197123526595533,0.00308963260613382,-0.00964406318962574,-0.00358880986459553
"19",0.00273777288384736,-0.0203219894319773,-0.000879101979080588,0.00595645140856504,0.00125598232261837,0.00503400014713407,-0.00457284646108747,0.000168563812621869,-0.00291678076609969,0.01152388099581
"20",0.00362190650776029,-0.00738627836108208,-0.00316716521047056,0.0119592603296041,0.00265580508857965,0.0104133617132902,-0.00669594295322895,-0.00951722543686628,0.0112016471102834,-0.0198072884231806
"21",0.00441315863281488,-0.00277559366077185,-0.00733489589765668,-0.00068460765760392,-0.0048744473606348,0.0015379898250103,0.00595576921477914,0.00366043206304312,-0.00427170982584357,-0.00159840006381273
