"","CAT","GS","NKE","IBM","RTX","MMM","AXP","WBA","DOW","TRV"
"1",-0.00417419895529747,-0.00893054157495499,0.000859894964378327,-0.00105937011539936,-0.0100507996976376,-0.0031661968678236,0.000593215459957719,0.0162402782589197,-0.00219212891533971,0.000547178846318275
"2",0.00542404782027006,0.00581807876005769,-0.00591497402638197,-0.00749618373811245,-0.00181562453508377,0.000785319483838975,0.00491836108267307,-0.00329790753312409,-0.0149528663605452,0.00339269288815558
"3",0.00315545848570764,-0.0110689485445619,0.00194839364849031,0.00531608751043677,-0.000552833662368357,-0.00803468655794859,0.0083475261926651,-0.00427247770130634,-0.00926669966429472,-0.00572508620098233
"4",-0.0198010951280594,0.00023151769710239,-0.00624113436788321,-0.000676423660479486,-0.00455895671620965,-0.00373293203301728,0.00380357773974538,0.000789205776527524,-0.00228501996025443,0.00546079454943538
"5",0.00261276075616479,-0.00444092461839318,-0.000634734751656651,-0.00597055908292532,-0.00518266903236508,0.000166494734003209,0.00243500852957368,0.00101879797875881,0.0100754434242845,0.00409314082935452
"6",-0.0103640267625451,0.000513566483277828,-0.00102340942248702,-0.0037319646216929,-0.0031452439725399,-0.00239084078930318,-0.000293835473712534,-0.00815537571907043,-0.014922896400094,-0.0072700222954154
"7",0.00651541631668806,0.000823498179670423,0.00552759878337383,0.00434483960270882,0.00397980492562056,-0.00404097232967615,0.00587356463074684,-0.00348717998713255,0.00502306222915649,0.0046405247412622
"8",0.00887822080403566,0.00157368823420256,0.00119495578110218,0.000236033272813074,-0.00261612050235271,-0.00219241320155561,0.0019773873500526,0.000576642574742436,0.00495694950222969,-0.00548353744670749
"9",-0.00167678308207542,-0.00405240338295698,0.00401260331273079,-0.00247241486795247,-0.00378097803331912,0.000220253379666246,0.00236722291447222,-0.00326247303746641,-0.0327230840921402,0.00255863578058779
"10",0.00260966294445097,-0.000679849472362548,-0.00272668246179819,0.0124049782752991,0.00907498691231012,-0.000102550475276075,0.00368110532872379,-0.00522301206365228,0.00261042173951864,-0.00486044213175774
"11",0.00137332279700786,-0.00105322944000363,-0.00169315387029201,-0.0110165318474174,-0.00500653916969895,-0.00107125518843532,0.00362685043364763,-0.00372752547264099,-0.0081262132152915,0.00562865752726793
"12",0.00500225042924285,-0.00712097529321909,0.00267372909002006,0.00244880886748433,-0.00268398597836494,0.000734828296117485,0.00460143620148301,0.0039483392611146,-0.0140201216563582,-0.00156237743794918
"13",0.00300093716941774,-0.000965280400123447,-0.0025263805873692,0.00895257201045752,0.00303915841504931,0.00395680777728558,0.00448884954676032,0.00713536189869046,0.00777025893330574,-0.000847527699079365
"14",0.00356113282032311,0.000235964878811501,-0.00537189608439803,-0.00324476300738752,0.00203561573289335,0.00554451486095786,0.00156779936514795,-0.00355756538920105,0.0027060869615525,0.00763474125415087
"15",0.00125792832113802,-0.00136487663257867,0.0147268520668149,-0.00102475530002266,-0.00131899875123054,0.00122906547039747,0.00451501319184899,-0.00332621042616665,-0.00585141545161605,-0.00415738951414824
"16",0.00459647551178932,0.00511946668848395,5.55863662157208e-05,-0.00246356753632426,0.00257538631558418,-0.000680969562381506,0.00333336647599936,0.00514546642079949,0.00170921010430902,0.00585785415023565
"17",0.000522021728102118,-0.00301061570644379,0.00229989993385971,0.00262555433437228,-6.7991109972354e-05,-0.00444451160728931,0.00421607494354248,0.00304347136989236,-0.00529711972922087,-0.00580859323963523
"18",0.00933748763054609,0.00609316676855087,0.000258499727351591,0.0052152331918478,-2.75492893706542e-05,-0.00198297691531479,0.00289517873898149,-0.00464226957410574,-0.0286598168313503,0.00643854402005672
"19",0.00763848796486855,-0.000503078976180404,0.00573166878893971,-0.0043747634626925,-0.000989698688499629,0.000629563117399812,0.0037475754506886,-0.00874900352209806,0.000887795002199709,-0.00421526050195098
"20",0.00750809209421277,0.00372212054207921,-0.00120994739700109,-0.000648721528705209,0.00522994389757514,0.000767389312386513,0.00109659461304545,0.00177049404010177,0.00222838460467756,0.00151348067447543
"21",0.00166441965848207,0.0016658001113683,-0.00266093970276415,0.000172781365108676,-0.00192305643577129,0.000823418376967311,0.00418261205777526,0.00133270211517811,-0.0180451106280088,0.00300123495981097
