"","GS","IBM","AMGN","HON","AXP","CAT","MMM","WBA","DOW","TRV"
"1",0.000721220974810421,0.000575333426240832,0.00035052333259955,0.00327141163870692,0.00131853693164885,-0.000792959530372173,-0.00650345021858811,0.000938041543122381,-0.00806313846260309,-0.00227183359675109
"2",0.00202195392921567,0.00477274227887392,-0.0115701323375106,-0.0129028037190437,0.00317584304139018,0.00443561607971787,-0.0157351605594158,-0.00481304014101624,0.00740617047995329,0.00652756635099649
"3",0.000934153969865292,0.00253053940832615,-0.00536622386425734,0.00653804233297706,-0.0146138034760952,-0.00198043021373451,-0.00268763420172036,-0.0132942479103804,0.000444923061877489,0.000457280722912401
"4",5.00488822581246e-05,0.00608914718031883,0.0058338618837297,0.00318676396273077,-0.00870577152818441,-0.0118820928037167,0.0042681572958827,0.00564695196226239,-0.00139839551411569,-0.0115447677671909
"5",-0.00994879566133022,0.00330810341984034,-0.00907446723431349,0.0041078757494688,-0.0053981957025826,-0.00432826904579997,-0.00561267510056496,-0.0114474389702082,-0.000955653085839003,-0.0142260175198317
"6",0.0046005193144083,-0.00148913369048387,-0.0127514377236366,-0.00202149385586381,-0.00688042119145393,-0.00490819755941629,-0.0150529555976391,0.00691814254969358,0.0016335176769644,0.0114465598016977
"7",-0.00695740710943937,0.00442793499678373,0.00370740261860192,0.00115911255124956,-0.00284157670103014,-0.00622260477393866,0.00249956734478474,-0.00721848243847489,-0.0021097946446389,-0.00237467908300459
"8",-0.000758557813242078,-0.00448107207193971,-0.000434270245023072,-0.00685000652447343,-0.00310412421822548,-0.0136707620695233,-0.00490219239145517,-0.00181728706229478,-0.00849714316427708,0.00219244975596666
"9",0.00254872813820839,-0.0010737442644313,0.00247176713310182,-0.0120872166007757,-0.00649741943925619,0.0120079107582569,-0.018204728141427,-0.00592999765649438,0.0116637051105499,-0.00965395476669073
"10",-0.00155043369159102,0.0038662669248879,-0.00915695633739233,-0.000572264718357474,8.58534840517677e-05,0.0116577763110399,-0.00971625745296478,-0.00539596565067768,0.00962770637124777,0.001260957098566
"11",0.0106179295107722,-0.00186128669884056,-0.00216018198989332,-0.00616688514128327,0.0083098141476512,0.0106325689703226,0.00175799336284399,-0.0176756083965302,-0.0120574599131942,-0.00727401999756694
"12",0.0189617816358805,0.00766818039119244,-0.00379312015138566,0.00299989990890026,0.00728372391313314,-0.00567685440182686,0.00699254078790545,0.00362417777068913,0.00242403731681406,0.00842664763331413
"13",0.000116553754196502,0.00254680495709181,-0.0133032277226448,0.0069630048237741,0.0186468940228224,0.00504423584789038,-0.00954687595367432,-0.00621873280033469,0.0177871063351631,-0.0114385513588786
"14",0.0160347428172827,-0.00632359925657511,0.00148801214527339,0.00858585722744465,-0.0047856098972261,-0.000215872642002068,0.00851091369986534,-0.00716589065268636,-0.0103515582159162,0.00244673108682036
"15",-0.0014605576870963,0.00600012810900807,-0.0149592477828264,0.018633246421814,0.00498689990490675,-0.00538412155583501,0.00163705844897777,-0.0125419804826379,-0.0118817612528801,0.0035348697565496
"16",-0.00308271870017052,-0.00129737926181406,-0.00225400435738266,-0.000195246087969281,-0.00139740749727935,0.00227495166473091,-0.00746933463960886,0.000410562293836847,0.0203782133758068,0.0122033590450883
"17",0.00959259737282991,0.00346311833709478,-0.00177887186873704,0.00592587888240814,0.00436113402247429,-0.0011815435718745,-0.00689646461978555,-0.0082292789593339,-0.0139580881223083,-0.0110840732231736
"18",0.0055633457377553,0.00207861885428429,-0.00258431886322796,-0.00826958939433098,-0.0122437691316009,-0.00717149581760168,-0.00900574866682291,-0.0139953373000026,-0.00705412914976478,0.00314011424779892
"19",-0.00315959798172116,0.00101833359804004,-0.00593388872221112,-0.00715627986937761,-0.00553661212325096,-0.00569555535912514,0.0112983742728829,-0.005100151989609,-0.00982360821217299,0.00161537190433592
"20",0.00490612629801035,0.00473422277718782,-0.0058242972008884,0.000903186912182719,-0.00101781147532165,-0.00400604633614421,-0.00819970853626728,-0.00833751261234283,0.00475931959226727,0.00735872145742178
"21",0.00818913616240025,0.00540340505540371,-0.00435644201934338,0.00119741435628384,-0.000121993158245459,0.00397320277988911,-0.00328107108362019,-0.0133282039314508,-0.000813246122561395,-0.0228247102349997
