"","MRK","MCD","VZ","BA","T","RTX","MMM","DD","MDLZ","TRV"
"1",0.000581243773922324,-0.00201301672495902,0.00449599931016564,0.00185715069528669,-0.00852560065686703,-0.00623232265934348,-0.000834984006360173,0.011605734936893,-0.0054436232894659,-0.00120625051204115
"2",0.000934219337068498,-0.000816114072222263,-0.00366681441664696,-0.0124087119475007,-0.00859256833791733,-0.00368116144090891,0.000336961966240779,0.00187755678780377,0.00424831407144666,0.000508091878145933
"3",-0.0134121235460043,-0.00170490972232074,-0.0042683850042522,-0.00537219131365418,-0.00125630339607596,-0.0103114955127239,-0.0129296239465475,-0.00987081602215767,-0.00375200877897441,-0.00579608557745814
"4",0.00386919244192541,-0.000108242333226372,0.0059607969596982,0.00477328430861235,-0.00245172390714288,0.00639405753463507,0.00832146592438221,0.00631753960624337,0.00278849177993834,-0.00352069712243974
"5",-0.00106184289325029,-0.00107564916834235,-0.00240041664801538,0.00628568138927221,-0.00213371985591948,0.00638615526258945,-0.0173145458102226,-0.00533699849620461,0.00111089053098112,0.00390980346128345
"6",-0.00852497294545174,-0.00015451226499863,-0.00141375150997192,-0.00786211434751749,-0.00574401067569852,0.00434586871415377,-0.00129705155268312,0.00687880581244826,-0.00502715818583965,0.00396311329677701
"7",-0.004174186848104,0.000394954753573984,-0.00131588662043214,-0.0111868111416698,0.00159142224583775,-0.00201220461167395,-0.00342312245629728,-0.00578954489901662,0.00146610441152006,0.00532752415165305
"8",-0.0105884810909629,0.00255044642835855,0.000958769465796649,0.00491552008315921,-0.00255466322414577,-0.0101018119603395,0.00565630570054054,0.00767103582620621,-0.00385001418180764,-0.00368450279347599
"9",0.00225649960339069,-0.00285279750823975,-0.00219929707236588,-0.00585927860811353,-0.0026765379589051,-0.00641079666092992,-0.00582629069685936,-0.00274993549101055,0.0064010675996542,-0.00229676766321063
"10",-0.00422015832737088,0.00246995594352484,-0.00205579889006913,-0.0170686170458794,-0.00290201953612268,-0.0062416116707027,-0.00735902274027467,-0.00107153132557869,0.0132393669337034,0.00173071806784719
"11",0.00134271790739149,0.000273480865871534,0.000388531218050048,0.00362444552592933,0.000835490005556494,0.00507518230006099,-0.00604400550946593,0.00315548689104617,0.0125223807990551,-0.00500315567478538
"12",0.00375126395374537,0.002604974899441,0.00530611723661423,0.00251892814412713,-0.00605293828994036,0.000116674746095669,0.00143698113970459,-0.00293391663581133,-0.00265428586862981,-0.00675973435863853
"13",-0.0170299187302589,-0.00469245295971632,-0.000273799902061,0.00598337827250361,-0.00279868929646909,-0.0139944953843951,0.00133407348766923,0.00179205893073231,-0.00228633615188301,-0.00994266197085381
"14",0.00243285810574889,0.00234646955505013,0.00423490069806576,0.00423297472298145,-0.00452183606103063,0.00116613961290568,-0.00842595379799604,-0.0141727719455957,0.00452398369088769,0.00223095226101577
"15",0.000159622330102138,0.00499603617936373,0.00507081346586347,-0.0137636195868254,-0.00375798041932285,-0.00191341561730951,-0.00525508215650916,0.00117602827958763,0.000825909432023764,0.000496699067298323
"16",0.00160040496848524,0.00143061031121761,0.0019559224601835,-0.000699080119375139,-0.00739452801644802,0.0011970269260928,-0.0183004047721624,0.00132092705462128,0.00258179451338947,0.0029725031927228
"17",-0.00326481205411255,-0.00425420654937625,0.00387906190007925,-0.0129244085401297,-0.00142233993392438,0.00285962596535683,0.00394234620034695,0.00540138781070709,0.0039128540083766,0.0025241335388273
"18",-0.00755299301818013,-0.00320962560363114,-0.000759195361752063,-0.00259603606536984,-0.00563064171001315,0.00274575827643275,0.000284860143437982,0.00474443985149264,0.00456101167947054,0.00505951838567853
"19",0.00133256707340479,0.00708762044087052,0.000598964630626142,-0.014255884103477,-0.0102332103997469,-0.00392273720353842,0.000147686776472256,-0.00286077032797039,-0.00239581824280322,0.0032865006942302
"20",-0.00511744618415833,0.00392836146056652,0.00244463374838233,-0.0164960157126188,-0.00668560341000557,-0.0100039271637797,-0.00892897602170706,0.00566778890788555,-0.0080044949427247,0.00328140729106963
"21",-0.00196912582032382,-0.000683578720781952,-0.00320358434692025,0.0069562285207212,-0.00336960842832923,-0.00451155798509717,-0.0175509285181761,-0.00433732802048326,-0.00265304069034755,-0.00580687541514635
