"","CAT","VZ","MCD","AXP","UNH","RTX","NKE","MMM","DD","TRV"
"1",-0.00184613815508783,-0.00157756661064923,0.00334492092952132,-0.00405593868345022,-0.00602902611717582,0.00685657421126962,-0.000871737778652459,0.00688894325867295,0.00446065608412027,0.00494202552363276
"2",-0.00518338847905397,0.000949703389778733,0.0014985374873504,0.0011463575065136,0.0150478389114141,0.00496090482920408,-0.00136911345180124,0.00311430962756276,0.00217875698581338,0.00499931816011667
"3",-0.00696782534942031,-0.00660033896565437,-0.00258713378570974,0.00301225460134447,0.00204646214842796,-0.00172641663812101,-0.0026672980748117,0.00253543071448803,-0.00252422713674605,-0.00225646723993123
"4",-0.00964226201176643,0.00162480073049664,0.00186186691280454,-0.00464117573574185,0.00712873786687851,-0.000178462505573407,0.00336753157898784,0.00293794297613204,0.00792397558689117,-0.00344285322353244
"5",0.013054664246738,-0.0013859118334949,0.00456723058596253,0.00135477422736585,-0.00279265688732266,0.000442603108240291,0.000984907383099198,0.00294488552026451,-0.00172631803434342,-0.00625312374904752
"6",0.0063784820958972,-0.00146046257577837,0.003351861378178,0.00137165328487754,-0.00694221118465066,-0.0012057974236086,-0.00460011884570122,0.00139759236481041,0.00216495571658015,0.00176523521076888
"7",0.00460834801197052,0.00154816161375493,0.000431154621765018,0.0122106671333313,0.00752437161281705,-0.00534944096580148,0.00198412826284766,0.00713078491389751,-0.00193314638454467,0.0104537056759
"8",0.000301618914818391,0.00660246098414063,0.000463571195723489,-0.0049480483867228,-0.0061251544393599,0.00204779976047575,0.00313525041565299,0.000457220448879525,-0.000745017139706761,-0.000605344655923545
"9",0.00243875663727522,-7.21396963854204e-06,-0.000496242544613779,0.00228276476264,-0.00345203536562622,-0.00318190502002835,0.00781803764402866,0.00272561446763575,-0.0030368531588465,-0.0023973195347935
"10",-0.00397597812116146,0.00215427111834288,0.00569366523995996,0.00139634136576205,-0.00419136276468635,0.00109866273123771,-0.000991021399386227,0.00204458087682724,-0.00360550940968096,0.00179582647979259
"11",-0.000107336338260211,0.00622855871915817,0.00139362679328769,-0.000124111786135472,0.00632443325594068,0.00336058856919408,-0.0147282145917416,0.00142938352655619,0.00284185260534286,-0.00798494089394808
"12",-0.0117025058716536,0.00512019591405988,0.000803123228251934,-0.00326976948417723,4.36903392255772e-05,0.002121158875525,0.00405351910740137,0.0057260999456048,0.00181858404539526,-0.00276908068917692
"13",-0.0105911456048489,0.00224097725003958,0.0019066781969741,-0.00151391618419439,-0.00203078286722302,0.000415867252741009,0.000428324128733948,-0.000721781398169696,-0.00863250065594912,-0.0014575618552044
"14",0.000950521614868194,0.00355376512743533,0.00230591604486108,-0.00402934057638049,-0.00214358232915401,-0.00463262107223272,-0.000364049570634961,0.00431384379044175,0.00337420939467847,0.00362287019379437
"15",0.00104293576441705,0.00715027935802937,0.00262066931463778,0.00634917709976435,0.0059892893768847,0.000998588278889656,0.00383028364740312,-0.000923560350202024,0.000635298318229616,-0.00504742516204715
"16",-0.000525104871485382,0.00241720117628574,-0.0017755696317181,-0.00816369708627462,-0.00164493557531387,-0.00324777257628739,-0.00233718147501349,0.00454012025147676,-0.000554653001017869,-0.00466411467641592
"17",-0.00510194478556514,0.0055446713231504,-0.000489927013404667,0.00141346314921975,-0.00231992360204458,0.00371840386651456,-0.00111860549077392,0.00192686682567,-0.0066689676605165,-0.00543957343325019
"18",0.00184901314787567,0.00305233639664948,-0.00142894079908729,0.00158036011271179,0.000977017683908343,0.00036177082802169,-0.00455768872052431,0.00573662295937538,0.00441268039867282,-0.00474758958443999
"19",0.000631551898550242,0.0014359385240823,0.00091230240650475,-0.00515335006639361,0.00537766283378005,-0.000362291873898357,-0.000324856024235487,-0.000766384531743824,-0.00187591346912086,-0.00451132608577609
"20",0.00281559699214995,0.000130595653899945,0.0024306308478117,-0.00357955251820385,0.00919297058135271,-0.00217981240712106,0.00696789426729083,0.00632427167147398,-0.00177107378840446,0.00778535101562738
"21",0.00291639869101346,0.00697440467774868,0.00116579839959741,-0.000763775024097413,-0.00275766127742827,0.000509619538206607,-0.00270697521045804,0.000481385417515412,0.0053825112991035,-0.00251198559999466
