"","VZ","HPQ","BA","UNH","AXP","RTX","DD","MMM","AA","TRV"
"1",0.00284507824108005,-0.0126112652942538,-0.00150543136987835,-0.00238274014554918,0.00504578649997711,0.00291193625889719,0.00613907631486654,-0.000176677669514902,0.00497309351339936,0.0076555903069675
"2",-0.00381314777769148,-0.00339606590569019,0.00839067809283733,-0.0101989032700658,0.00106534897349775,-0.00373237254098058,0.000513958861120045,-0.000937779492232949,-0.00431756023317575,-0.0027367677539587
"3",-0.00573236169293523,0.0129718082025647,0.000982922385446727,0.00730237225070596,0.00354651687666774,-0.00430689984932542,-0.00493422709405422,-0.00496319867670536,-0.00220477115362883,-0.00113620504271239
"4",-0.00791734736412764,-0.00159571890253574,0.00261778524145484,-0.0155186746269464,-0.00792956165969372,0.00227059400640428,0.00689645018428564,0.000114670110633597,-0.00328407157212496,-0.00244349031709135
"5",-0.000653570459689945,-0.00248720846138895,-2.42850001086481e-05,0.00433148164302111,0.00778250023722649,-0.00584962125867605,-0.000608894391916692,0.00386569043621421,0.00176657421980053,-0.00296415551565588
"6",0.000700651318766177,0.0121783055365086,-0.00126365874893963,0.00488115008920431,0.00116851995699108,2.63556430581957e-05,-4.08549567509908e-05,0.00705176079645753,0.00937320478260517,0.00123818195424974
"7",0.00939829554408789,0.0260934252291918,-0.00437983591109514,-0.0199954099953175,-0.0099932262673974,0.00403361627832055,-0.000674219452776015,0.00306891300715506,0.00227660173550248,-0.00093235174426809
"8",0.0062583964318037,-0.0320073701441288,0.00477944267913699,-0.00481924647465348,-0.00714596407487988,-0.0011660527670756,-0.00195516180247068,0.000965980812907219,-0.00575185287743807,0.00429980317130685
"9",0.0036707257386297,-0.0064466749317944,-0.00442216172814369,-0.0047585591673851,0.0032252287492156,-0.000996326212771237,-0.00950304418802261,0.00318190385587513,7.69429607316852e-05,0.00447430787608027
"10",-0.0018400811823085,0.000548717274796218,0.00396593287587166,-0.00624187476933002,-0.0083627849817276,0.000597602920606732,-0.0166358165442944,-0.000763128977268934,-0.00483614671975374,0.0055199027992785
"11",0.00519214477390051,-0.00536230113357306,-0.000134567482746206,0.0162531137466431,0.00210212497040629,0.00314116152003407,-0.000622111139819026,0.00157806579954922,0.00332189770415425,0.000786360527854413
"12",0.00397696485742927,-0.0186774488538504,-0.00140675820875913,0.00280583975836635,-0.00254036276601255,-0.000643836276140064,-0.000122022895084228,0.00517322309315205,0.00367137300781906,0.00458317063748837
"13",0.00452070822939277,0.0116972364485264,0.000722589902579784,0.00103132694493979,0.00550415879115462,0.00347111956216395,-8.68393035489134e-05,-0.00131567765492946,0.00368614122271538,0.00171463203150779
"14",0.00620299857109785,-0.011706174351275,-0.000864699191879481,0.00754127092659473,-0.00303202122449875,0.0112225627526641,-0.00509175518527627,0.00287057994864881,-0.00588545808568597,0.00113528955262154
"15",0.00639810506254435,-0.000210237805731595,-0.00086406129412353,0.0100393248721957,4.73817453894299e-06,-0.000968425825703889,0.00438665505498648,0.00225182343274355,-0.00796360708773136,0.00234147976152599
"16",0.00126331695355475,0.0269961636513472,0.0051399958319962,0.00835806876420975,-0.00183009414467961,-0.00259929476305842,-0.000489594007376581,-0.00194787536747754,-0.00172522594220936,0.00380877731367946
"17",0.00816896185278893,-0.00108029181137681,0.00769664952531457,0.00503267347812653,0.0023924068082124,0.00195083604194224,0.00652608321979642,0.00200971704907715,0.00477762520313263,0.00394081976264715
"18",0.010493635199964,0.00559080997481942,0.00598178338259459,-0.000198971247300506,-0.00481887767091393,1.7414382455172e-05,0.0034121994394809,0.00155859393998981,0.00279679242521524,0.00146413105539978
"19",0.00355197140015662,-0.00170574511867017,0.0124653223901987,0.00207649986259639,0.00693661021068692,0.0014294614084065,-0.0143436612561345,-0.000964559672866017,-0.00652635795995593,0.0044041252695024
"20",-0.00221423571929336,0.00226274644955993,-0.00396642973646522,-0.00556401768699288,-0.00592907192185521,0.00102302385494113,-0.00277718319557607,0.00471850112080574,-0.0155742578208447,0.00305668916553259
"21",0.00611749151721597,-0.012660383246839,-0.00851794239133596,-0.00450737774372101,-0.00126237841323018,0.000612534873653203,-0.000944931991398335,0.001078050583601,0.000239191809669137,0.00138476979918778
