"","HD","DIS","VZ","T","BA","RTX","DD","MMM","TRV","MDLZ"
"1",-0.000193793879589066,-0.0142322536557913,-0.00199841381981969,-0.00367350317537785,-0.000529140525031835,-0.00112321227788925,0.00802777893841267,-0.00225900486111641,0.000976760406047106,-0.00447244383394718
"2",0.00688932603225112,0.00721416343003511,0.00318092270754278,0.000935334828682244,0.000706468184944242,-0.0186254475265741,0.0116982283070683,0.00281628384254873,0.01698281429708,-0.000849797099363059
"3",0.00110735755879432,0.00167241145391017,0.00558737572282553,-0.000906240951735526,0.00358289992436767,0.000851405085995793,0.00284205004572868,0.00271890754811466,-0.000388210435630754,0.00252694613300264
"4",0.00772903254255652,-0.00960666965693235,0.00175583187956363,-0.00412746332585812,0.0112091908231378,-0.0130027858540416,-0.00675841281190515,-0.0100892968475819,-0.000764952681493014,0.000604462577030063
"5",0.00370490550994873,0.00804425403475761,-0.000801222864538431,0.00396382296457887,0.00440431432798505,0.00231752404943109,-0.0124468123540282,0.00946794450283051,-0.000827890413347632,0.00283109652809799
"6",9.75908187683672e-05,0.00681505585089326,0.00635174755007029,0.00339704588986933,-0.0146014466881752,-0.0115810455754399,-0.00881016533821821,0.0102053582668304,-0.002549949567765,0.000985474442131817
"7",0.00128669792320579,0.00626761605963111,0.00715987151488662,0.00198760814964771,0.000513944600243121,-0.00413780566304922,-0.015674039721489,0.00497323181480169,-0.0036335124168545,-0.00340255163609982
"8",-0.000222506059799343,0.0106632085517049,0.00187493523117155,0.00377881014719605,-0.00458464445546269,-0.00214612088166177,0.00743787735700607,0.000849981443025172,-0.00657351175323129,-0.000991770182736218
"9",0.00150847318582237,-0.000632386421784759,0.00139903044328094,0.00792126171290874,-0.00276578590273857,-0.00135924259666353,0.0132166780531406,-0.00571087561547756,0.000415993592469022,-0.00116019928827882
"10",-0.0011625443585217,0.00659860065206885,0.000515535357408226,0.00302411173470318,0.0122924530878663,-0.0106081971898675,-0.00722769321873784,-0.00134209974203259,0.00206037447787821,0.00264263339340687
"11",0.000810350058600307,-0.0131702646613121,0.00439138058573008,-0.00239489856176078,0.00421628076583147,0.00912339519709349,-0.0138625623658299,0.0192036237567663,-0.00592704815790057,-0.00250946055166423
"12",-0.000148877632454969,0.00337284407578409,-0.0012332636397332,-0.00539172394201159,-0.00963710993528366,0.0112080266699195,-0.0214094035327435,-0.00366323837079108,-0.0013929745182395,0.00152578868437558
"13",-0.0018360948888585,-0.0171415284276009,0.00220401212573051,0.00483403168618679,-0.00523919332772493,-0.00486691296100616,-3.85572820960078e-05,0.00268206861801445,-0.00660723680630326,-0.000151363419718109
"14",-0.000318156380672008,0.00193806458264589,0.00353125366382301,-0.00122292211744934,-0.00636210152879357,0.00171520747244358,0.00918487273156643,0.00350850215181708,0.00453111389651895,-0.00562721723690629
"15",0.000587284797802567,-0.00208208803087473,-0.00293854298070073,-0.00994026847183704,0.00390954688191414,-0.00136171584017575,0.00819372851401567,0.00119312840979546,0.00975899863988161,-0.00647069793194532
"16",-0.00306296115741134,-0.00582475727424026,0.00440003303810954,-0.00217520166188478,0.00563015835359693,-0.00263690925203264,0.0111037297174335,0.00844715908169746,-0.00233913841657341,0.000771036080550402
"17",-0.00334747461602092,0.00518501177430153,-0.00320898299105465,0.013992166146636,-0.00403151242062449,-0.00685767969116569,-0.0100971702486277,0.00213102181442082,0.00295764091424644,0.00337123079225421
"18",-0.00312209222465754,-0.0124804293736815,0.00381757202558219,0.000105918727058452,-0.00297451368533075,0.000849098898470402,-0.018405057489872,-0.00717104598879814,0.00297165801748633,-0.00238944916054606
"19",-0.00230558775365353,0.0116988196969032,0.00271042482927442,-0.00243684044107795,0.000870132411364466,0.00199784315191209,-0.00970807671546936,-0.000657425669487566,-0.0158007144927979,-0.010830607265234
"20",-0.00407334649935365,0.00533794146031141,0.00144174974411726,0.00159848108887672,-0.000741567404475063,0.00261937314644456,-0.0100303469225764,0.00370517070405185,-0.0119023947045207,0.00257843523286283
"21",-0.00517436442896724,-0.00913444813340902,0.00356727419421077,0.00222208513878286,0.00405873544514179,0.00309427338652313,0.00655771000310779,-0.00651350803673267,-0.00204914272762835,0.00624362705275416
