"","NKE","IBM","KO","MCD","CAT","DD","RTX","MMM","AXP","TRV"
"1",0.00337383453734219,0.0119190514087677,-0.000487417710246518,0.00262609054334462,0.0099256681278348,0.00339555740356445,-0.00260703964158893,-0.00443525612354279,0.00505299726501107,0.00160314422100782
"2",0.00589002063497901,-0.0131511623039842,-0.00109996111132205,0.00642877444624901,0.0120673282071948,0.00659962790086865,-0.00232738722115755,0.0058573205024004,0.0042192479595542,-0.00662065856158733
"3",0.00672154035419226,-0.000961320765782148,-0.00236191600561142,0.000405463739298284,-0.011079290881753,-0.00067609257530421,-0.000408179534133524,-0.00146433163899928,-0.00116485229227692,0.00431606406345963
"4",0.00240607466548681,0.00496952515095472,-0.000102121412055567,0.00387210096232593,-0.00631359592080116,0.00366985006257892,0.00769612146541476,0.00127243367023766,-0.000454133783932775,-0.00182755279820412
"5",-0.00752286938950419,-0.00342699978500605,0.00145193573553115,0.00208053877577186,0.00344493705779314,0.00317954178899527,-0.00364863011054695,0.0158474687486887,0.00207145069725811,-0.00342397950589657
"6",0.00027083681197837,-0.00445767818018794,-0.000458893860923126,-0.00618105148896575,-0.00265890778973699,0.00377285922877491,-0.0027635870501399,0.00630343379452825,0.000401394790969789,0.000137391078169458
"7",-0.0042370711453259,-0.00273702549748123,-0.000553129415493459,0.00555693311616778,0.00137013208586723,-0.00536667974665761,-0.00287574622780085,-0.00331449345685542,-8.40660504763946e-05,0.0007545065600425
"8",-0.0073686963878572,-0.00100076280068606,0.00548538006842136,0.00196679355576634,-0.00133490306325257,0.00307764997705817,-0.00584326358512044,0.00360178854316473,-0.00215195794589818,0.00159324472770095
"9",-0.00900479126721621,-0.00311954598873854,0.00164709752425551,0.00187779613770545,-0.000994048546999693,-0.00321176764555275,0.00166446343064308,-0.00141567352693528,-0.000946610001847148,0.00213025696575642
"10",0.00365191139280796,-0.00327674252912402,0.00350872427225113,-4.99522320751566e-05,-0.00185175111982971,-0.00199529342353344,-0.00184925517532974,-0.00144706224091351,0.00264388532377779,-0.00411868328228593
"11",0.00269897188991308,0.00411279173567891,-8.02856375230476e-05,0.0037907746154815,-0.00106180692091584,-0.000290241558104753,-0.00497325789183378,0.0026868695858866,0.00466799130663276,0.00593160185962915
"12",-0.00391081813722849,-0.0138575350865722,0.000639514240901917,0.000801611400675029,0.00183055549860001,3.72284157492686e-05,-0.00214491994120181,-0.00249172397889197,0.000799590838141739,-0.00110774603672326
"13",-0.00222583464346826,-0.00269724032841623,0.00347585743293166,-0.00114661874249578,-0.00295954314060509,-0.00151516392361373,-0.00130003737285733,0.000333387084538117,0.00331644667312503,-0.000628515204880387
"14",-0.0019844719208777,0.00596359185874462,0.00115083565469831,0.0010668596951291,-0.00642964569851756,-0.00116449443157762,-0.0019728725310415,0.000143691839184612,0.00275023328140378,-0.00169211532920599
"15",-0.0107364896684885,-0.00155584211461246,0.00109329260885715,0.000152365988469683,-0.00154264143202454,-0.00583300925791264,-0.000747509184293449,-0.00219291751272976,0.00110922462772578,0.000394733855500817
"16",-0.00298442412167788,-0.000920285645406693,0.00128321768715978,0.00261832191608846,0.000663185957819223,0.00257169245742261,-0.000517957960255444,0.00296159344725311,0.00292778806760907,0.00897878501564264
"17",0.00524974428117275,-0.00572840915992856,0.00307956920005381,0.00027659599436447,0.00445510959252715,0.00140856020152569,-0.00250016921199858,-0.00303624127991498,0.00230555539019406,-0.00323336385190487
"18",-0.00148913497105241,-0.000186826437129639,0.00106516806408763,-0.000589182134717703,0.00239363964647055,-0.00340742734260857,-0.00132105965167284,0.0033181959297508,-1.07753166957991e-05,-0.00199712230823934
"19",-0.00402508676052094,0.00469493772834539,0.00239188550040126,-0.00137340289074928,-0.00206167530268431,0.00191682879813015,-0.000426078913733363,-0.000423302873969078,0.000991386943496764,0.00164989684708416
"20",-0.00425713369622827,-0.00769576895982027,0.0011751817073673,0.00396691309288144,3.90737877751235e-05,-0.00252159242518246,-0.000494224659632891,-0.000515732623171061,-0.00541214039549232,0.000661312660668045
"21",-0.000768138852436095,0.000516389554832131,0.00201682397164404,0.000690683315042406,0.000773511652369052,0.00164412474259734,-0.0016904411604628,0.00166100484784693,0.00289140921086073,0.0020776994060725
