"","DIS","MCD","VZ","T","BA","RTX","MMM","DD","MDLZ","TRV"
"1",0.00119404378347099,-0.00430017104372382,-0.00524839526042342,-0.00269992905668914,-0.00191335333511233,0.00346872652880847,0.0101891392841935,0.0126790795475245,-0.00455745030194521,-0.00220091128721833
"2",-0.00480848457664251,0.00326425372622907,0.00426704017445445,0.00250797183252871,-0.00507348915562034,-0.00118424883112311,-0.00272640213370323,0.00551611231639981,-0.000265600072452798,0.00129669916350394
"3",0.00814344454556704,-0.00493006547912955,-0.00369317503646016,-0.00201675039716065,-0.000319352751830593,0.000825990224257112,0.0028210945893079,0.0143347019329667,-0.00387961673550308,-0.000676663010381162
"4",0.00368759059347212,0.00167880079243332,0.00555464532226324,-0.00160007691010833,-0.00264432630501688,-0.00161204161122441,0.0179733242839575,-0.00596827827394009,-0.00347013422288001,0.00562520697712898
"5",0.00683756964281201,0.00307100522331893,0.00215005618520081,0.000525784271303564,0.00026722249458544,0.0019823950715363,-0.0190212968736887,-0.00155365013051778,0.00248082773759961,-0.00472645414993167
"6",0.00549830729141831,-0.00787705555558205,-0.00174247240647674,-0.00206068088300526,0.00418940186500549,0.00545937893912196,0.00308207934722304,0.00457294145599008,-0.00297567038796842,-0.00762231834232807
"7",0.00685697002336383,0.00154871691484004,0.00338603067211807,0.00127964769490063,0.00766997551545501,0.0138639733195305,0.00565674714744091,-0.0047310427762568,0.00591716868802905,0.0050532128661871
"8",0.00479776877909899,-0.00100592325907201,-0.000229401295655407,-0.00379453599452972,0.000485390453832224,-0.00762492651119828,-0.0145448055118322,-0.00448331469669938,-8.98629077710211e-05,-0.00892358087003231
"9",0.00181412999518216,-0.000591513060498983,-1.92473853530828e-05,0.0027421391569078,-0.0123448222875595,0.00746272690594196,-0.00182817166205496,0.00794451311230659,0.00303171318955719,-0.00100686156656593
"10",0.00661390041932464,-0.00188469013664871,-0.000776447297539562,0.00501762051135302,0.00341194192878902,-0.00168061419390142,-0.00595652963966131,-0.0155067015439272,-0.00289118033833802,-0.0057811695151031
"11",-0.00442145299166441,0.00866404641419649,-0.00712273502722383,-0.000502535549458116,-0.0054018315859139,-0.00562444608658552,0.0073628262616694,0.00831438507884741,-0.00198247213847935,0.00699314195662737
"12",-0.00127705780323595,0.00524225039407611,0.00175920722540468,0.00342031568288803,0.00141360121779144,0.00758532295003533,-0.000342118379194289,-0.00782345794141293,0.00858147721737623,0.00296982051804662
"13",0.000217172142583877,-0.0028221330139786,-0.00790250860154629,-0.00447095138952136,0.000930043228436261,0.00191585253924131,0.0013313174713403,0.0101792421191931,0.000689804146531969,-0.000249583245022222
"14",-0.0026307872030884,0.00391313759610057,0.000379339297069237,0.00248143449425697,-0.00372277316637337,-0.00453216582536697,-0.00335147161968052,0.000519460183568299,0.00205654907040298,-0.000866832211613655
"15",-0.0064809201285243,0.00349542591720819,-0.00620675878599286,0.00654598046094179,-0.00916188210248947,0.00154870643746108,-1.00364404715947e-05,-0.000693076872266829,-0.00526559678837657,-0.00362154608592391
"16",0.00920059438794851,0.00300591439008713,0.00438329763710499,0.000552583253011107,0.0018493850948289,-0.000402034842409194,0.00580640370026231,-0.00329913245514035,0.00238745636306703,0.00465532159432769
"17",-0.00225424743257463,-0.000915527576580644,-0.00872830022126436,0.00678558042272925,0.00511403055861592,0.00319532188586891,-0.00028064104844816,-0.00189774995669723,0.00221234373748302,-0.00807907897979021
"18",-0.00338814221322536,0.00363716878928244,0.00327263446524739,-0.00449615670368075,-0.0127357235178351,-0.000487053563119844,-0.00124142377171665,0.00192504562437534,-0.00256880884990096,-0.00804785173386335
"19",0.00954877957701683,0.000678676704410464,-0.00955196470022202,0.00321912462823093,-0.00106838857755065,-0.000339720339979976,-0.00291401846334338,-0.00597316585481167,0.00339014269411564,-0.0025187365245074
"20",0.010010396130383,-0.00366998580284417,0.00689770886674523,0.00118758471217006,0.0057046739384532,0.0020270524546504,-0.0018218521727249,-0.00243782647885382,-0.00235764030367136,-0.00365817896090448
"21",-0.00831071939319372,-0.00107528117951006,-0.00383828510530293,0.00305168447084725,-0.000607241876423359,0.000747902377042919,-0.000619024445768446,0.00104451656807214,0.003707678290084,0.00202580378390849
