"","VZ","T","AXP","HD","BA","RTX","MMM","DD","TRV","MDLZ"
"1",-0.0030994329135865,-0.00607800064608455,-0.00756860105320811,0.00056780461454764,0.00671312818303704,-0.000440574687672779,0.00310410861857235,0.00873799435794353,-0.0212679039686918,0.0066602979786694
"2",0.00755599606782198,0.00476685166358948,-0.00909161195158958,0.0123585406690836,-0.00376896164380014,0.0136762140318751,0.0143143339082599,0.0401075705885887,0.00620602769777179,0.0123194977641106
"3",-0.000555837119463831,0.00143919861875474,0.00365355145186186,0.0150090008974075,-0.0061570075340569,-0.0104221636429429,0.000154977562488057,0.0334921330213547,-0.00242406548932195,-0.00915557518601418
"4",0.00358074135147035,-0.000610238872468472,0.0183618068695068,-0.0275912433862686,-0.0102593023329973,0.0105331651866436,0.0160350278019905,0.0114155896008015,0.0122105227783322,-0.00150763138663024
"5",-0.00701018422842026,0.00532475672662258,0.00394270429387689,0.00383654818870127,-0.0179052278399467,-0.0151058724150062,-0.00639788154512644,-0.0224481243640184,0.00265788845717907,0.00460145296528935
"6",0.00306216743774712,0.00753821572288871,-0.00816622097045183,-0.00300341937690973,0.00677349837496877,0.00361154857091606,-0.0028954423032701,-0.00688954442739487,-0.00717929936945438,0.0010057179024443
"7",-0.00648511573672295,0.00308583700098097,-0.0041954037733376,-0.000241660280153155,0.00529665546491742,-0.0022618907969445,-0.0104279639199376,-0.0309329405426979,0.00356496591120958,-0.0054900050163269
"8",0.00438267830759287,-0.00496767275035381,0.0179882105439901,0.0134670929983258,-0.00735811749473214,0.00352247804403305,-0.0022421597968787,0.0136898867785931,-0.0132591119036078,0.00157465529628098
"9",-0.00836944673210382,-0.00293042650446296,0.0143156088888645,0.00502071436494589,-0.00559788104146719,0.0109802596271038,-0.00939173810184002,0.00966185424476862,0.00124937586952001,0.0011275690048933
"10",0.00407523429021239,-0.00158363720402122,0.0204752441495657,0.00521591771394014,0.0214762352406979,0.00127248256467283,0.0215925052762032,0.00928335171192884,-0.0152011290192604,-0.00168623775243759
"11",-0.000227103591896594,-0.000105712249933276,0.000260143540799618,-0.00521542225033045,0.0102907018736005,0.0112495329231024,-0.00498240953311324,-0.0217832662165165,0.00758224632591009,-0.000372705748304725
"12",-0.00479289283975959,0.00387770705856383,-0.00796199403703213,-0.0113085443153977,-0.0043859570287168,0.00439371261745691,-0.00718978140503168,-0.000992065062746406,0.00372790638357401,0.00193966669030488
"13",-2.93002885882743e-05,0.00303864106535912,-0.00642705662176013,-0.000854045734740794,-0.022639088332653,0.000779458438046277,-0.00467863399535418,0.0121599175035954,0.00170450250152498,0.00140861060936004
"14",-0.00123971956782043,-0.00597307737916708,0.00501993531361222,0.00209018425084651,-0.00762601243332028,0.0051395264454186,0.00404463242739439,0.0126888817176223,-0.00462746433913708,0.00341429910622537
"15",0.00297499308362603,-0.000663821003399789,-0.000638964294921607,-0.00329834036529064,0.0068260277621448,0.00140952866058797,-0.00156087533105165,0.0109372530132532,-0.00138969859108329,-0.00118806643877178
"16",-0.00217859772965312,-0.00203861529007554,0.00200920202769339,0.00340145477093756,-0.00226472574286163,-0.00110842497088015,-0.00460764998570085,0.00146821676753461,-0.011358454823494,-0.00244755810126662
"17",0.000186204066267237,0.000376650335965678,0.00737201608717442,-0.00241303816437721,-0.00211015716195107,-0.000232704624067992,-0.00332601531408727,-0.0099540688097477,0.00234694732353091,-0.0060714865103364
"18",3.33898387907539e-05,0.00482901558279991,-0.0101662157103419,0.00127430353313684,-0.0065887114033103,0.00159506476484239,-0.0027264473028481,-0.0148853696882725,0.000799328030552715,0.00124532252084464
"19",-0.003363654948771,0.00604994315654039,0.00188852439168841,0.00643651140853763,-0.0131315886974335,-0.00219570426270366,-0.00361067103222013,0.00366772525012493,0.00287570711225271,0.00366364954970777
"20",0.00217117043212056,0.00121096731163561,-0.0024758034851402,0.00737073132768273,0.0130881508812308,8.89683433342725e-05,-0.00525309517979622,0.0143359620124102,-0.00141913199331611,0.0118815340101719
"21",0.00542539870366454,-0.00620787777006626,0.000548161915503442,-0.00123309169430286,-0.00126733782235533,-0.00298208883032203,-0.000743385113310069,0.00171144120395184,0.00200190069153905,-0.00223461166024208
