"","KO","CAT","T","MCD","DIS","VZ","RTX","MMM","DD"
"1",-0.00755965663120151,0.00434370758011937,-0.0172847919166088,0.000613947748206556,0.00160839955788106,0.00319029879756272,0.00659898761659861,0.0021629836410284,-0.00140523759182543
"2",-0.00881627388298512,0.0009586745291017,0.0127926059067249,-0.00905882939696312,-0.00381363532505929,-0.00351126492023468,-0.00120690802577883,0.00430588470771909,-0.00558475870639086
"3",-0.0015711928717792,-0.00750527111813426,0.00888184644281864,-0.00116514111869037,0.00117691303603351,0.00364058557897806,-0.00966340396553278,0.00525106489658356,0.0064554950222373
"4",0.00771201075986028,0.00739870592951775,0.0147253917530179,0.000512806349433959,-0.00978379044681787,-7.65894583310001e-05,0.0141257978975773,0.00564273865893483,0.00854107737541199
"5",0.000138347473694012,-0.00041955805500038,0.00964977312833071,0.000188258214620873,-0.00341767072677612,-0.00289902742952108,0.000236975713050924,-0.00540150562301278,0.00104100746102631
"6",-0.000633333635050803,-0.00856076739728451,-0.00201515550725162,0.00530565576627851,0.00372684164904058,-0.00410144403576851,-0.00026883083046414,-0.00294199981726706,0.00800054334104061
"7",0.00138546130619943,0.0111946072429419,-0.00847132410854101,-0.000609303417149931,0.00312079675495625,0.00147107744123787,-0.000132259272504598,0.00609879428520799,-0.0059900376945734
"8",0.000719179748557508,-0.00085312855662778,-0.0124618429690599,-0.00255898549221456,-0.00068067607935518,0.00686496961861849,-0.00154909829143435,-0.00103902607224882,0.0012116024736315
"9",-0.000534123333636671,0.000904291053302586,0.00915209762752056,-0.00242732814513147,-0.00231875409372151,0.00410627899691463,-0.00541827036067843,-0.00513666868209839,0.00882843323051929
"10",0.00400558020919561,0.00431922962889075,-0.00254638795740902,-0.00418640999123454,-0.00854810513556004,0.000205928008654155,0.0005403584218584,-0.00147047534119338,-0.00146516668610275
"11",0.003168840194121,-0.00350996945053339,-0.0148615958169103,0.00380121939815581,0.00363959581591189,-0.00205196696333587,-0.00355279655195773,0.00270575378090143,-0.00855275522917509
"12",-0.00332735222764313,-0.000458127178717405,0.0120583353564143,0.00499720452353358,0.00251694396138191,0.000284757814370096,-0.00189810211304575,0.00546259665861726,0.00197977619245648
"13",-0.00187806959729642,0.00639547500759363,0.00578843941912055,9.32249022298492e-05,0.00124856934417039,0.00610232027247548,0.00824200641363859,0.000310879753669724,0.00162925769109279
"14",-0.00116219208575785,-0.00292496685869992,-0.00539292907342315,-0.000377780845155939,0.00426222756505013,-0.00559597089886665,0.00306465802714229,-0.00139096193015575,-0.00866444036364555
"15",0.00522654177621007,-0.00419405428692698,-0.00421950733289123,0.00774628715589643,-0.00245912210084498,0.0068348366767168,0.00169905519578606,0.0041366508230567,-0.00585398590192199
"16",0.0029693057294935,0.00552321039140224,-0.00881320238113403,-0.000658127362839878,-0.000138204268296249,0.00706325937062502,0.0022052547428757,-0.00428226729854941,-0.00225562416017056
"17",-0.00132830336224288,-0.00190723245032132,-0.00334816239774227,0.00287860701791942,0.00251499260775745,0.00423460593447089,-0.00065943255322054,-0.00607772078365088,-0.00193581392522901
"18",0.00109509949106723,0.00285212928429246,-0.0150213818997145,-0.00383060891181231,-0.000774719519540668,0.00811281241476536,-0.000332682335283607,-0.0102038010954857,0.00401060050353408
"19",0.00143339880742133,0.00228177756071091,0.0108905164524913,-0.00621376279741526,-0.00156915374100208,0.00453763455152512,-0.00678000599145889,-0.000607098103500903,0.0100990636274219
"20",-0.0029441483784467,0.000580487248953432,0.00787980016320944,0.00327856210060418,0.00717060547322035,-0.00594408949837089,-0.0022044472862035,0.015865745022893,-0.0002903840795625
"21",0.00212859571911395,0.000965201761573553,-0.00566488271579146,0.0092636626213789,-0.0056559587828815,0.0141714122146368,0.00169689627364278,0.000398707110434771,0.00853897258639336
