"","MCD","KO","NKE","IBM","RTX","MMM","WBA","AXP","DOW","TRV"
"1",0.00176644651219249,0.00588426552712917,-0.0135404840111732,0.00253997254185379,-0.00585465552285314,-0.0062715201638639,0.0205490160733461,0.00938096456229687,-0.0121457977220416,0.00257654557935894
"2",0.00238057575188577,-0.00441124197095633,-0.00300389248877764,-0.000678929791320115,0.0119576528668404,0.00151737744454294,0.00330622121691704,0.0067888074554503,0.00243888702243567,0.0023861569352448
"3",-0.00333890318870544,0.00109125149901956,-0.012230739928782,-0.00456626759842038,-0.00757925538346171,0.00457034353166819,-0.00428435346111655,0.00437009055167437,-0.0160822216421366,0.00357065396383405
"4",-0.000974902999587357,0.010098866187036,-0.000868820352479815,0.00207493593916297,0.0172255169600248,0.00349485641345382,0.016324408352375,-0.00283374660648406,-0.0147872138768435,0.00571002066135406
"5",-0.0023415912874043,-0.000872336502652615,-0.00527035631239414,-0.000500205962453038,0.00172381510492414,-0.00524704903364182,0.0253699384629726,0.00367284123785794,-0.00196765176951885,0.000461403571534902
"6",0.00322802760638297,0.00310157565400004,0.00215355353429914,0.00059177732327953,0.00549540016800165,0.00138910254463553,0.00373393483459949,0.00268766423687339,0.00395183498039842,-0.000507635297253728
"7",-0.00133935816120356,-0.000389072782127187,-0.0395258702337742,0.00488149467855692,0.00157268822658807,0.00177482003346086,-0.0030508132185787,0.0024484945461154,-0.00855987146496773,0.00114151532761753
"8",0.00224014837294817,-0.000301196036161855,-0.00223923241719604,0.000775862950831652,0.00793165247887373,0.0112514169886708,0.0144510213285685,0.00407160772010684,0.00592984026297927,0.00105245946906507
"9",0.00202650390565395,0.00553666660562158,0.0016603812109679,-0.000562496134079993,0.0123492470011115,-0.00179146719165146,0.00821994803845882,0.00140567752532661,0.00218589976429939,-0.00562467612326145
"10",-0.00406801188364625,-0.00109345011878759,0.00878986250609159,0.00168205460067838,0.00047353160334751,0.00453991442918777,0.0110649187117815,0.00599976908415556,-0.0015359508106485,0.00296967779286206
"11",0.00505286734551191,-0.000994029571302235,-0.00649291463196278,0.000280049600405619,-0.00364212901331484,0.00525902211666107,0.000647005450446159,0.00579567393288016,-0.0132219390943646,0.00420658988878131
"12",-0.00215555541217327,-0.000457525165984407,0.006237777415663,0.00436896597966552,0.00853312481194735,0.00125870236661285,-0.00425924127921462,0.00123715971130878,-0.00915773026645184,0.00113434810191393
"13",0.00409657368436456,0.00211214786395431,-0.00949702691286802,0.00360221997834742,0.00130698771681637,0.00423663388937712,-0.00655924575403333,-0.000779557565692812,-0.00885210186243057,0.00377097213640809
"14",-0.000752683379687369,0.0071818376891315,0.00372655503451824,0.00197181687690318,0.00718245236203074,-0.000258608808508143,0.00142916105687618,0.0049657728523016,-0.0146001912653446,0.00657058553770185
"15",0.000598794431425631,-0.000134662841446698,-0.00407732138410211,0.00272117671556771,0.000303605367662385,0.000886945170350373,0.0012483038008213,0.00429828464984894,-0.0148421097546816,-0.00172082218341529
"16",-0.00165194214787334,-0.0005273183924146,0.00751939928159118,0.0013981758384034,-0.00618992280215025,0.00140235270373523,0.0014974158257246,-0.000590850017033517,-0.00301771052181721,-0.000347915571182966
"17",-0.00093796057626605,0.00128473807126284,-0.00650715827941895,0.001202761544846,-0.00304113212041557,0.000594387121964246,-0.00457562739029527,-0.000685169885400683,-0.00420850003138185,-0.00468273041769862
"18",0.00253127841278911,0.000219529203604907,0.00374457379803061,0.00285511533729732,0.000341721257427707,0.00354612176306546,-0.00584782706573606,0.00216055754572153,-0.00557285640388727,0.00479314289987087
"19",-0.00101928133517504,0.00208171457052231,0.00441560661420226,0.00316966301761568,0.00579133024439216,-0.000730964704416692,-0.0052144224755466,0.000987721607089043,-0.00975188706070185,-0.00371990608982742
"20",0.00552457896992564,-0.000237133848713711,-0.000899645092431456,0.00478847790509462,-0.00284226355142891,0.00412018224596977,-0.00385419768281281,0.00421456666663289,-0.00869665667414665,-0.00212507019750774
"21",-0.000126921935589053,-0.00556525215506554,0.00320269935764372,0.00234570424072444,-0.00305743399076164,-0.00421536946669221,-0.00488273287191987,-0.00104092212859541,-0.00026620295830071,0.00453160749748349
