"","VZ","HPQ","UNH","BA","AXP","RTX","DD","MMM","AA","TRV"
"1",-0.00210723024792969,0.00767800631001592,-0.00290472037158906,0.00178081355988979,0.00265948125161231,-0.00066995364613831,0.0043084342032671,0.00536721153184772,-0.00254369061440229,0.0100737074390054
"2",-9.77182644419372e-05,0.0161920692771673,-0.000146928927279077,0.0035190952476114,-0.0104865478351712,-0.00490698777139187,0.0095806447789073,-0.000948615605011582,0.000344672880601138,-0.00287755648605525
"3",-0.00224083196371794,0.000601228442974389,0.00682413764297962,0.00669823074713349,0.00230526621453464,0.00018609908875078,-0.0036933955270797,0.00435101054608822,0.00578829692676663,0.00122983288019896
"4",-0.000265135255176574,0.0113670928403735,0.00061351218027994,-0.00637688999995589,-0.000657784985378385,0.00586286699399352,-0.00516647566109896,-0.00574910687282681,-0.00703717255964875,0.00267435307614505
"5",-0.00113884592428803,-0.00625516660511494,0.0116053679957986,0.00334111251868308,0.00300685153342783,0.0163265317678452,-0.00862839166074991,0.000295076955808327,-0.0106838922947645,-0.000222648144699633
"6",0.000752540770918131,0.0239310320466757,-0.00124081980902702,-0.0102138835936785,0.00654069054871798,0.00238427403382957,-0.0136914402246475,0.00602354574948549,-5.85453344683629e-05,0.00650491146370769
"7",0.0038383835926652,-0.0167448334395885,-0.00417540362104774,0.00036308728158474,0.00493962224572897,0.00132945110090077,-0.00989046413451433,-0.000586384441703558,0.00284699583426118,-0.00239396700635552
"8",0.0048594968393445,0.0137404082342982,0.00193111982662231,0.00724771479144692,-0.000792941602412611,0.00102712726220489,0.000983419013209641,0.00233975239098072,-0.00533767137676477,-0.00714941089972854
"9",0.00840807519853115,-0.00746526382863522,-0.0033246714156121,-0.00530405715107918,-0.00163856626022607,-0.00466355122625828,0.000731900567188859,-0.00252380524761975,-0.00336334574967623,0.0108066275715828
"10",0.00189856684301049,-0.00564282992854714,-0.00532818539068103,-0.0028181760571897,-0.00441422406584024,-0.00227225199341774,-0.000655960058793426,0.000151552478200756,-0.00787839386612177,0.00286904815584421
"11",-0.000428271305281669,-0.00749956071376801,0.00381823210045695,0.00139630469493568,-1.69841914612334e-05,-0.00545296771451831,-0.0010790933156386,-0.00505002681165934,0.00442103436216712,0.00957229640334845
"12",0.00282115675508976,-0.0119666885584593,0.00203485158272088,-0.00598983559757471,0.00131907872855663,-0.0047282287850976,0.000197024739463814,-0.00554025685414672,-0.000375158619135618,0.00284402794204652
"13",-0.000958661141339689,-0.0168603807687759,0.0102382656186819,-0.0035262277815491,-0.00614381954073906,0.00906488765031099,0.00674762623384595,-0.00332073564641178,-0.00568498438224196,-0.00247402372770011
"14",-0.00276095396839082,0.00935895834118128,0.00200142944231629,0.00498568452894688,-0.0024721568915993,0.00709561025723815,0.00489448430016637,-0.00476074544712901,-0.00360386935062706,0.00335059617646039
"15",-0.0028129497077316,-0.00591409951448441,0.00366315711289644,-0.0082270223647356,0.000417743867728859,0.00722497189417481,-0.00749980751425028,-0.00298059242777526,0.000998362433165312,-0.00173791591078043
"16",-0.00405753031373024,-0.00270715588703752,0.00322951097041368,-0.0028245544526726,-0.0048135370016098,0.00328223174437881,-0.0115298703312874,-0.00380183523520827,-0.00539929280057549,0.00288624898530543
"17",-0.00247556064277887,0.00755794486030936,0.00263064634054899,0.00126790162175894,-0.0143425296992064,0.00247159972786903,0.00157185352873057,-0.0056865899823606,0.000626544759143144,0.000772658095229417
"18",-0.000257832638453692,0.00163624784909189,0.00080296111991629,-0.00650424230843782,-0.0171767268329859,-0.000537291052751243,-0.00401660287752748,-0.00757305650040507,-0.0089857978746295,-0.00311263371258974
"19",0.00311836041510105,0.0106000229716301,0.000176093046320602,-0.00739818485453725,-0.00853455252945423,-0.00161307619418949,-0.00359809049405158,-0.00171661109197885,0.000349570298567414,0.00237132608890533
"20",0.000458910188172013,0.0149934059008956,0.00292259734123945,-0.00192515563685447,-0.0035841662902385,-0.00236365641467273,-0.00371285527944565,-0.00180186040233821,0.00721227610483766,0.00419519143179059
"21",-1.15534267024486e-05,-0.0110487546771765,0.00469280686229467,-0.00755489664152265,-0.00488425977528095,-0.00657521793618798,0.00407555373385549,-0.00666959211230278,-0.00612588785588741,0.00289163854904473
