"","CAT","MCD","AXP","IBM","AMGN","HON","MMM","DOW","WBA","TRV"
"1",-0.00358550855889916,0.00463960133492947,0.00519299320876598,0.000312939926516265,0.00346793862991035,-0.0143305184319615,-0.00713812652975321,-0.0168659072369337,-0.0049784486182034,0.00230398518033326
"2",-0.00148608069866896,0.00563757913187146,0.00489881401881576,0.00115138839464635,0.00845744274556637,-0.0156102757900953,0.00351537601090968,-0.004406847525388,0.0287548061460257,-0.00552015565335751
"3",-0.00696264766156673,-0.000850139185786247,-0.000721514574252069,0.00220071407966316,0.00805476680397987,0.00576518522575498,-0.00464389054104686,-0.010326324030757,0.00753833493217826,0.014256376773119
"4",0.0123233152553439,-0.00870762579143047,-0.00117183639667928,0.00433009536936879,0.0032298241276294,-0.00167136650998145,-0.00625491375103593,-0.0107206664979458,-0.00599996745586395,-0.000321297178743407
"5",0.00789390783756971,-0.000977276591584086,0.0120300091803074,0.00494167068973184,0.00148185831494629,0.00823917798697948,0.00367103866301477,0.00522125558927655,-0.0126551371067762,0.00707206269726157
"6",-0.0115122888237238,-0.00240601343102753,0.000134405461722054,0.00259415479376912,-0.00199340027756989,0.00990151520818472,-0.0063609778881073,0.000759397458750755,0.0105363400653005,-0.00842692889273167
"7",-0.0130099738016725,-0.00594057328999043,-0.0174959860742092,0.0010483970399946,0.00334775424562395,-0.00238615507259965,-0.00436823489144444,0.0190132316201925,0.00971464812755585,0.0154519444331527
"8",-0.00391676975414157,0.00276657496578991,0.00444827554747462,0.000209638426895253,0.00881871208548546,-0.00482385465875268,0.000682022713590413,0.00327774882316589,-0.00398081401363015,-0.00195402093231678
"9",-0.0117828594520688,0.00214800564572215,0.00573712168261409,-0.0104988077655435,0.00109180074650794,-0.000503594113979489,-0.00310376146808267,-0.011614159680903,7.82103379606269e-05,-0.00278757349587977
"10",0.000993383000604808,-0.00287121301516891,-0.00252568232826889,-0.0106821209192276,-0.0034777766559273,9.5307535957545e-05,-0.00440813740715384,-0.0216596145182848,0.00806483998894691,0.00470362650230527
"11",0.00977115053683519,-0.00467167608439922,-0.000513853970915079,-0.00731132319197059,0.00337155349552631,0.00015772128244862,-0.000112955502117984,0.00338871730491519,0.00244000065140426,0.00101715768687427
"12",-0.00236393930390477,0.00648692110553384,0.00372750917449594,-0.000638566038105637,0.000648102664854378,0.00127175461966544,-0.00242012343369424,-0.0183878317475319,-0.00477343332022429,-0.00873032212257385
"13",-0.0227981396019459,-0.00366170471534133,-0.00488304626196623,0.00839461293071508,0.00361304706893861,-0.00306506641209126,-0.00678188307210803,-0.00292196474038064,-0.0135807618498802,-0.00592813966795802
"14",0.00617649173364043,-0.00536965671926737,-0.0133450524881482,-0.00731955049559474,-0.00839576683938503,-0.00273596495389938,-0.00312306801788509,0.00506758317351341,0.00540130631998181,-0.00305360928177834
"15",-0.00356699526309967,0.00307103805243969,0.00427256338298321,0.00161490286700428,0.00381870148703456,-0.00263368291780353,-0.00219893082976341,-0.00639829877763987,-0.0115833515301347,0.00297547015361488
"16",0.00760361598804593,0.00463229464367032,0.0097387982532382,0.00398559961467981,-0.00571140460669994,-0.00517777446657419,-0.0068047046661377,-0.0127754071727395,-0.00460636662319303,-0.0236189030110836
"17",0.0012501182500273,-0.00391488242894411,-0.00543902581557631,-0.00139643962029368,-0.000269369891611859,-0.00527340732514858,0.0075029144063592,-0.00369465071707964,-0.0039639170281589,-0.00066848227288574
"18",-0.00664993841201067,-0.00660990085452795,-0.00364229921251535,0.00972681120038033,-0.00208102446049452,-0.00267230696044862,-0.00512881064787507,-0.00545332254841924,0.000542323687113822,-0.000448516453616321
"19",-0.00542651442810893,0.00425029592588544,0.00678919441998005,-0.000285592628642917,0.00475753424689174,-0.000792912556789815,-0.0144968386739492,-0.0094794724136591,-0.00806187745183706,-0.0114190457388759
"20",0.00584834488108754,-0.00463537871837616,-0.00797595176845789,0.0030459351837635,-0.00204102927818894,-0.00256597180850804,0.00438647950068116,0.00446529453620315,-0.0018229961860925,-0.00379370851442218
"21",0.000174162021721713,-0.00176051340531558,-0.0225303787738085,-0.00241498416289687,0.00430906983092427,-0.00142642809078097,-0.00570579711347818,-0.00916595570743084,-0.0069045010022819,0.00449406495317817
