"","DIS","T","MCD","VZ","RTX","MMM","HON","DD","MO"
"1",0.00571304513141513,0.00284325028769672,-0.0113867707550526,0.00533018633723259,0.0086122564971447,0.00114089774433523,-0.00531889637932181,0.013777875341475,0.00725413160398602
"2",-0.0129247400909662,0.00904175359755754,0.00585647486150265,0.00350728956982493,-0.00282367249019444,0.00496517308056355,0.00554740009829402,0.0272368770092726,-0.0011156820692122
"3",0.00434378487989306,-0.00326388515532017,-0.0127475336194038,-0.00190567970275879,-0.00977647490799427,-0.00265706446953118,0.00683623319491744,-0.0153188463300467,-0.0010817782022059
"4",-0.0158617049455643,0.00991430971771479,0.0162259303033352,0.00576315773651004,0.00840858183801174,0.0075054494664073,-0.00238923262804747,0.000822383153717965,0.00291314604692161
"5",0.0056015276350081,-0.00207767845131457,0.00203077867627144,-0.00103705865330994,-0.00106069282628596,-0.00403430964797735,-0.00423799082636833,0.00160669279284775,0.000269396463409066
"6",0.00546206487342715,0.0105939144268632,0.00847087893635035,0.00712233781814575,-0.00327472784556448,-0.00202849507331848,0.00322888302616775,-0.0165948364883661,-0.0063083809800446
"7",-0.0139470584690571,0.00132378400303423,-0.00429443782195449,0.00306341634131968,0.0152088049799204,0.00144503335468471,-0.00746021745726466,-0.00495887966826558,-0.00147918774746358
"8",0.00589462928473949,-0.00622761435806751,-0.00353616452775896,0.00220997631549835,-0.000879837723914534,-0.00426098937168717,0.00247220415621996,0.0186167936772108,-0.0061927936039865
"9",-0.00632531428709626,0.0021565796341747,0.0060376338660717,0.00195074698422104,0.00877128168940544,-0.00115332810673863,-0.00023793734726496,0.00720533262938261,0.00021711915906053
"10",0.000726192956790328,0.000197057568584569,-0.00331687880679965,0.00122116645798087,0.00494861695915461,0.000949964975006878,0.00818143971264362,-5.72147364437114e-05,0.00554847484454513
"11",-0.00575717305764556,-0.00273497309535742,0.00824424065649509,0.00117794808465987,0.00178920815233141,-0.00543572660535574,-0.000321466533932835,-0.00504454504698515,0.00508019980043173
"12",-0.0107102999463677,-0.0024081002920866,0.00153038313146681,-0.000600699859205633,-0.00340693769976497,0.00260392646305263,-0.00291474303230643,-0.0135200042277575,-0.00160054629668593
"13",0.00140131916850805,0.00813651364296675,-0.000295733916573226,-0.00318399514071643,0.0120004843920469,-0.000429332081694156,0.00822633225470781,-0.00719936331734061,0.00296291010454297
"14",-0.00986270513385534,0.0052462937310338,0.00441768718883395,-0.00201931060291827,0.00134509173221886,0.0010838967282325,-0.000943502469453961,0.00213031191378832,-0.00142465357203037
"15",0.00471131270751357,-0.00127128243912011,-0.00129365501925349,0.000589269970078021,0.0039790547452867,0.00224764668382704,0.00609956821426749,-0.0105159590020776,-0.0037056808359921
"16",-0.0021336383651942,-8.66980917635374e-05,0.00630678469315171,0.0025096230674535,0.00173110992182046,-0.00100662326440215,-0.00136914616450667,-0.00771529553458095,0.00337438727729023
"17",-0.000460061739431694,0.0030055558308959,0.00392581336200237,0.000468665384687483,0.00226228055544198,-0.0015702610835433,0.00458241766318679,0.00752483401447535,-0.00122270430438221
"18",0.00880744401365519,0.00377127109095454,0.00231596105732024,-0.00575328711420298,0.00157182849943638,0.000229730692808516,0.000536643667146564,0.00701454747468233,0.000617494864854962
"19",0.00715655833482742,-0.00922620203346014,0.000941110716667026,-0.000437372655142099,0.00576231209561229,0.0017912513576448,0.00854046363383532,-0.0110863856971264,-0.00358616327866912
"20",-0.00143611175008118,-0.000351433176547289,-0.00229077367112041,0.00123577006161213,-0.000268595613306388,-0.0048961634747684,0.00336788827553391,-0.00139105436392128,0.00351550313644111
"21",0.0105897132307291,0.00179961428511888,0.00392007920891047,0.00368890375830233,-0.00298601086251438,0.00121781742200255,-0.00266527594067156,0.0114751774817705,0.00189692329149693
