"","VZ","HPQ","BA","UNH","AXP","RTX","DD","MMM","AA","TRV"
"1",-0.0170638598501682,-0.0034613877069205,0.00142678956035525,0.00607335660606623,0.000236897700233385,0.00488884374499321,0.00108302931766957,-0.00139686150941998,0.0148957725614309,0.00392868742346764
"2",0.0180052034556866,-0.0144304595887661,-0.0104493638500571,-0.000461152958450839,0.0015378762036562,-8.94792101462372e-05,-0.0138486111536622,-0.000712621840648353,0.0049250852316618,-0.00201787753030658
"3",0.0102672073990107,0.00409668730571866,-0.00351540604606271,-0.00117679231334478,0.00396828213706613,-0.006635423284024,0.0456489697098732,0.0168850924819708,-0.0117689641192555,0.0117870755493641
"4",0.00913349259644747,0.00228222017176449,0.00628515286371112,0.00510014733299613,0.00283940229564905,0.00376194179989398,0.0102517791092396,0.000336394819896668,-0.00396910170093179,-0.00444165803492069
"5",0.00179231306537986,-0.0178409032523632,0.00685083027929068,-0.00127995957154781,-0.000527688243892044,-0.00266595836728811,0.0137168318033218,0.00453826086595654,-0.00471217511221766,0.00297921360470355
"6",-0.0192437320947647,0.0172877628356218,0.00367229501716793,0.00145555136259645,-0.00248081795871258,-0.00202398281544447,-0.0083174342289567,-0.0109677948057652,0.000258522835792974,0.00450963480398059
"7",0.00439962279051542,-0.00738039053976536,-0.00183099647983909,0.0023399842903018,0.00482235010713339,2.54275000770576e-05,0.0235045719891787,-0.00340003310702741,-0.00496807647868991,0.00102805730421096
"8",0.0121700894087553,-0.00307009648531675,-0.00451079709455371,-0.00689773308113217,-0.000840192544274032,0.00276880897581577,-0.0183023046702147,0.00399091374129057,-0.00692374212667346,0.00517791602760553
"9",-0.00113002071157098,-0.0207582786679268,-0.00255582924000919,0.00104872463271022,-0.00105834437999874,-0.000890135474037379,0.0103962440043688,-0.00526045728474855,-0.00241461326368153,-0.00159453460946679
"10",0.00113129802048206,0.00841356441378593,0.00611610803753138,-0.00026609018095769,0.00161962828133255,-0.00269112875685096,0.00631771376356483,0.00756899220868945,0.0042751906439662,-0.000727984181139618
"11",0.00325138308107853,0.00900547485798597,-0.000315260665956885,-0.00449411431327462,-0.00286426511593163,0.0050922236405313,-0.00113468850031495,0.00926072522997856,-0.00458456855267286,0.00220264797098935
"12",0.00288330786861479,-0.00699618179351091,-0.00315999705344439,0.00570366065949202,-0.00271993409842253,-0.00552249792963266,-0.0171276237815619,-0.000448507082182914,-0.00644460506737232,-0.00510493852198124
"13",0.00460244482383132,0.00841404031962156,0.0100256307050586,0.00234066229313612,-0.00474767992272973,-0.00280986609868705,0.000754048116505146,0.00648611271753907,-0.00346121145412326,0.00477990647777915
"14",0.000272028264589608,0.00228670262731612,0.0107767041772604,-0.00108984659891576,-0.000857264501973987,0.012734922580421,0.0064392164349556,-0.0110094072297215,0.002928018104285,0.0037367835175246
"15",0.00237681576982141,0.00177610456012189,0.00723136914893985,0.00535625033080578,-0.00340211275033653,0.000267955154413357,0.00616055075079203,-0.00174223096109927,0.00131000520195812,-0.00197494961321354
"16",-0.00240936921909451,-0.00179766351357102,0.00432133674621582,0.00058232806622982,9.70116816461086e-05,-0.010914926417172,0.00403182348236442,-0.00124087184667587,-0.00603917893022299,0.0049259508959949
"17",0.0137152569368482,-0.0231283493340015,-0.00839198939502239,0.00289184739813209,-0.00139400199986994,0.00463092746213078,-0.0028250680770725,-0.00386853236705065,-0.00306929973885417,-0.00353505928069353
"18",2.18780460272683e-05,-0.0193831268697977,-0.00869612023234367,0.00734990928322077,-0.00657741306349635,-0.00024664809461683,-0.0111575555056334,-0.000432019936852157,-0.00727242138236761,0.0016504522645846
"19",0.00154809781815857,-0.00221648951992393,0.00503789680078626,-0.00759913725778461,-0.00165812764316797,-0.000183877767995,0.00356502761133015,0.00561531912535429,0.00421313615515828,0.00383440242148936
"20",0.00204804493114352,-0.0119577003642917,0.00846317689865828,0.00102231453638524,-0.00108818872831762,0.00169874785933644,-0.00538015831261873,0.00420752167701721,-0.00174322596285492,0.000434716930612922
"21",0.00740847736597061,0.00175303383730352,0.0032632399816066,0.00418505724519491,-0.00259577040560544,0.00204896205104887,0.00795789156109095,0.00632753921672702,0.00221268180757761,0.00348724192008376
