"","GS","IBM","AMGN","HON","AXP","CAT","MMM","WBA","DOW","TRV"
"1",-0.0102268913760781,0.00200685649178922,-0.0186181366443634,-0.00681470241397619,0.00439653545618057,0.0151979168877006,-0.0160791017115116,0.00177130708470941,-0.0187524482607841,-0.0017652123933658
"2",-0.0235068537294865,-0.00286442739889026,-0.00735467858612537,0.0083815548568964,-0.012556554749608,0.00844616815447807,0.00883032754063606,0.000746685254853219,0.000270118907792494,-0.0152439502999187
"3",0.00845121685415506,0.0166393332183361,0.00864206627011299,0.00992403365671635,0.00764402886852622,0.00421641860157251,0.032951645553112,0.0095380712300539,0.0108730643987656,-0.00117600010707974
"4",-0.0118326107040048,0.000833002151921391,-0.0152498483657837,-0.00492710527032614,-0.00673280376940966,0.0118805859237909,0.0328907072544098,-0.00198680441826582,-0.00580563815310597,0.0116162830963731
"5",-0.00999222882091999,-0.000800090201664716,-0.00734589854255319,-0.0380969494581223,0.00758838653564453,0.0151002034544945,0.00468762451782823,0.00771864224225283,-0.012534698471427,0.000997828086838126
"6",0.0341995730996132,0.0231936536729336,0.0114291030913591,0.00976517610251904,0.0424856059253216,0.00258704880252481,0.00505046406760812,0.00420276308432221,0.0222197566181421,0.00253301649354398
"7",0.00294109457172453,-0.000351363734807819,-0.0134575646370649,-0.0310418456792831,0.0519331730902195,0.0179151762276888,-0.0137964664027095,-0.00565114477649331,-0.0172844678163528,0.00989805907011032
"8",-0.00382545031607151,-0.00945992302149534,-0.00195469963364303,-0.0103229954838753,-0.010047260671854,-0.00382979493588209,-0.00499465595930815,-0.0205000825226307,-0.00501024723052979,-0.0173947811126709
"9",-0.00863111671060324,-0.00106990872882307,-0.00393074611201882,0.00756748905405402,-0.0346109867095947,-0.00846521928906441,0.0129413204267621,-0.00212294445373118,-0.0156518165022135,0.0136870797723532
"10",-0.000485197640955448,0.00484997639432549,0.00453159213066101,-0.00476467795670033,-0.00383582198992372,0.0060297236777842,0.00186392769683152,-0.0218234993517399,0.00381276244297624,-0.0194009970873594
"11",-0.00751850614324212,-0.00113068369682878,-0.000995439011603594,-0.0104520097374916,-0.00367472879588604,0.00766929844394326,0.000322267325827852,0.00439394870772958,-0.00432978291064501,-0.00143786252010614
"12",0.00561236450448632,-0.00389804039150476,0.0034453384578228,0.00615078955888748,0.0110892960801721,0.00347758457064629,0.00389089505188167,-0.00174182013142854,-0.00512712355703115,-0.00746543193235993
"13",0.00155272649135441,0.000476312299724668,0.00379880541004241,0.00694037042558193,-0.00579203478991985,0.00384299829602242,0.00998308137059212,0.0165966004133224,0.000890499039087445,-0.00629888195544481
"14",-0.00527268648147583,0.0129579221829772,-0.00378443743102252,0.00519496900960803,0.0122200371697545,0.0142122255638242,-0.00365329626947641,0.0130754169076681,0.00397346960380673,0.00190477992873639
"15",0.0118109919130802,-0.0102967377752066,-0.000971800880506635,0.00175198807846755,0.0101424502208829,-0.00246689119376242,-0.00123064906802028,0.00266030221246183,-0.0038905197288841,0.00857602525502443
"16",0.00411713263019919,0.00557149481028318,0.00342799420468509,-0.00020940242393408,-0.00494055403396487,0.00313417776487768,0.00521257752552629,0.00747726764529943,-0.00530243944376707,-0.00609505502507091
"17",0.00591081334277987,-0.00219256477430463,0.00576622365042567,0.00107081572059542,0.00775046274065971,0.00200296565890312,-0.0112685831263661,0.00776377506554127,-0.00280184438452125,0.00455361930653453
"18",1.62933247338515e-05,0.00604911847040057,-0.00109239364974201,0.000697979878168553,-0.00198988942429423,-0.0046287477016449,0.00811419077217579,-0.00364694930613041,-0.00088144961046055,-0.00464187981560826
"19",0.0019804397597909,-0.002021279418841,0.000962275371421129,0.0143317934125662,-0.000763343123253435,-0.00430240388959646,0.0132016940042377,0.00182213250081986,-0.00919944886118174,-0.00513870967552066
"20",0.00285166688263416,0.00664586341008544,0.00337603082880378,-0.010960684157908,0.00649884901940823,-0.00204237899743021,0.00539432466030121,-0.00798868481069803,0.00235818373039365,0.015553206205368
"21",0.00842819083482027,0.000199523667106405,0.000997902941890061,0.0162246134132147,-0.00759586226195097,0.0120112597942352,-0.00725749274715781,-0.00760498503223062,0.014421384781599,-0.00132577738258988
