"","DIS","MCD","VZ","T","BA","RTX","MMM","DD","MDLZ","TRV"
"1",0.00466525787487626,0.000298056082101539,-0.000462708761915565,-0.00379759352654219,-0.000412596447858959,0.00812272075563669,0.00648115994408727,-0.0244043171405792,0.00608469359576702,-3.16429941449314e-05
"2",-0.00300744315609336,-0.00460927095264196,0.00147560343611985,0.00158269179519266,-0.00321801099926233,0.00249520619399846,-0.00160315807443112,-0.00659927213564515,0.00114960898645222,0.000458086695289239
"3",0.0126261254772544,-0.00311451824381948,-0.00159473600797355,-0.00100177025888115,-0.0048464834690094,-0.00518840784206986,0.00796723645180464,-0.00186931388452649,0.0124664092436433,0.000489491445478052
"4",-0.00468083517625928,0.00184532708954066,0.00153416837565601,-0.00166502723004669,-0.00201338436454535,0.00296598044224083,0.00745812570676208,0.00207463162951171,0.00158960442058742,0.0174130722880363
"5",-0.00114153802860528,-0.00618355488404632,0.0034405158367008,0.0036628230009228,0.010653855279088,-0.00844378117471933,0.00785955507308245,0.0234723184257746,0.00640923203900456,0.0101874256506562
"6",0.00324266264215112,-0.00255858176387846,0.000298022496281192,0.00593241257593036,0.0104494085535407,-0.00993734877556562,-0.00513171078637242,-0.0261276941746473,0.00257027545012534,0.00291651883162558
"7",0.000182074523763731,0.00192312407307327,0.0025444719940424,0.00264739827252924,-0.000247282470809296,-0.00183701305650175,-0.00321608199737966,0.00391401769593358,-0.000793506333138794,-0.00437105819582939
"8",-0.00252264621667564,-8.34500824566931e-05,0.000766154495067894,-0.00283336057327688,0.00571001181378961,-0.00736108748242259,-0.00535316625609994,-0.00724194664508104,0.000914097297936678,-0.011586039327085
"9",-0.00229570269584656,-0.00143424305133522,0.00274995504878461,0.00258037378080189,-0.00494551146402955,-0.00556692155078053,0.000516342872288078,0.0135495597496629,-0.000502733571920544,0.0119220446795225
"10",0.000969430897384882,-0.00351900141686201,0.0041225403547287,0.00362285180017352,-0.0067419596016407,-0.00223664799705148,0.00383455283008516,-0.0110285524278879,0.00245750229805708,-0.0196269545704126
"11",-0.00305611081421375,0.00590596813708544,0.00119413458742201,-0.00357804400846362,0.000860875996295363,-0.00676050037145615,-0.00947931967675686,0.00132222159299999,0.00833127927035093,-0.00508403917774558
"12",-0.00154211965855211,-0.00233646994456649,0.00125326402485371,0.0029112147167325,0.00604933267459273,-0.00456157140433788,-0.00483350176364183,-0.00647688191384077,0.00767716998234391,0.00900306738913059
"13",0.00748295290395617,-0.00127416639588773,-0.00109064625576138,0.00472237030044198,-0.00395945040509105,-0.00057724176440388,-0.00370944966562092,0.0127447042614222,-0.000356025877408683,-0.00155062263365835
"14",-0.00121584988664836,-0.00351091381162405,0.00087089353473857,-0.000896151177585125,-0.00280710496008396,-0.00690059782937169,9.71816334640607e-05,0.0139113059267402,-0.000658204487990588,0.00316353049129248
"15",-0.000863400637172163,0.00455484073609114,0.000280137785011902,0.00173374207224697,0.00540426839143038,0.000727459380868822,0.0020522226113826,-0.0150863761082292,0.00127587164752185,-0.00103546376340091
"16",0.00364402309060097,-0.000857867707964033,0.000394109898479655,0.00260182400234044,-0.00363109773024917,-0.00354656693525612,-0.00361350108869374,-0.00456420937553048,-0.000190604943782091,-0.00369369960390031
"17",-0.00318648968823254,-0.00131016015075147,-0.0043574059382081,0.00576440384611487,-0.000242019363213331,0.00500396266579628,-0.00631994334980845,0.00186140951700509,0.000742747681215405,0.00330618862062693
"18",-0.00311662838794291,-0.000604323227889836,0.00314464140683413,0.00215244316495955,0.00166827591601759,-0.00022628391161561,-0.00866585411131382,0.00110484298784286,0.00370367243885994,0.00188385974615812
"19",-0.00190306373406202,0.000655608950182796,0.00226447568275034,-0.00251965713687241,0.00405984045937657,-0.0109441410750151,-0.00994503404945135,0.0127111207693815,0.0052428818307817,0.00393672473728657
"20",-0.00351340277120471,-0.00734226079657674,0.00319578358903527,0.00490463338792324,-0.000583359913434833,0.00205667596310377,-0.00670151971280575,-0.0179739519953728,0.00475753797218204,-0.0105224875733256
"21",0.00100832723546773,0.00105468404944986,-0.00174800050444901,0.00498491292819381,0.00276272045448422,-0.00532774347811937,-0.00522907031700015,-0.000545112940017134,-0.000142012038850226,0.00647973455488682
