"","HD","DIS","VZ","T","BA","RTX","DD","MMM","TRV","MDLZ"
"1",0.0013945164391771,-0.000120044125651475,-0.00213863141834736,-0.00289144087582827,0.0195288807153702,0.00297992839477956,-0.00805400963872671,-0.00215315539389849,-0.00937356520444155,0.0111254928633571
"2",0.000301436375593767,-0.00356113421730697,0.00542837427929044,0.00245239771902561,0.00458057271316648,0.00908331200480461,-0.0202911160886288,0.00659820204600692,-0.00287004583515227,0.00710431858897209
"3",0.000989210791885853,-0.00656874291598797,-0.000622056773863733,0.00637881318107247,0.00387812615372241,0.0012741262326017,-0.0112084941938519,-0.0019794802647084,0.000803460541646928,0.00608912436291575
"4",-0.00437138788402081,-0.00970902666449547,-0.00651651062071323,0.00595591636374593,-0.00562938582152128,-0.00474604452028871,-0.0117963775992393,0.00727399112656713,0.00433892803266644,0.00563637306913733
"5",0.00233667087741196,0.000823701207991689,0.00215961597859859,0.00203962181694806,0.00160631362814456,0.00806622859090567,-0.00890406593680382,0.00139092677272856,-0.00472739059478045,0.000464573677163571
"6",-0.000852510740514845,-0.00453944411128759,-0.00744675192981958,0.000133254943648353,0.00675485050305724,-0.000791816972196102,-0.00516635226085782,0.00287995673716068,0.000249373057158664,-0.00530462665483356
"7",-0.00750618521124125,-0.00565386284142733,0.00215030997060239,0.00206533609889448,0.00256759510375559,-0.00245407852344215,-0.0160967316478491,-0.00255912309512496,-0.0017146646277979,-0.008222964592278
"8",-0.00224277493543923,-0.00239698123186827,-0.00149856542702764,-0.00606781477108598,0.0113532347604632,-0.00707654189318419,0.0072098383679986,0.0020671256352216,-0.00621658284217119,0.00398348225280643
"9",-0.0113851949572563,0.00144137360621244,0.000327261746861041,-0.000946910819038749,0.00383023638278246,-0.000736791465897113,-0.00693630753085017,-0.000257657462498173,-0.00679639959707856,0.000953351031057537
"10",-0.00379115995019674,-0.00886017829179764,0.00103351532015949,0.00751973874866962,0.00623438693583012,0.00133162294514477,0.000358390156179667,-0.0054997974075377,0.00246554822660983,-0.0156177533790469
"11",-0.0030799638479948,-0.0106300069019198,-0.00283360504545271,-0.00250927056185901,0.00602358719334006,-0.00476105837151408,0.00644729100167751,0.00210799556225538,0.00325207062996924,0.00232513132505119
"12",-0.0020241925958544,-0.00292712613008916,0.00106333021540195,0.000595370947849005,-0.0022602507378906,-0.0023570703342557,0.0151814660057425,-0.00515725510194898,-0.000627150060608983,-0.00479764118790627
"13",-0.0181667264550924,-0.00423339614644647,-0.00630320329219103,-0.00313689955510199,0.0113860294222832,0.00382386357523501,0.00829584803432226,0.0052050519734621,-0.00222128070890903,0.000301170046441257
"14",-0.00124441436491907,-0.000843375513795763,-0.00116790016181767,-0.000847358081955463,0.00105955731123686,-0.00323652103543282,0.0082184923812747,-0.00672429753467441,-0.00541007937863469,-0.0056588863953948
"15",-0.00097147811902687,0.00720903463661671,0.00309237162582576,0.00457310071215034,0.00672750920057297,0.0046488675288856,0.0161097329109907,-0.000170943996636197,0.00119414576329291,-0.00103897845838219
"16",0.00629545608535409,-0.00138753384817392,-0.00793532282114029,0.00345642538741231,-0.000412710738601163,-0.00908373109996319,0.00800594873726368,-0.00998687651008368,-0.0124826226383448,0.00180443096905947
"17",-0.004128722473979,-0.00777939241379499,0.00555914733558893,0.00363198737613857,-0.00321365124545991,-0.00033445016015321,0.00272208475507796,0.010134001262486,-0.00329201109707355,0.000547234027180821
"18",-0.00589538179337978,-0.00760015286505222,-0.000548690266441554,0.00160485634114593,0.0103387655690312,-0.00108792120590806,0.0142599297687411,-0.0078460332006216,0.000182240997673944,-0.000210548358154483
"19",-0.00986709352582693,-0.000632530951406807,-0.00586351379752159,0.00376983731985092,0.00109124544542283,-0.00304186600260437,0.00539613282307982,-0.00185643858276308,0.002438003430143,-0.000983121688477695
"20",-0.00513191800564528,-0.00425358209758997,0.00119019555859268,-0.00392187340185046,0.0118202576413751,0.00197794497944415,-0.00564402947202325,-0.0112939262762666,-0.00416673440486193,-0.0102971279993653
"21",-0.00275600445456803,0.00196317979134619,0.00175220612436533,0.00329949357546866,0.00192823831457645,-0.00344944396056235,-0.00337788253091276,0.00481950398534536,-0.00315535208210349,-0.00088219839381054
