"","WMT","CAT","MCD","UNH","AXP","RTX","DD","MMM","NKE","TRV"
"1",0.00364587036892772,0.00592034356668591,0.00496780639514327,0.00516771199181676,0.00570944929495454,0.0110149867832661,-0.00436516525223851,-0.00229760981164873,-0.00694827549159527,-0.000406468432629481
"2",-0.00306040071882308,0.0107752345502377,0.00444784155115485,0.00189591234084219,-0.000413100875448436,0.00112377945333719,0.00614344608038664,-0.0018281169468537,0.00174637953750789,0.000272982520982623
"3",-0.00791574362665415,0.00349017069675028,-0.00123223417904228,0.000182432311703451,0.00451784115284681,-0.00728203495964408,0.000869975367095321,-0.00239989906549454,-0.0116433054208755,-0.000755124725401402
"4",-0.00306753534823656,0.000722425465937704,-0.00332544720731676,-0.00260738679207861,0.00365555449388921,-0.000505589065141976,-0.00352520938031375,-0.000255873776040971,-0.00716983061283827,0.00632829219102859
"5",0.000919088546652347,0.00103535142261535,0.00439692661166191,0.0016784556210041,-0.000836686172988266,0.000261188193690032,0.00684191565960646,-0.0134807676076889,-0.0085423830896616,-0.00103417783975601
"6",-0.00191100605297834,0.00383573025465012,1.80296603957686e-06,-0.00446589849889278,-0.00527505530044436,0.00307915918529034,-0.000429915147833526,0.00128358940128237,-0.00201992224901915,0.000356639066012576
"7",-0.00219401763752103,0.0020395927131176,-0.00118927145376801,-0.0088336793705821,0.00235510570928454,0.00363011634908617,0.00829219818115234,0.0101121328771114,0.00519282044842839,-0.00721823330968618
"8",0.00601559178903699,-0.00383691093884408,-0.00218259869143367,-0.00881259422749281,0.00215755053795874,0.000587990565691143,0.00347144296392798,-6.12860749242827e-05,0.00127708667423576,-0.0002440252865199
"9",0.00315735419280827,-0.00139576615765691,-0.000521644600667059,-0.00396363949403167,0.0032901493832469,-0.00473596947267652,-0.0147039871662855,-0.0135209001600742,0.00169737450778484,-0.00757956970483065
"10",-0.00491318246349692,-0.00155829871073365,0.000773592677433044,0.0048324903473258,-0.00017406432016287,-0.00796650350093842,-0.00329396035522223,-0.00607528910040855,0.0111643951386213,0.00772301806136966
"11",-0.00506951287388802,-0.00277886888943613,-0.00146993156522512,-0.00190327386371791,-0.00215935683809221,-0.0071481429040432,4.36387090303469e-05,0.00653038593009114,-0.00392676889896393,-0.00480863219127059
"12",-0.00155754364095628,-0.0034912652336061,-0.0017880565719679,-0.00502703012898564,0.000226122429012321,-0.000179325536009856,0.000412360415793955,0.000196821813005954,-0.00144753290805966,0.000611578638199717
"13",-0.000961479148827493,-0.003437171690166,-0.00105649442411959,0.00155416328925639,0.00131806160788983,0.00661217048764229,0.0108636319637299,0.00128145655617118,-0.00539257330819964,-0.00255236634984612
"14",0.00239209202118218,-0.00341906351968646,0.00162685208488256,-0.00320347119122744,0.00212427135556936,-0.000108751883090008,-0.00215870211832225,0.00649893097579479,-0.01102464646101,0.00362646696157753
"15",0.000777240202296525,-0.00229219510219991,0.00100592186208814,-0.0118419881910086,0.00100924482103437,-0.00186736776959151,-0.000768709112890065,0.00149142974987626,0.00219832360744476,-0.00303029897622764
"16",0.00392466690391302,-0.0013645791914314,0.00125346484128386,-0.00386888021603227,-0.000127607228932902,-0.00481258844956756,-0.00141328189056367,-0.00460137147456408,0.00435735005885363,-0.000149650557432324
"17",-0.00275861425325274,-0.00159839156549424,0.000692402303684503,0.00142086646519601,0.00273834588006139,-0.00958287063986063,-0.00387667049653828,-0.00463002175092697,0.000600544910412282,0.00118104065768421
"18",0.000506978423800319,0.00393405184149742,0.00347517966292799,0.00118191400542855,0.00372520112432539,-0.00608061905950308,-0.00228682858869433,-0.00171069893985987,0.00337369227781892,0.000683518301229924
"19",0.000548100972082466,0.00450029550120234,-0.00111076247412711,-0.00558080850169063,-0.001045445445925,0.00253253383561969,-0.00161061668768525,-0.000924433814361691,-0.00689939921721816,0.00296639814041555
"20",-0.00228402204811573,0.00487903272733092,0.00354348658584058,-0.00444257911294699,0.0012230125721544,0.00244994554668665,-0.0063814246095717,0.00148549827281386,-0.0166383739560843,0.000441341544501483
"21",-0.000609168084338307,0.00885078497231007,0.00139468617271632,0.00197260268032551,0.00106416188646108,0.00226541492156684,0.00355938239954412,0.00492519233375788,-0.00503091979771852,-0.0012378531973809
