"","MCD","WMT","CAT","DD","RTX","UNH","AXP","MMM","NKE","TRV"
"1",0.00788767263293266,0.00378868659026921,0.00376039487309754,0.0227503404021263,-0.00101633707527071,-0.000586754700634629,-0.00221501803025603,0.00519300019368529,0.00133697153069079,0.00390251958742738
"2",0.00852458085864782,-0.000392301997635514,0.00124388677068055,0.0152738029137254,0.0085128890350461,-0.00351374736055732,0.000399883225327358,-0.0041134157218039,0.00132599519565701,0.0013220472028479
"3",0.00962105672806501,-0.000931920716539025,-0.00413717981427908,0.00755813298746943,0.000648614834062755,0.00337653607130051,-0.00238490360789001,0.00436733802780509,0.0059135970659554,2.93139037239598e-05
"4",0.0022688265889883,0.00320883211679757,0.00455549405887723,0.0127237187698483,-0.00225119385868311,-0.00234717107377946,-0.00114817498251796,0.00153557572048157,0.00677583226934075,-0.00329306954517961
"5",-0.000188812220585532,0.00611944310367107,0.00149235245771706,0.00806920789182186,-0.00079826358705759,0.017430629581213,-0.00139151222538203,0.00183575798291713,-0.00233667995780706,0.0185734666883945
"6",0.00395329156890512,0.00510240532457829,0.00314854364842176,0.00417139707133174,0.00340325362049043,-0.00342780281789601,-6.50775546091609e-05,-0.00187149958219379,-0.00311125093139708,-0.000791423954069614
"7",0.00495544262230396,-0.00176015798933804,-0.000240875888266601,-0.00146445108111948,-0.00134312070440501,0.00150099152233452,-0.00977631751447916,-0.00329049420543015,0.00111897534225136,-0.00332668516784906
"8",-0.00529304333031178,-0.00240048160776496,7.12723931428627e-06,-0.00669374549761415,0.00544203398749232,-0.00231510959565639,0.00567308301106095,-0.00142073433380574,0.000949307112023234,0.00839201174676418
"9",0.00541499350219965,-0.000893273565452546,-0.00228987797163427,-2.41938196268165e-05,-0.00263944058679044,0.00118546222802252,-0.00317707797512412,-0.0027289071585983,-0.00400444166734815,0.00694147869944572
"10",0.000779434049036354,-0.00133473332971334,-0.00610845722258091,-0.000353366020135581,-0.00509023107588291,-0.0071250582113862,-0.000919253507163376,0.00192602083552629,0.00379083026200533,0.00165621924679726
"11",-0.001403370173648,-0.00122647220268846,-0.000767811550758779,0.00595959881320596,-0.00202332274056971,-0.00459535187110305,-0.00383998895995319,0.00321726524271071,0.00304417149163783,-0.00249399361200631
"12",0.00495597533881664,-0.00589529192075133,-0.00290015083737671,-0.00387653568759561,-0.00190510705579072,0.00788882002234459,-0.00502181425690651,0.000683886464685202,-0.00569340027868748,0.00337534840218723
"13",-0.00349564081989229,-0.00222863536328077,-0.00407642032951117,-0.00150613719597459,0.0010056933388114,-0.00144602835644037,0.000490163278300315,0.00453884666785598,-0.0126651180908084,0.00413849391043186
"14",0.00317201158031821,-0.00364166777580976,0.0022288728505373,-0.00168027437757701,0.00484708929434419,0.00105251150671393,-0.000231125930440612,-0.00153697386849672,-0.00686864787712693,-0.000256971165072173
"15",-0.000348710134858266,0.00302932970225811,0.000633814604952931,-0.00117438624147326,0.000245178904151544,-0.00479578925296664,-0.00602669781073928,-0.00332485442049801,-0.00157598697114736,0.00725617399439216
"16",0.000772773229982704,-0.00228004739619792,0.00366574875079095,-0.0025425530038774,-0.00338664744049311,0.00510121649131179,-0.00151337764691561,-0.00153891509398818,-0.00485396990552545,3.973890125053e-05
"17",0.00268423953093588,-0.00069725519279018,-0.00386652047745883,-0.00266171805560589,-0.00137853727210313,-0.00852037779986858,-0.00161520158872008,-0.0033344232942909,0.0124447802081704,-0.00254302308894694
"18",-0.00229302351363003,0.0041929348371923,0.00114384619519114,0.00135618075728416,-0.004453229252249,-0.00487138889729977,0.000633546616882086,0.0029285557102412,0.0122781172394753,-0.0019860127940774
"19",0.00131992262322456,-0.000893400749191642,-0.00434570759534836,0.00173839542549103,-0.00544462772086263,0.00571939768269658,-0.00883561559021473,0.00017076228687074,0.00282305595465004,0.00447805598378181
"20",-0.00262326444499195,-0.00594527274370193,-0.000861863780301064,0.00166550709400326,-0.00246012746356428,-0.00273018795996904,-0.000460780051071197,0.000859064166434109,-0.0067120436578989,-0.00451561948284507
"21",-0.000532544159796089,0.0017799180932343,-0.00107396603561938,0.00601721974089742,0.00139485148247331,0.00484576681628823,0.000550539756659418,-0.00297189666889608,-0.00278868991881609,-0.00192468904424459
