"","MCD","IBM","AMGN","HON","CAT","AXP","MMM","WBA","DOW","TRV"
"1",0.00263771042227745,-0.0198286268860102,0.0218273047357798,0.00691073713824153,-0.0124979158863425,0.00426805345341563,0.00275407638400793,0.0203511733561754,-0.00405065668746829,-0.00190940196625888
"2",0.00687595084309578,0.00372307212091982,-0.00763015914708376,0.00231534219346941,0.0221671890467405,0.0120299262925982,0.00540563091635704,0.000281686632661149,-0.00260521098971367,0.00744680920615792
"3",-0.00206773052923381,-0.00743071688339114,0.00875552650541067,0.00936099514365196,0.000841626490000635,-0.00771683920174837,-0.00236850534565747,0.0145738963037729,-0.0274137910455465,-0.0029361043125391
"4",-0.00502795400097966,0.00837440602481365,0.0172346904873848,-0.000192641455214471,-0.00992819759994745,-0.00878690090030432,0.00666140066459775,0.00527905067428946,0.0226525738835335,0.000279418658465147
"5",0.00269332691095769,-0.00186080893035978,-0.0177571699023247,-0.00927504431456327,0.0302801392972469,0.000415531249018386,-0.00109961745329201,0.000163101824000478,-0.015934806317091,0.00520067196339369
"6",0.00222031283192337,0.0136181563138962,0.0228971876204014,0.00108929560519755,0.00655709160491824,-0.00296893622726202,0.00309766386635602,0.00393503112718463,0.00881811138242483,-0.00355894677340984
"7",-0.00329936831258237,0.00240316218696535,0.00120721792336553,-0.00813380070030689,-0.00547516159713268,0.00180756126064807,-0.0015538971638307,0.0062962369993329,0.00224448973312974,0.00287730037234724
"8",-0.00163357029668987,0.00886309519410133,0.0108514064922929,-0.00820050667971373,0.0061361170373857,0.00320532033219934,0.00308291683904827,0.000527722062543035,-0.00168814265634865,-0.00624310364946723
"9",-0.000511349993757904,-0.00100630742963403,0.00117127364501357,-0.00128960772417486,-0.00946089439094067,-0.00311553943902254,0.00226073479279876,0.0142704034224153,-0.00159933348186314,-0.00160976336337626
"10",0.00211371853947639,0.00433556502684951,-0.015086380764842,0.00242637610062957,0.00316865555942059,-0.00294952979311347,-0.00298071349970996,0.00632683001458645,-0.00367846852168441,0.0091429129242897
"11",0.00118722743354738,-0.00429280009120703,0.0108069349080324,0.00451594218611717,-0.00615708529949188,0.0106278052553535,0.00338152470067143,0.00169209344312549,0.00981348007917404,-0.00820563454180956
"12",0.00248111225664616,-0.00124208210036159,0.000104332350019831,0.0176651757210493,0.0156181203201413,0.00128884485457093,0.00241137132979929,-0.000424741941969842,-0.00201874226331711,0.000416788825532421
"13",0.00325968186371028,0.00707729253917933,0.00487217120826244,-0.00394787266850471,0.00344811752438545,-0.00231732591055334,0.0112307434901595,-0.00499695166945457,0.000670981244184077,0.00452567404136062
"14",0.000421793578425422,-0.00610861042514443,-0.0391231440007687,0.00341683300212026,-0.00743197370320559,0.000216188884223811,-0.00482736481353641,0.00262677436694503,-0.00440798560157418,-0.00567402644082904
"15",-0.000215466716326773,0.00532991718500853,-0.00662406533956528,0.00657323375344276,0.00976234674453735,0.00314874527975917,0.00441993633285165,0.00167299550957978,-0.00471701845526695,0.00044698134297505
"16",0.00241117319092155,0.00147900206502527,-0.00702779740095139,-0.0116103859618306,-0.00682176975533366,0.00397854670882225,-0.00184681848622859,0.00199100491590798,-0.00261938781477511,-0.00245818286202848
"17",0.00829812791198492,0.00272391038015485,0.0140565345063806,-0.0130563778802752,0.000349070498486981,-0.00131139566656202,0.00377009809017181,0.00886211451143026,-0.00027244514785707,-0.00785739906132221
"18",0.000274210207862779,-0.000300472078379244,-0.0067262090742588,0.000570050382521003,0.00022051902487874,-0.00266362121328712,-0.00135487946681678,0.00715538766235113,-0.00359994079917669,0.00272472319193184
"19",0.000342306884704158,0.00835474953055382,0.00420351326465607,-0.00244235363788903,0.000246898853220046,0.00225882232189178,-0.00491278804838657,0.00885668303817511,-0.0091854352504015,0.00599809223785996
"20",0.00470115710049868,-0.00150574243161827,0.0112897958606482,-0.00313413585536182,0.00684193335473537,0.011864447966218,0.00362359569408,0.00997554417699575,0.00758722424507141,0.00195067562162876
"21",0.00523687619715929,-0.00235456158407032,-0.00792212970554829,0.0101476311683655,-0.00432385923340917,-0.00281684705987573,0.00269629573449492,0.00703434413298965,0.00319012836553156,0.000977558898739517
