"","MCD","DIS","VZ","T","BA","RTX","MMM","DD","MDLZ","TRV"
"1",0.00155890639871359,-0.0205112285912037,-0.000116774150228593,-0.00342744891531765,0.0140142804011703,-0.0083682918921113,0.00255548860877752,-0.0300826746970415,0.000569282157812268,-0.00843649171292782
"2",0.00133972358889878,-0.0107251740992069,-0.000981935183517635,-0.00226532947272062,0.00265782931819558,0.0043661124072969,0.00695196632295847,0.0063135176897049,0.0109843434765935,-0.00214991508983076
"3",-0.0047428603284061,0.0060349078848958,-0.00395858520641923,-0.00340646901167929,0.0159172043204308,0.0126048913225532,0.00524689489975572,0.011679326184094,0.0013222765410319,-0.00087011355208233
"4",-0.00543456897139549,0.0189157780259848,-0.000739285547751933,-0.00837848056107759,0.0127997621893883,-0.00764667335897684,-0.000399142445530742,0.0182868577539921,-0.0234114527702332,0.00533404806628823
"5",0.000382682686904445,0.0092675844207406,0.000751393265090883,-0.00540639040991664,0.00618817517533898,-0.0102389389649034,0.000399896234739572,0.019920663908124,-0.00319479405879974,-0.00203298474662006
"6",0.00463522598147392,-0.00692251557484269,0.00135930394753814,-0.00758774718269706,0.0363284535706043,0.0155550362542272,0.000789382378570735,-0.0138518502935767,-0.0100310649722815,0.0128960907459259
"7",0.00442418782040477,0.0196827538311481,-0.00082574796397239,-0.00219460553489625,0.0115763498470187,0.00544548267498612,0.00408599292859435,-0.0052135712467134,0.00606114650145173,-0.00291762105189264
"8",0.00359093374572694,0.00651310803368688,0.002289506373927,-0.000178756396053359,0.0223289895802736,-0.00416352972388268,0.00187182542867959,0.0049814716912806,0.00276948418468237,0.00288132089190185
"9",0.00199475535191596,-0.00607416545972228,0.00398356793448329,3.55212214344647e-05,0.0181881058961153,-0.00631258450448513,-0.000926984706893563,-0.00201940280385315,-0.00601051934063435,-0.0129285901784897
"10",0.00478593446314335,0.00464999675750732,0.00355196045711637,-0.00278162700124085,0.00668232934549451,0.0154390819370747,-0.000357213866664097,0.0192684177309275,-0.0263974089175463,-0.00322211091406643
"11",7.8837356340955e-06,0.0152741381898522,0.00325001426972449,-0.00475800363346934,0.00225319061428308,0.00317565468139946,0.000693193753249943,0.00930878333747387,0.0167493801563978,0.00132655503693968
"12",-0.00172347307670861,-0.00322958058677614,0.00795636605471373,-0.00228015915490687,0.00309874583035707,0.000771747610997409,-0.000544449430890381,0.00811551697552204,-0.0120912389829755,-5.18117667525075e-05
"13",-0.00200571096502244,0.00758774671703577,0.00390087533742189,0.000437891751062125,-0.00967982225120068,-0.00184312171768397,-0.00485797133296728,-0.00530866533517838,-0.0106619028374553,-0.00514616351574659
"14",0.00654515763744712,-0.0016136618796736,0.00349287549033761,0.000336411729222164,0.000321966625051573,0.00684426911175251,-0.00129551975987852,-0.00290670734830201,-0.0116763897240162,0.00256509031169116
"15",-0.00524444133043289,0.00200707418844104,0.000479927082778886,-0.000482684816233814,0.0108428336679935,0.00426787976175547,-0.000858268234878778,-8.32592631923035e-05,0.00249793333932757,-0.00291879381984472
"16",-0.000182176430826075,-0.00631501013413072,-0.00344988564029336,0.00305215129628778,-0.00784257613122463,0.00308281579054892,-0.00431574834510684,-0.010285940952599,-0.00692065758630633,0.00456022145226598
"17",0.00391037110239267,0.00328747928142548,0.00422579701989889,-0.00106781523209065,-0.012043185532093,-0.00501737790182233,-0.0054839663207531,0.0012014452368021,-0.00144271098542958,0.00115931313484907
"18",-0.00263774790801108,0.00773374084383249,0.00325152021832764,0.00192921550478786,0.0106944907456636,0.00293791899457574,-0.00231349212117493,0.00354811339639127,0.0107186445966363,8.67356357048266e-06
"19",-0.00279357121326029,-0.00434465240687132,0.000457125948742032,0.00715063745155931,-0.00350357429124415,-0.00106245803181082,0.000506752287037671,0.00645703123882413,-0.00986797735095024,0.00214801332913339
"20",0.000776467786636204,0.00910328514873981,-0.0016175847267732,-0.00106269668322057,0.00581704080104828,0.00459437863901258,-0.00202552205882967,-0.0022893778514117,-0.00469611259177327,-0.00435539381578565
"21",0.00363626168109477,0.00628539454191923,-0.00182581483386457,0.00230695772916079,0.00449937907978892,-0.00214005587622523,-0.00538769131526351,-0.010484067723155,0.000468455691589043,-0.00302678160369396
