"","T","KO","MCD","VZ","RTX","MMM","DD","HON","MO"
"1",0.00708540854975581,0.00476938998326659,-0.000159957722644322,-0.00762216234579682,0.00579027831554413,0.00177795370109379,-0.00776001252233982,-0.00437587313354015,0.0091449823230505
"2",0.00285385805182159,0.00179947121068835,0.00437090406194329,0.00151153805200011,0.000881082727573812,-0.00439129862934351,0.00577179389074445,0.00466274097561836,-0.00488780625164509
"3",-0.000172303756698966,-0.00496556237339973,-0.000360701058525592,0.00197926792316139,0.00284198438748717,-0.00523126171901822,-0.00515596102923155,-0.00998990144580603,-0.00247367727570236
"4",-0.00242982525378466,0.00217425217851996,0.000847074494231492,0.00396134797483683,0.000776981585659087,-0.00423104269430041,0.00293978420086205,-0.00711706234142184,0.000960864068474621
"5",-0.00346592557616532,0.00180070206988603,0.00593671668320894,0.00620457949116826,-0.00354860862717032,0.00184135115705431,-0.000126902406918816,0.000705966667737812,0.00269023096188903
"6",0.00287357089109719,0.00312639609910548,-0.00423594750463963,-0.0010209484025836,0.00438974564895034,0.00156726595014334,-0.00136963871773332,-0.00499404268339276,-0.00471661239862442
"7",0.00682227546349168,-1.98159796127584e-05,0.00263016065582633,0.00465328572317958,-0.00377312931232154,0.00241080182604492,0.00122403760906309,0.000423577905166894,-0.00417554331943393
"8",-0.00275942240841687,-0.00218781735748053,0.00502683036029339,0.00319973612204194,-0.00952539406716824,0.00140700989868492,-0.00501785753294826,0.00443923147395253,0.00239699333906174
"9",2.98277809633873e-05,0.000852158758789301,0.00400437554344535,0.00453025940805674,-0.00430664978921413,-0.00231498223729432,-0.00582126108929515,0.0159136913716793,0.00183615798596293
"10",-0.00429921736940742,-0.00114138226490468,-0.00283465115353465,5.41559311386663e-05,-0.0020904594566673,-0.00202374812215567,0.0011134980013594,0.0146159650757909,0.000636148091871291
"11",0.00381760252639651,-0.00111158611252904,-0.00175880582537502,0.0059320256114006,0.00270874844864011,-0.00260639470070601,0.000543194939382374,-0.00162293040193617,0.00328923226334155
"12",0.00281132292002439,0.00197992124594748,0.00649029808118939,0.000197786517674103,0.00388432596810162,0.00408698804676533,0.000260174419963732,-0.00327122095040977,-0.00150690192822367
"13",-0.00533607555553317,-0.00298696337267756,-0.00251167127862573,0.00475037191063166,-0.00134549359790981,0.000600088678766042,0.00589567003771663,-0.002767393598333,0.00243274541571736
"14",0.00171641353517771,9.86882005236112e-05,0.00400273874402046,0.00273088505491614,0.00270898034796119,0.00210224115289748,-0.00122146878857166,-0.00555629702284932,0.000332420051563531
"15",-0.00281767989508808,0.00347600341774523,0.00252775242552161,0.00881871394813061,-0.00226468686014414,-0.00220575393177569,0.00161861046217382,0.00564165040850639,-0.00188603939022869
"16",0.00474101630970836,-9.7875359642785e-05,0.00418685330078006,0.00291872373782098,-0.00383288017474115,-0.00353706092573702,-0.00224524387158453,0.00724047981202602,0.00281215319409966
"17",0.00384696712717414,-0.000834577600471675,0.00342194968834519,0.000663378043100238,-0.00433314125984907,-0.0013155274791643,0.00191680574789643,-0.00140495575033128,0.000890777388121933
"18",0.00160263769794255,-0.000366791355190799,-0.000365491112461314,0.00133424741216004,0.00313846324570477,0.00507244328036904,-0.000326071487506852,0.00258810864761472,-0.000904238491784781
"19",-0.00491700507700443,-0.00417072186246514,0.00748852733522654,0.00423617893829942,-0.00398375419899821,-0.00110310816671699,-0.0011881556129083,0.00672337645664811,0.00231365719810128
"20",-0.00421398459002376,-0.00110384006984532,0.000475429958896711,0.00414833659306169,-0.00122952135279775,0.000174130851519294,0.000268472271272913,0.000356944889063016,-0.00228159409016371
"21",0.00689647207036614,0.00139587523881346,0.00422110455110669,0.00314666982740164,0.00236413301900029,-0.00713839568197727,0.00219116709195077,0.000146858510561287,0.00105783645994961
