"","CAT","IBM","MCD","AMGN","HON","AXP","MMM","WBA","DOW","TRV"
"1",-0.00585096841678023,-0.00658146804198623,-0.00379264377988875,0.00957053434103727,-0.00287048891186714,0.000333572766976431,0.000792328908573836,0.00594921968877316,-0.00542161706835032,0.00453378399834037
"2",-0.00840915087610483,-0.000758686102926731,-0.000681520265061408,-0.0122258216142654,0.0028842503670603,-0.00241708988323808,-0.00171824358403683,0.00818721577525139,-0.0122515931725502,-0.000932940631173551
"3",-0.00532571692019701,-0.00643293280154467,-0.000698610907420516,-0.00784180965274572,0.00228744675405324,0.00807731878012419,0.00203903508372605,-0.0042045428417623,0.00546158058568835,0.00739534758031368
"4",-0.0042633730918169,-0.00228272494859993,0.00110147520899773,-0.00213354895822704,0.00318532669916749,0.00237025157548487,-0.00268558505922556,-0.00890680775046349,0.00454518618062139,-0.00442206347361207
"5",-0.0021322425454855,-0.00371227040886879,0.000342358252964914,-0.00582381850108504,0.000156567126396112,-0.00118471297901124,-0.00609090458601713,-0.00177864462602884,0.00389706250280142,-0.000862655171658844
"6",-0.00425274670124054,-0.00843674037605524,-0.000320234772516415,-0.00144628458656371,0.00471958983689547,-0.00668336125090718,-0.00342313922010362,0.00482769031077623,-0.00755670480430126,-0.00543462112545967
"7",-0.00604118546471,-0.00538724567741156,-0.00475953426212072,0.00356977619230747,0.00368555448949337,-0.0075963013805449,-0.00583205325528979,-0.00222163018770516,-0.013523893430829,0.00710111949592829
"8",-0.00107553682755679,-0.000693622685503215,0.00116077659185976,-0.00280317664146423,-0.00206638546660542,-0.00927491579204798,-0.00318670202977955,-0.00122505088802427,-0.00285062240436673,0.00220408989116549
"9",-0.00729339988902211,0.00191169604659081,-0.00118350668344647,-0.00143222417682409,0.00175178097561002,-0.0117733459919691,-0.00174431724008173,-0.0158636216074228,-0.00755496928468347,-0.00457042315974832
"10",-0.00308690452948213,-0.000232822567340918,0.00786896329373121,-0.000582299253437668,0.000690891989506781,-0.00838711764663458,-0.000685168546624482,-0.00356499501504004,-0.0127477310597897,-0.00400187820196152
"11",-0.0089491605758667,0.00627622380852699,0.000523058988619596,0.00711344508454204,0.00154498976189643,-0.0168112367391586,-0.00613845838233829,-0.0026673146057874,-0.00696156779304147,-0.00412364071235061
"12",0.00775407394394279,0.00533134583383799,0.00300466362386942,-7.1811031375546e-05,-0.000188540419912897,-0.00534670660272241,-0.0082835778594017,-0.00312417931854725,-0.00304658175446093,-0.00359349302016199
"13",0.000710877240635455,0.00492908991873264,-0.00721115618944168,-4.1014194721356e-05,0.00120663165580481,0.00290253339335322,-0.00174324586987495,0.00280018639750779,-0.00871741678565741,-0.00158279633615166
"14",0.00115192495286465,0.000806466327048838,0.00307695381343365,-0.00348188448697329,0.00319868233054876,-0.0136973140761256,-0.00784668140113354,-0.00365367461927235,-0.00241797138005495,0.000386005849577487
"15",0.00407293811440468,-0.00397391524165869,-0.00132198235951364,0.000868799106683582,0.00353105855174363,-0.00246837735176086,-0.00149959966074675,0.00695131998509169,0.00424420740455389,-0.0102021154016256
"16",-0.015877166762948,0.00701792258769274,0.00503961835056543,0.000766544486396015,0.00120913586579263,-0.0019404076738283,0.00185973278712481,0.00400698417797685,-0.0146586755290627,-0.00106790871359408
"17",0.00203310698270798,-0.00191492470912635,0.00765879545360804,0.00320360134355724,0.000131577995489351,0.0088625019416213,-0.00352051807567477,0.00275530572980642,0.00216320180334151,-0.0115232868120074
"18",-0.000187878351425752,-0.00174450094345957,-0.00245588482357562,-0.00092166376998648,-0.000168009239132516,0.00233445758931339,0.00175439391750842,0.010294696316123,-0.0100387837737799,0.00321790832094848
"19",-0.0120139783248305,0.000687828112859279,-0.00689241988584399,-0.00287854671478271,-0.000446584075689316,0.00708887027576566,-0.00325784808956087,0.0162041056901217,-0.0148005755618215,-0.0128932828083634
"20",0.00409186258912086,-0.000970182358287275,-0.00594767602160573,0.00164762162603438,0.00232521328143775,0.00286426278762519,-0.00251216744072735,0.00465752836316824,-0.0152447037398815,-0.000198338733753189
"21",0.00512760132551193,-0.00420731632038951,0.002690264955163,-0.000144355755764991,0.00108499568887055,-0.000902138708624989,-0.00698593957349658,0.0138916531577706,-2.33920691243839e-05,-0.00591116165742278
