"","DIS","HD","CAT","T","RTX","VZ","MMM","DD","MDLZ"
"1",0.00337159587070346,0.0308986641466618,0.0296434722840786,-0.00669289752840996,-0.0269510317593813,-0.0398170091211796,0.00684412010014057,0.0379866622388363,0.0311496984213591
"2",-0.0230700820684433,0.0209199134260416,-0.00332804629579186,-0.01454689912498,-0.0158753301948309,0.0158997755497694,0.0469052344560623,-0.00428207311779261,-0.0350570417940617
"3",-0.0145066399127245,-0.0478997565805912,0.0174316577613354,-0.0133198471739888,0.00834677089005709,-0.023886451497674,-0.00273054232820868,-0.0361459106206894,-0.00260433461517096
"4",0.0149004114791751,0.0177475996315479,0.00268865283578634,0.00717780692502856,-0.0072533218190074,-0.0057385410182178,0.0300450529903173,-0.0161478407680988,-0.00168619677424431
"5",-0.0010979586513713,-0.0185801330953836,-0.0220162775367498,0.0134159186854959,-0.00381757598370314,0.0544386506080627,-0.0128438603132963,0.0219621285796165,-0.010660395026207
"6",-0.0181633811444044,-0.00318983849138021,-0.0144680067896843,0.00186844635754824,0.00300886761397123,-0.0166014190763235,-0.0121136195957661,-0.000861799926497042,-0.00440321210771799
"7",-0.0167920496314764,-0.0165977049618959,0.0103835770860314,0.00157791620586067,-0.00449972925707698,-0.0205894652754068,0.020961694419384,-0.0316292345523834,-0.0178920403122902
"8",0.00747600896283984,0.0429607778787613,-0.00156197429168969,0.00122084503527731,-0.00415767729282379,-0.0186983905732632,-0.020092511549592,0.00866511836647987,-0.00248632952570915
"9",-0.00989102106541395,-0.00613259291276336,-0.00669083697721362,-0.00519833387807012,-0.00823382847011089,-0.00335424789227545,-0.0202686879783869,0.00817870441824198,-0.00446142302826047
"10",0.00848982576280832,9.78200769168325e-05,-0.00824459083378315,-0.000172066385857761,-0.00578942894935608,-0.0242582280188799,0.00639780052006245,0.0192253831773996,0.00358835188671947
"11",0.00474703498184681,0.0290083978325129,0.001593112712726,-0.00236347480677068,-0.00283893034793437,0.00231243972666562,-0.000509386358316988,-0.00939149782061577,0.012564841657877
"12",-8.43239686219022e-05,0.00113845255691558,-0.00156550423707813,0.00111004139762372,0.00654918700456619,-0.00320747680962086,0.0046126558445394,-0.00886255875229836,-0.00399528769776225
"13",-0.00489603821188211,-0.0104787899181247,0.00569867761805654,0.00332831032574177,-0.0011373742017895,0.00920727010816336,0.0151376184076071,0.000925344415009022,-0.00682109780609608
"14",-0.0134660433977842,0.00907302368432283,-0.00305281160399318,0.00754500273615122,-0.00050558231305331,0.00180347089190036,0.00189532362855971,-0.00135037256404757,-8.03129514679313e-05
"15",-0.00641457876190543,0.0104776695370674,0.00652757380157709,0.00523511972278357,0.000725332647562027,0.0110866259783506,-0.0111281080171466,-0.00250882375985384,-0.00448714848607779
"16",0.0124079417437315,-0.010531079955399,-0.0101087158545852,0.0161064099520445,0.0050778710283339,-0.0198436733335257,-0.00495484052225947,-0.00308905658312142,0.000763339165132493
"17",-0.00540398014709353,-0.00861846003681421,0.00372534128837287,0.00404024869203568,0.00822969432920218,0.0070994752459228,-0.00899350643157959,7.21360920579173e-05,-0.0114949084818363
"18",-0.00532880937680602,-0.00173843675293028,-0.00608561979606748,0.0076981158927083,0.000932673516217619,-0.00919284764677286,0.00470593757927418,-0.00159583694767207,-0.0036710137501359
"19",-0.00575475860387087,-0.0028860392048955,-0.000884338573087007,-0.00482068583369255,-0.00689914543181658,0.00458257785066962,-0.000894331373274326,0.0121634909883142,-0.00640138890594244
"20",0.00321428058668971,-0.00106769124977291,-0.0040924740023911,-0.00264983624219894,0.00751100061461329,-0.0350876823067665,-0.00532060116529465,0.00177057494875044,-0.00030801587854512
"21",-0.00631205411627889,0.0160372536629438,0.00432248879224062,-0.0107816960662603,-0.00307497940957546,-0.00119236472528428,-0.0022095909807831,0.00616044830530882,0.00672565074637532
