"","HD","DIS","VZ","T","BA","RTX","DD","MMM","TRV","MDLZ"
"1",0.00496449321508408,-0.00353739713318646,0.00248803407885134,0.00685824081301689,-0.0281429830938578,0.0044369688257575,-2.55122668022523e-05,0.00821773894131184,-0.010226646438241,0.00248734443448484
"2",0.00202155113220215,0.0162253882735968,0.000516482512466609,0.00326090562157333,-0.00137039995752275,-0.00658538797870278,0.00534429401159286,0.00663903076201677,0.00415020110085607,-0.00186854915227741
"3",-0.0113401282578707,-0.00139311514794827,0.00159664370585233,0.00440159952268004,0.0216648653149605,-0.00655487133190036,0.0298231597989798,-0.00143648078665137,-0.00338676199316978,-0.0167070310562849
"4",0.00181648845318705,-0.00763515150174499,-0.000136456510517746,0.00630978681147099,-0.00925344601273537,0.00893019232898951,0.0169017612934113,0.00774103868752718,-0.000442569726146758,0.00834593269973993
"5",-0.0052652875892818,-0.00741751212626696,0.0043996968306601,0.00417494168505073,0.0219869706779718,-0.00960367079824209,0.00392440613359213,0.00254094554111362,-0.00114486645907164,0.0184891279786825
"6",0.0108668031170964,0.00640798266977072,-0.00225983327254653,-0.00234370585530996,0.0104070007801056,0.00443778419867158,0.0176845770329237,0.010687880218029,-0.00583816692233086,0.0141872968524694
"7",-0.00927850604057312,-0.00058710720622912,0.00437162909656763,0.00805556308478117,0.033536683768034,-0.00373207428492606,0.00420162687078118,-0.00114389718510211,-0.0125053394585848,-0.0130346473306417
"8",6.54505638522096e-05,-0.00437232479453087,-0.00969251058995724,-0.00815897900611162,-0.00169422558974475,0.00306419678963721,0.0037915559951216,0.00472613936290145,0.00158153555821627,-0.00279323197901249
"9",-0.00925199501216412,-0.0118514904752374,0.00460636289790273,0.003686219220981,0.00966588780283928,-0.00574209913611412,0.0126262456178665,-0.0092490641400218,-0.00967817939817905,0.00694869132712483
"10",0.00144269654992968,0.00435977708548307,7.78414032538421e-05,-0.00639330362901092,-0.00300752138718963,-0.00155458215158433,0.0206012241542339,0.00243506440892816,0.0066415905021131,-0.000175605338881724
"11",-0.00257797143422067,-0.00617029005661607,-0.00598023785278201,-0.0030257455073297,0.0125968977808952,0.00240910612046719,-0.00322682433761656,-0.00651034107431769,9.39699821174145e-05,0.00027049207710661
"12",0.00222204951569438,-0.011446843855083,-0.00129161449149251,-0.00457721296697855,0.0134949516505003,-0.00594610720872879,0.00923476554453373,0.00553874997422099,-0.00859975628554821,-0.0168070942163467
"13",-0.00131361605599523,0.00748693477362394,0.00192814122419804,-0.00625706696882844,-0.0218085031956434,0.00687646400183439,0.00375436921603978,2.45468127104687e-05,0.00219468213617802,0.00541758444160223
"14",-0.00698039215058088,-0.00458510033786297,-0.00300283217802644,0.000845919945277274,-0.00564426742494106,-0.000363560509867966,-0.0160891488194466,0.00502906739711761,0.00169775658287108,-0.0182030163705349
"15",0.00216422299854457,-0.00665668351575732,-0.00248493487015367,-0.00371823366731405,-0.0122635336592793,-0.00122026749886572,-0.0234619826078415,-0.00641350308433175,-0.008155039511621,-0.00518054282292724
"16",0.0076152584515512,-0.00784172676503658,7.21378964954056e-05,-0.00237419921904802,0.0177643708884716,0.0019963204395026,-0.0011050523025915,0.00103287398815155,0.00236379262059927,-0.0227762386202812
"17",-0.00202995049767196,-0.00211575347930193,-0.0044935499317944,0.00653670588508248,0.00188458920456469,-0.000470634899102151,0.00188748887740076,0.00745816389098763,-0.00649884715676308,0.0043492796830833
"18",0.00575952092185616,-0.00456596026197076,-0.00154221872799098,0.000828614342026412,0.0108841639012098,0.00170767982490361,-0.00529478490352631,0.00822374597191811,0.00977391563355923,-0.00452367914840579
"19",-0.00226938864216208,-0.00390226766467094,0.00508301099762321,-0.0067619951441884,0.00977995153516531,-0.0105842249467969,-0.00183555227704346,-0.00810641516000032,0.00380149972625077,-0.00569004798308015
"20",-0.000434712274000049,0.00591129483655095,-0.00989455077797174,-0.0014201165176928,0.00350568629801273,-0.000614588847383857,-0.0120967850089073,0.00571248540654778,-0.0099878367036581,0.00338707049377263
"21",0.000461816001916304,-0.00377917196601629,0.000869657262228429,0.00416230689734221,-0.00641231285408139,0.00208787294104695,-0.00122305459808558,-0.00328733655624092,-0.002673628507182,-0.0167587250471115
