"","HD","JNJ","WMT","PG","CSCO","VZ","MRK","KO","GS","NKE"
"1",-0.000386929413746725,0.000519638688518933,0.00243256108622803,0.00050917038408007,-0.00210092576671234,0.00100661481017841,-0.000691729291280145,0.000214097545356209,0.00187118717345193,-0.00173593564692619
"2",0.00066931735012469,-1.04512140845198e-05,0.00154505854702151,0.00300207967316938,-0.000514377756113798,0.000232595353126391,0.000853833814785487,0.000784309699129907,-0.000889605040225978,-0.00334828160868727
"3",-0.000282787692276884,0.000220478577124399,-0.00109964784585451,0.00212476325125587,0.000173380888658215,-0.000903937333250401,0.000585573379922376,0.000273238864126656,0.000127199773140712,-0.00338643849543583
"4",0.000445568677490519,8.09938971440794e-05,0.000473703249953421,0.00142387721851696,0.00045768581270461,-0.000286743903286315,0.000896343370068528,0.000721643506553462,-0.000789000707254834,-0.00332343200363277
"5",-0.000117423260584379,0.000162098973948888,-0.00114055281403217,0.000979240855492351,0.000571378505036344,-0.000817080209945859,0.000691774872912567,0.000328086885132124,-8.00983312941644e-05,-0.00325671304624003
"6",0.000317442769771158,0.000114755894858685,0.000271936877788397,0.000702967500054348,0.000615730213698474,-0.00040643188385488,0.000840137538978559,0.000673502488515744,-0.000638872399782012,-0.00319260171729701
"7",-1.84722072769673e-05,0.000142380119718599,-0.00101479082234338,0.00053167340898228,0.000632697408988445,-0.000730976845220642,0.000734663732222756,0.000370339123440601,-0.000199485446526823,-0.00313138655311106
"8",0.000241006581846252,0.000126260982296872,0.000144964343307765,0.000425491981543075,0.000639085400094727,-0.000475545552162843,0.000809946361561903,0.000636418666144838,-0.000545099298828051,-0.00307296241528296
"9",4.05711706977655e-05,0.000135666693111994,-0.000903259583449997,0.000359673998204471,0.000641458087906289,-0.000676750118014596,0.000756255880576213,0.000402886745063948,-0.000273256355156593,-0.00301720375202566
"10",0.000195398290065928,0.000130178345124113,4.34681877722453e-05,0.000318875937478029,0.000642329059750711,-0.000518287115132636,0.000794553305481896,0.000607852364026739,-0.000487075788757746,-0.00296398906956763
"11",7.5801474423154e-05,0.000133380863555323,-0.000811754330770637,0.000293586780193746,0.000642645442926211,-0.0006430923555273,0.000767236629663527,0.000427958734229343,-0.000318895147185111,-0.00291320230662799
"12",0.000168184503761384,0.000131512154724552,-3.92313607052866e-05,0.000277910999344592,0.000642759278820387,-0.000544796603079761,0.000786721114818519,0.000585847253315842,-0.000451178401629854,-0.00286473268989035
"13",9.68228703944995e-05,0.000132602569274064,-0.000737060933860568,0.000268194182695469,0.000642799876602363,-0.00062221377281114,0.000772823206042273,0.000447272115956039,-0.000347130402661343,-0.00281847449958552
"14",0.00015194644399094,0.000131966298994677,-0.000106704997488553,0.000262171099911041,0.000642814234719416,-0.000561240472094896,0.000782736319844228,0.000568896340474656,-0.000428969832372339,-0.00277432683937696
"15",0.000109366023354823,0.000132337570515779,-0.000676111883441754,0.000258437621392617,0.000642819272156467,-0.000609262682487737,0.000775665484822224,0.000462149543959873,-0.000364598654448192,-0.00273219341632169
"16",0.000142257436288649,0.000132120929024188,-0.0001617610118109,0.000256123380936961,0.000642821025728082,-0.000571440674538854,0.000780708976648548,0.000555838762627197,-0.000415230098998422,-0.00269198233084249
"17",0.000116850335357716,0.00013224734199478,-0.000626379269895905,0.000254688871843053,0.000642821631444459,-0.000601229063638913,0.000777111550083028,0.000473609881001901,-0.000375405704604762,-0.00265360587628063
"18",0.00013647615012625,0.000132173578474152,-0.00020668498306196,0.000253799674553516,0.00064282183904315,-0.000577767905099766,0.000779677525868343,0.000545780287261305,-0.000406729764246177,-0.00261698034759402
"19",0.000121316112529836,0.000132216620394218,-0.00058579900211514,0.000253248495182762,0.000642821909628221,-0.000596245774386441,0.0007778472642604,0.000482437974479014,-0.000382091681800532,-0.0025820258587834
"20",0.000133026543033499,0.000132191504905326,-0.000243341542502833,0.000252906840184126,0.000642821933429402,-0.0005816927141529,0.000779152754971863,0.000538032071790705,-0.00040147087828871,-0.00254866616864852
"21",0.000123980775059048,0.0001322061601015,-0.000552686767907977,0.000252695061325398,0.000642821941385091,-0.000593154618059463,0.000778221573336236,0.00048923840575384,-0.000386228082614333,-0.00251682851449414
