"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"1",-0.0132293868862383,-0.0303100855901354,-0.0138867449982371,-0.0197639479950998,-0.0137362097697146,-0.0440134544929981,-0.00740335530774456,-0.0362190678755949,-0.00744853984493792,-0.0128505830349664,-0.00599943557782776,0.000538032479170016,-0.0157083916644667,-0.00996934314191136,-0.0130765033983408,-0.022020088430035,-0.00564041197897659,-0.0214006289017228,-0.0160129222049149,-0.00541971220388756,-0.0110651054348449,-0.0094926139843654,0.00266760508678493,-0.00478495187489574,-0.0233922698185027,-0.00495947329910047,-0.0115862804558253,-0.0100206344696148,-0.00512921373064829
"2",0.00300697280032496,-0.0141618793416102,-0.0178945818461027,-0.0064436268385801,-0.00301866924383551,-0.0445543320139407,-0.00239791197249803,0.0126647354628022,-0.0030131185654246,-0.00752582773546254,-0.00317114550650643,-0.00295745211773395,0.00596299727258384,-0.0026644657415091,-0.0011572105250782,0.00785485280742929,0.00030424425459218,0.00509186907426427,-0.00152060471542226,0.00280759964654641,-0.0015294843489253,0.000438839817188705,-0.00359834054003887,-0.00484043963337468,0.00318051794448902,0.000482754800805974,-0.0154302574440045,8.45807731393259e-05,-0.0058566721584908
"3",-0.00295555140989688,-0.00513111818820959,-0.00618361090509953,0.00158692486925485,-0.00164445404781508,-0.0402357579227937,-0.00182577649424758,-0.0226587093654236,0.00609264343097263,-0.00605588261760568,-0.00287375791541809,-0.000955975829657693,-0.00504301610591016,-0.00414032346978339,0.00261962820176732,-0.022396204664392,0.000799807550630551,0.00239596441662054,-0.00267491369810408,-0.00175489586082198,0.000942469370768824,0.000373911696579812,0.00374672772195666,0.00276852046044715,-0.00404354092353288,0.00253227986355001,-0.015423903363915,0.00112908850528264,-0.00141791834284843
"4",-0.00365325317432723,-0.0112570885255546,-0.0100061690539459,-0.00775885789697158,-0.00507623531426975,-0.0358721806470222,-0.00334290406180445,-0.00991239261522541,-0.00135242864185656,-0.00596661112757304,-0.00360417140027582,-0.00199199868981675,-0.00605581635727012,-0.00447036440539184,-0.00502920384430835,0.00782692439871499,-0.000694731959353711,-0.00558917253177196,-0.00797452988128593,-0.00126878353589537,-0.00507328782259617,-0.00308136395111815,0.00141820070413591,-0.00213003397528309,-0.00748171989851039,-0.000895582884942995,-0.0154182359213032,-0.00392230960182893,-0.00384713010111974
"5",-0.00121501721970822,-0.0106953905132694,-0.0111443951215228,-0.00419754235853269,-0.00309385959134885,-0.0322326621491559,-0.00258358907319055,-0.00942357419104064,-0.00168185282967716,-0.00598471715313253,-0.00328184600365312,-0.00147789775097441,-0.000322770190905427,-0.00403292468787185,-0.00215163656667486,-0.022386120207613,-0.000218087725852358,0.00179406156889201,-0.00380704274334212,-0.000156641251713431,-0.00156417202983157,-0.000583002450835253,0.000888019084659494,-0.00147379134716178,-0.00304841754773878,0.000538741878499501,-0.0154181000456765,-0.0010097149195331,-0.00363574206768861
"6",-0.00283402908623281,-0.00979417922134709,-0.0098067996763243,-0.00360071604559112,-0.00362139753176095,-0.0293175221538261,-0.00267349589808467,-0.0134621589894788,0.00225871753843836,-0.00598899446745237,-0.00330235949440223,-0.00172806289425751,-0.00440046458063747,-0.00423682582111495,-0.000420312437053396,0.00781605613182881,-7.7709480575392e-05,-0.0010262822971356,-0.00447086925105749,-0.00106192429845097,-0.00162845297925817,-0.00115459034163777,0.00171430449486756,-0.000282480234497944,-0.00486938332364546,0.00092937953309508,-0.0154181046861906,-0.000771206720527544,-0.00308884561257706
"7",-0.00239195636358693,-0.0102167303241173,-0.0100873338892722,-0.00509460028706544,-0.00373131138063575,-0.0270054316972937,-0.00279949622050586,-0.0105373663740784,0.000170187641382929,-0.00598920063940235,-0.0033570922382859,-0.00160748099604606,-0.0037466588418171,-0.0041884115785987,-0.00275804362020932,-0.0223752906057508,-0.000236940712048365,-0.00160570664181053,-0.0057643012828268,-0.000801168280646225,-0.00310063933105757,-0.00162599940894065,0.00141100364870043,-0.00126870207082817,-0.00504422580640687,0.000122978544803688,-0.0154181049994821,-0.00218551625067225,-0.00347143992967137
"8",-0.0022071515612586,-0.0102280314703354,-0.0102805310493795,-0.00431183853853988,-0.00353401084572498,-0.0251761504726668,-0.00270403924809505,-0.0115953579579423,-0.000620815083517359,-0.00598914071501877,-0.00332424453498561,-0.0016653297354031,-0.00243597498517597,-0.00418345938172661,-0.00213926410860589,0.00780522887856982,-0.000205318400573373,-6.63559918997914e-05,-0.00458630667942085,-0.0006915628742823,-0.00195178810328479,-0.00108672745430061,0.0013728202401271,-0.00102426529645371,-0.00437477157366979,0.00049567798022129,-0.0154181050008506,-0.0013467864247569,-0.00339603401658227
"9",-0.00248849501383917,-0.0101480129668655,-0.0101379631635183,-0.00435482221734098,-0.00364074608181703,-0.0237297582800582,-0.00273059918586065,-0.0116338645115259,0.000884304377301039,-0.00598912839077622,-0.00333033771365741,-0.00163764234559839,-0.00376499598562681,-0.004194342226553,-0.00145387660470616,-0.0223644673031293,-0.000182861610348559,-0.00106940351920243,-0.00486007448398953,-0.000847994578396872,-0.00218840956027542,-0.00130686182181134,0.0014644252212608,-0.000856997381380162,-0.00475492839876993,0.000564683932324361,-0.0154181050004369,-0.0012954865107721,-0.00333485629154383
"10",-0.00233510754342037,-0.0101745304285213,-0.010151378051594,-0.00457028448862024,-0.0036152749272307,-0.0225862920318289,-0.00273744671539582,-0.0113002160654429,0.000421810193302096,-0.00598912795587371,-0.00333381801821852,-0.00165087828041609,-0.00330189338418146,-0.00418873367773045,-0.0021442102005589,0.0077944094543968,-0.000198570854806552,-0.000860043493415582,-0.00516584863251564,-0.000776861983522631,-0.00250624010033611,-0.00133929584589216,0.00142592557560103,-0.00104569124935449,-0.00471321189565943,0.000376234928310789,-0.0154181050004244,-0.00169118837054521,-0.00339197655803035
