"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"1",-0.00557752366953656,-0.00667657853883447,-0.0114336713639581,-0.00470942990243905,-0.00935425445677409,-0.00869587264253087,-0.00279114046383709,-0.0111849539727912,0.00176580928964185,-0.0102359645198008,-0.00278589295275756,0.000228459591768083,-0.0096065516579739,-0.000739039569861733,-0.00432320515597144,-0.00742398039588843,0.00350512374422942,-0.00592645847088922,-0.00421249103471516,-0.00149991999515804,-0.0024282933972211,-0.00382803950163108,0.00303233070494538,-0.00594050182855901,-0.0241881068564289,-0.00149264790750801,-0.00421231251781513,0.000952423670327545,-0.00188375020582883
"2",0.000263841508210573,-0.00974353290028672,-0.00501041555184652,-0.000338252794590807,-0.00733247063242757,-0.00772281336215975,-0.00146100987169045,0.0163250404527439,-0.00190038409885579,-0.00639101877112018,0.00149758561394895,0.00018721648287395,-0.00130593040096224,0.000781303001721717,-0.00244769141021546,-0.00526962711970114,0.00348291092582309,-0.00172601293400514,-0.000689724026352698,-0.000654041221570363,0.00423868185207774,-0.000273210918838387,-0.000442827936208818,-0.00219347035154892,-0.00834687358497518,-0.00347700409608858,-0.0132969169607296,0.000129856907304263,0.000236829997973596
"3",-0.000632034600274481,-0.00617868175859968,-0.00216454237902453,-0.00351839950752166,0.00037802300551258,-0.00742895206650513,-0.000405699700622055,0.0112749850466323,-0.00131469489870967,-0.00175544651872467,-0.000619270200491606,6.67812748337824e-05,0.000977866526611805,-0.000285523777961235,0.00133804905633613,-0.00459981843412087,-0.000640318587790834,-0.00112595772403777,-0.00151559939288105,-0.00146762859623369,-0.0015041409242048,-0.00170800515640566,-0.00194364343118269,-0.000562432852315433,0.00544970402457316,-0.00177772888173038,-0.00491684959088836,-0.00183578738824713,0.000362836174818223
"4",-0.00158307234734613,-0.00430247188776185,-0.00368203147005748,-0.00197287744239587,-0.00342414588721337,-0.00721197240184848,-0.00106218088438738,0.011358966340987,-0.00132328576767295,-0.00258168230098383,-0.000648637849104966,0.000129539238725102,-0.00222813026244242,-9.50267661587486e-05,-0.000616090067126272,-0.00423307082810187,-0.00121762493358205,-0.00183624420703758,-0.00174071955685506,-0.00144061892395463,-0.00112339429397547,-0.00157410896768645,-0.00121495029431783,-0.000144772989816588,-9.47962535640783e-05,-0.00144576464992431,-0.0122380611091942,-0.000956571015641182,-1.60310223171601e-05
"5",-0.000974215846003879,-0.00399343688735188,-0.00394453160428791,-0.00264265869174677,-0.00272533935787904,-0.00703502460224016,-0.000939743983855964,0.0106656688401772,-0.0012667929549073,-0.00302414662767082,-0.000397924685898462,0.000116935776663292,-0.000608964211827706,-6.20125787718812e-05,-0.000336835598599357,-0.00402345754579211,-0.000600014460649864,-0.00162329116610547,-0.00149296212777673,-0.00130753405450441,-2.19777018592569e-05,-0.00139683030480273,-0.000809316565704057,-7.10867561354281e-05,-0.00271411545245882,-0.0019450169560204,-0.00584654423965853,-0.00111454548018301,0.000143200006373145
"6",-0.00101632636017434,-0.00411139320633109,-0.0036464803525686,-0.00236528697424034,-0.00253162968645339,-0.00688982964014867,-0.000892767976037267,0.0101208639030439,-0.00123105851472998,-0.00289438395021778,-0.000449597349151332,0.000114004508916019,-0.00100232628565598,-8.79275442367657e-05,-0.000159906752531333,-0.00390337613844702,-0.000415112111321702,-0.00162737883531817,-0.00156936630600524,-0.00134016008699909,-0.00044769978470714,-0.00151197590336103,-0.000956107889823026,-6.45211383248642e-05,-0.00105153384501494,-0.00197469069090693,-0.0114263697457453,-0.00113920092338946,0.000125395916736508
"7",-0.00113726330523854,-0.00420066320823993,-0.00364558581294443,-0.00247786165165388,-0.00271467724686528,-0.00677064637539826,-0.000931593235248937,0.00957835469685826,-0.00120189236091385,-0.00285654380432321,-0.000467178777252568,0.000117174683827297,-0.00108050014839041,-8.29699095685286e-05,-0.000280634316465305,-0.00383457657093325,-0.000493751564137174,-0.00164975772864578,-0.00157666855633704,-0.00135599107442547,-0.000548528981572156,-0.00148264886461888,-0.00106242820168136,-6.57427255022483e-05,-0.000630995223477757,-0.00183617178957632,-0.00655515543412758,-0.00111328465330972,0.000109773325231604
"8",-0.00107621592481456,-0.00422213422125021,-0.00369665300643992,-0.00243259805174955,-0.00265706052476501,-0.00667281273513565,-0.000922007703210188,0.00906006279177219,-0.00117918657480819,-0.00287419173373306,-0.000457355064751537,0.000116091589501775,-0.000948174726682278,-8.22665468694497e-05,-0.000254642426604077,-0.00379515822159268,-0.000536178508662087,-0.00164045755776878,-0.00156004520637214,-0.00134709315966525,-0.000426479480021281,-0.0014780763483938,-0.0010344830704119,-6.65197723145219e-05,-0.00108362617301089,-0.00184481391141752,-0.0108077487812936,-0.00112129728800457,0.000119805546239479
"9",-0.00107460451170449,-0.00421932080724195,-0.00368927301120493,-0.00245071657836492,-0.00265870772061526,-0.00659250420311121,-0.000920239099425482,0.00856158907334901,-0.00116136743230299,-0.00287686251611031,-0.000457483822613785,0.000116154504029834,-0.00101833113455278,-8.28944375905906e-05,-0.000247558489127022,-0.003772573678616,-0.00052882665710253,-0.001641609664065,-0.00156652188648857,-0.00134626623712989,-0.000443256086492156,-0.00148549765521381,-0.00100731100630801,-6.67466655297217e-05,-0.00112777902297285,-0.00188121636903041,-0.00709521448922434,-0.00112066450088507,0.00011744081237217
"10",-0.00108921184442482,-0.0042153445424742,-0.00368163453736991,-0.00244347942633924,-0.00266573600208078,-0.0065265814717652,-0.000922456550057657,0.00808269898983558,-0.00114740268023224,-0.00287467602909867,-0.000458589100684367,0.000116278155805606,-0.000999925480041475,-8.27661839430904e-05,-0.000254664852899592,-0.00375963397923597,-0.000520598388997318,-0.00164220243909258,-0.00156638307142903,-0.00134795802637559,-0.000463945220920328,-0.0014824284038868,-0.00101217322085172,-6.67920953266323e-05,-0.0010134023396093,-0.00187450137517509,-0.0103362746481907,-0.00112011293537888,0.000117041239365111
"11",-0.00108336567140414,-0.00421406847246035,-0.00368402247909319,-0.00244636720730355,-0.00266229667643187,-0.0064724675885077,-0.000921770216275588,0.00762254119052536,-0.00113645596657067,-0.00287456872962586,-0.000458331503216902,0.000116210808655088,-0.000997426628729291,-8.27515721258944e-05,-0.000252623844028173,-0.00375222024408202,-0.000520685091725983,-0.00164183848599471,-0.00156532680090463,-0.00134774289086847,-0.000453902743897058,-0.00148274631862797,-0.00101896697031177,-6.67976593102053e-05,-0.00101717869136223,-0.00186546946159649,-0.00750681365803127,-0.00112040017653986,0.00011758559052692
