"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"T+1",-0.00365047783765559,-0.00435883545795191,-0.0194686840018112,-0.00623495450112283,-0.000916392974926327,-0.000551245135178222,-0.0111969208344356,-0.0068477227897601,0.00764363445098701,-0.00637111549723874,-0.00723314515699858,-0.00421937248437976,-0.00658767025658915,-0.000350307970718992,0.00177671559902763,-0.00715566672273089,-0.00357288829284346,-0.000128688588131667,-0.00278484423518888,-0.00619740724030649,-0.00540909993938182,-0.00653525241714862,-0.00565904438721471,-0.0046629226442138,-0.0183952517256841,-0.00755597797934008,-0.00251490247838004,0.00205325940424633,-0.00161371842337533
"T+2",-0.00419897160431318,-0.000155631506245871,-0.0122089244702793,0.00162968549770848,-0.000362627367553508,-0.00619897875519203,0.00940475107396348,-0.00301604837674325,0.00416767991479257,-0.0039533168414669,-0.00616537368433009,-0.00533647929437756,0.00335595847584114,-0.000910543593449718,-0.00121563924728944,-0.00500537648539121,-0.0011291342543892,-0.00245560569898835,0.000108611747944069,-0.00072040590975215,-0.00239643829096946,-0.00069677406582931,-0.00356269094220875,-0.00297101563580928,0.0159196630015353,0.00552938084291621,-0.00222812357063783,-0.000896398971319081,-0.000913150541864775
"T+3",-0.000356802560609967,-0.0024260662408659,-0.00495294276920693,-0.00428062191760387,-0.000785899118011064,-0.00650073881967352,-0.0080843867340663,0.000351100103078528,0.00453855417804803,-0.00251918319060598,-0.00391412241158016,-0.00114062097161595,-0.00226916613468589,-0.000744918935436098,0.000491725565693275,-0.00466951338946837,0.000415372901488252,-0.00266586050683458,-0.00274383087449946,-0.000462678974535707,0.000756583060499218,-0.000291253599647418,-0.00268740711784688,-0.000832584163143842,-0.0155954257367574,-0.00585755697276247,-0.00222839173279039,0.00267474267910785,-0.000203983695886702
"T+4",-0.000396742771762386,-0.0011998608971825,-0.00274072564124054,0.000550887565967182,-0.000888876603896047,-0.00611056879785497,0.00474101022696883,-0.000771426570867816,0.00429033134680904,-0.0019995566126466,-0.0024286243128811,-0.000622526736814642,6.25255734448126e-05,-0.000586883938774311,0.000653492468984206,-0.00433060757448204,0.000755060396646453,-0.00267866241511741,-0.00107589532595891,-0.00120462097935815,0.000210170289197886,-0.00108398432225852,-0.0021028968876068,0.000301297264641132,0.013730320329787,0.00163121340854013,-0.00222737759039935,-0.000809138728578609,-0.000239306260490897
"T+5",-0.00086622984878482,-0.00186210407432401,-0.00238207090011705,-0.00340797471515415,-0.000927980897918792,-0.00572254379093184,-0.00445111538234562,-0.000956558017780353,0.00414967759820539,-0.00182795372943309,-0.00155120360005451,-0.00100474148307983,-0.0007891832313914,-0.000454198410886248,0.000422631713194642,-0.00401838451921456,0.000710116525124011,-0.00267326094218692,-0.00195140278171805,-0.0013182283150428,-0.000128466984173657,-0.000736310986487199,-0.00169628621320637,0.000841326001442267,-0.0136053101282921,-0.00290189636876684,-0.00222641318502398,0.00250982854979082,-0.000291719336851918
"T+6",-0.000848248337835375,-0.00150444291440746,-0.00238879728820349,-0.000163944426033299,-0.000941375906181603,-0.00541766964788185,0.00211097149142322,-0.000785022325767965,0.00399806702062386,-0.00177265773908713,-0.00104330146601123,-0.00109480017784363,-0.000499227478179562,-0.000343286962942104,0.000430787900610839,-0.00373026505930008,0.000651422827223827,-0.0026663900043987,-0.00150652195395285,-0.00122593364469867,-4.35056567183838e-05,-0.000826258408864563,-0.00141267393270631,0.00109283259003725,0.0118809981721056,-0.000241912717136046,-0.00222549045930813,-0.000642622636828675,-0.000290306746614618
"T+7",-0.000791245455842499,-0.00169760686041453,-0.00241373144888332,-0.00282222074122094,-0.000946060747324427,-0.00518768942726695,-0.00257032866488896,-0.000796403751717482,0.00385455502900685,-0.00175496393120239,-0.000750463082165382,-0.00106410073804164,-0.000593517668951804,-0.000250591521904966,0.00045834073142681,-0.00346439682342526,0.00063282023956389,-0.00265960451238667,-0.00173017934233693,-0.00120035409926434,-8.72903831697183e-06,-0.000817488888045993,-0.00121481970690803,0.00120937720911816,-0.0118817968026289,-0.00178320582760307,-0.00222460763809259,0.00235053063646883,-0.000286459497465451
"T+8",-0.000795037152435161,-0.00159328379093243,-0.00242247455625294,-0.000643932424972662,-0.000947692159130745,-0.00501563339023733,0.000768837060734126,-0.000814827791088099,0.00371581142430612,-0.00174931373137761,-0.00058175658563225,-0.00105187951574817,-0.000563847651430072,-0.000173120773147283,0.000453971320122502,-0.00321906122012581,0.000632205484079746,-0.00265304190815893,-0.00161814577582391,-0.00121064056512176,-2.0855542129663e-05,-0.000812643452656611,-0.0010767907044286,0.00126331998681896,0.0102741223402365,-0.000894821265844626,-0.0022237629955332,-0.000491236676932292,-0.00028647726086556
"T+9",-0.000801913325736451,-0.0016496261004117,-0.0024241264384524,-0.00242890111580729,-0.000948260779420139,-0.00488713464829916,-0.00161293463297485,-0.000809839929823213,0.00358215799781616,-0.00174751051775246,-0.000484578862456901,-0.00105386613736754,-0.000572950852575161,-0.000108374163125423,0.000451097172562987,-0.0029926725454655,0.000634164977939792,-0.00264670751166885,-0.00167419557288119,-0.00121530480419836,-2.42207049175175e-05,-0.000815912506064497,-0.000980497493353296,0.00128828081308707,-0.0103835906283153,-0.00140573377982482,-0.00222295488054902,0.00220678471549425,-0.00028675775822551
"T+10",-0.00080125719631358,-0.00161919701264409,-0.00242418601005921,-0.00096623283466568,-0.000948458932221354,-0.00479120120681907,8.5937307280744e-05,-0.000808600328863161,0.00345333007539658,-0.0017469351380118,-0.000428604670363719,-0.00105531522642359,-0.000570214398316505,-5.4261823411963e-05,0.000451988066272711,-0.00278376755435774,0.000635037345684248,-0.00264059456535094,-0.0016461661081557,-0.0012143475914563,-2.25868217655104e-05,-0.000814801489315136,-0.000913320430980769,0.0012998301761314,0.0088772276696471,-0.00111218593369775,-0.00222218171346146,-0.000354759876517311,-0.000286762668160456
