"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",-0.00170536298567892,-0.00174728219449406,0.00186685385981097,0.00324328142525965,0.00161264782645764,0.00379180669130226,-0.00169916043899262,0.00727364443327132,0.00289719341764604,0.00209396682360601,0.00398848038932757,7.11353979535388e-05,0.00554181135357116,-0.00111319387843581,0.00102381533785087,0.00155546874159727,0.00419331997834115,-0.00122122624012595,0.00520210304268167,0.0089807161569444,0.0100027749691774,3.2037061751776e-06,0.00097695869962195,0.00412895327318694,-0.00516774822011472,-0.0015418330009609,0.00155820840367162,0.00143165206842968,-0.00376101954494819,0.013679912305869
"T+2",0.000536421132118346,-0.00163423806832544,-0.00172564024362785,-0.00318588702976081,0.00291104824506461,-0.00400361247133667,0.000207095957567867,0.000297823091445084,0.000439076483825152,0.000152873766771348,5.41531888716596e-06,0.00117726896871144,0.00346481950501523,0.000173711314936799,0.00134210800663606,0.00145855532527159,-0.000857071503232195,0.00825214421884987,-0.00417104035032272,-0.00501324422528608,-0.00280804275760351,0.00118054519562203,0.00122178979224317,0.0012736685403647,-0.00210083453493086,0.000933215750592448,-0.00107392463361328,0.00195071537763367,0.00176215234889798,0.0111916431398084
"T+3",-0.000200845439925019,-0.000811945439002175,0.000127497608860828,0.00231357686042069,0.00230634103955803,0.00110079481421775,0.000890962214775916,0.00161507464755259,0.000868314076466765,0.00176820206281581,0.00157561112246374,0.00111799808721048,0.00202448488976343,0.000719437408778535,0.000741865183680966,0.00139435114797927,0.00145902196221377,-0.00961300730967723,0.00379162918313304,0.00523976567493417,0.00263356999294153,0.00068230871237706,0.00128725616264082,0.00145589163665367,-0.000517471846715951,0.00313110469319606,-0.000474059986480816,-0.000472886082529541,-0.00132190293442763,0.0109924519234103
"T+4",-0.000424442771191348,-0.000240784592355877,-0.0011130372610115,-0.000757692033489132,0.00182905098378967,-0.00177425422662764,0.00122016543322667,0.00137113885077474,0.000881303798179494,0.000367556911855352,0.000879810472349089,0.00101068162011792,0.00151068871079219,0.00112756041205448,0.000794051815164786,0.00134391706576958,-5.4613883673435e-07,0.0079174479880146,-0.00305354739012613,-0.0038389424889718,0.000442188454254754,0.000918504402898635,0.00128255186476717,0.00142520076677226,0.000397926612945943,0.00344101885367398,-0.000400068785633795,-0.000457370053228021,0.000655972272566545,0.010717620759389
"T+5",-0.000431905926912033,0.000166954159907025,-0.000298185685239666,0.00109319518763045,0.00153840121282809,-0.000115611254067907,0.00140661081708192,0.00141920473556572,0.00090056465671049,0.00158625247625939,0.00119057699880524,0.00100877812310175,0.00134593762287238,0.00142048840280316,0.000725024662297673,0.00130427145279636,0.00107651101273698,-0.00749405729896782,0.00283137277516201,0.00457225176816555,0.00132773705913146,0.000806273293084802,0.0012835650665672,0.00141323993413981,0.000933228272628365,0.00334909806578043,-0.000263998208249288,-0.000336070080940509,-0.000604760246574435,0.0104529283927367
"T+6",-0.000423681113773169,0.000457794826327911,-0.000834083248158333,-4.96531851635853e-06,0.00136716752419935,-0.001068660321562,0.00151915735178852,0.00141151025747357,0.000905766487920079,0.00052557018410264,0.00105171009752423,0.00101865971203274,0.00129448567046775,0.00163122037269668,0.0007327812523062,0.00127310643752977,0.000236435302682436,0.0056733526173157,-0.00222799987752821,-0.00329371411636094,0.000969964651885167,0.000859603570096589,0.00128342321947471,0.00140274541233033,0.00124659571718883,0.00330581102002576,-0.000155074404584577,-0.000338928001026891,0.000199055967251717,0.0101950625022582
"T+7",-0.000421933886345797,0.000665256781340028,-0.000481671677118573,0.000648627302753379,0.00126678634586595,-0.000520676343837526,0.00158856416549666,0.00141376750386605,0.000907761516531069,0.00144874823470829,0.00111376509061981,0.00101952183076208,0.00127853087569856,0.00178280073625092,0.00072479544810017,0.0012486079340645,0.00090280799938308,-0.005486110240076,0.00212163460838083,0.00407612400155586,0.00111451126397676,0.000834261925751687,0.00128344596035912,0.00139439587131078,0.00143006054615176,0.00330287430263912,-5.73306716657903e-05,-0.000344963316461018,-0.000313434765561479,0.00994395504984508
"T+8",-0.000421980483671238,0.000813243078817123,-0.000713422250434828,0.000259872315853928,0.00120798535230142,-0.0008357210038311,0.0016316581014231,0.00141383394853906,0.000908444793381916,0.000645247190838038,0.00108603472711236,0.00101865952289059,0.0012735930813691,0.00189183392473891,0.000725886437955548,0.00122934990813612,0.00037163068828329,0.00394944344328332,-0.00161782509542278,-0.00283143998782796,0.00105611184171537,0.000846303846112508,0.00128344248190837,0.00138769678524417,0.00153747329837238,0.0033053928290789,2.85707796021518e-05,-0.000344716491892694,1.33151318739701e-05,0.00969942497703403
"T+9",-0.000422062987306852,0.000918804335458096,-0.000561020019009758,0.000491131787573467,0.00117354511383227,-0.000654593487070457,0.00165847114565794,0.00141411840512596,0.000908686805533995,0.00134458577154454,0.00109842652856923,0.00101851934766672,0.00127206572460566,0.0019702624945186,0.00072495728436583,0.00121421136862558,0.000795634131615517,-0.00402304608584608,0.00159705627487921,0.00364332210690751,0.00107970625669751,0.000840581729423937,0.00128344302245862,0.00138232595338619,0.00160036006273604,0.00330617140490785,0.000104341630821362,-0.000344417996827437,-0.000195011549395563,0.00946130014205926
"T+10",-0.000422075341475141,0.000994103056266358,-0.00066124173726346,0.000353565476046468,0.0011533735392496,-0.000758728171023303,0.00167516510586819,0.00141424462408947,0.000908771649893731,0.000735906466890419,0.00109288903374065,0.00101859009749491,0.00127159335371259,0.00202667688350005,0.000725105453588001,0.00120231111574584,0.000457045503913313,0.00271188981479852,-0.00116683558217224,-0.00242584425688521,0.00107017368951951,0.000843300782400267,0.00128344293890821,0.00137801972839626,0.00163717827449201,0.00330616076090561,0.000171133348495648,-0.000344435494957692,-6.21882294744829e-05,0.00922941276048304
