"","MMM","AA","AXP","BA","CAT","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","CSCO","TRV","UNH"
"1",-0.00136973720509559,0.0110294166952372,0.00464675575494766,-0.00129394640680403,-0.00413999939337373,-0.00340390019118786,0.00875446759164333,0.00709407031536102,-0.00356569327414036,-0.0192804448306561,-0.00170341553166509,-0.00625667162239552,-0.0049275066703558,-0.00192389998119324,-0.00351996649987996,-0.0020065673161298,-0.00088117056293413,0.00354554364457726,-0.00653318455442786,-0.00104427908081561,0.00113929715007544,0.0037456713616848,-0.00633297767490149,-0.00784967746585608,0.000669240427669138,0.000281551445368677,0.00250074686482549,0.012243902310729,0.00710921781137586,0.00421744352206588
"2",0.00368681526742876,-0.00883834715932608,0.000413528265198693,0.0077848294749856,0.00637969421222806,2.59201278822729e-05,-0.000627291272394359,0.00233850837685168,-0.00364831066690385,-0.00702957110479474,0.00275514461100101,0.00150194554589689,0.00206606998108327,-0.0045215766876936,0.0027483853045851,-0.00110655231401324,-0.008477539755404,0.00218570744618773,-0.0108973728492856,-0.0025862162001431,-0.00405029021203518,0.00316043384373188,0.00259625888429582,0.00158410670701414,0.0035628261975944,0.000806573545560241,0.00728025287389755,-0.00439058896154165,-0.00508778216317296,-0.00282357330434024
"3",-0.00477328337728977,0.00430040853098035,-0.00190041668247432,0.00271548982709646,4.29203355452046e-05,-0.00225074402987957,-0.000606752408202738,0.00098962988704443,-0.00172123406082392,0.00304165366105735,-0.00466736499220133,0.0023627660702914,0.00112956296652555,0.0087338425219059,0.00600096955895424,0.0066932113841176,0.0169193521142006,-0.00553595926612616,0.00299556087702513,-0.00176243996247649,-0.00192278122995049,-0.00019029903342016,0.00492081977427006,0.00899399071931839,-0.00483268732205033,-0.00215209601446986,0.00129231426399201,0.00123418250586838,-0.00131169729866087,-0.00585918128490448
"4",-0.00254267989657819,-0.00299117201939225,0.0041429833509028,-0.00486533856019378,-0.00807026028633118,0.0123513219878078,-0.0027205073274672,-0.00676910718902946,0.00432886416092515,-0.0132324490696192,0.00296415342018008,-0.00164528971072286,0.00442533520981669,0.0171530619263649,0.00730104092508554,0.00132823153398931,0.0228842962533236,0.00861052516847849,-0.00275991414673626,-0.00187502976041287,0.00096617138478905,0.00164064532145858,-0.00201039924286306,0.0036332372110337,-0.00666883494704962,0.00765115674585104,0.0054244427010417,0.00797347165644169,-0.00140143651515245,-0.020042821764946
"5",0.00926610175520182,0.00150784093420953,0.00297854887321591,-0.000233936356380582,-0.00133614765945822,0.0108487401157618,0.00178249378222972,0.00358449877239764,0.00247243186458945,0.0297657828778028,-0.000715750211384147,-0.000628578709438443,-0.00121591310016811,0.0264047216624022,0.00211529876105487,9.78932876023464e-05,0.00796129088848829,-0.00196321262046695,0.00389338424429297,0.0127118565142155,0.00320483068935573,0.00488247629255056,0.00343104032799602,0.00347453076392412,-0.00568397529423237,-0.00337077514268458,-0.0145295988768339,0.00494898995384574,-0.000558607105631381,-0.000230023564654402
"6",-5.84841181989759e-05,0.00884905457496643,-0.00436076987534761,-0.00691239768639207,0.00344801344908774,0.0141337271779776,-0.00217381888069212,0.00225059245713055,0.00186024908907712,0.0140661979094148,0.00315528083592653,-0.00300324405543506,0.00287391897290945,0.0153811704367399,0.00690725725144148,0.00420483155176044,-0.00886079948395491,-8.02522554295138e-05,0.00760083412751555,0.00580431986600161,0.00223292899318039,0.00601819390431046,0.00216329493559897,-0.00139653193764389,0.000346165295923129,0.0100209498777986,-0.00330505613237619,0.00193817785475403,0.0108046820387244,0.00542847765609622
"7",0.00424799788743258,0.00167024496477097,-0.00419518165290356,-0.0155199831351638,-0.00357708963565528,0.00272476486861706,-0.00437310896813869,-0.000199865986360237,0.0039916061796248,0.00323910871520638,-0.00246949773281813,-0.00326893664896488,0.00564689794555306,0.0112963961437345,0.00641475850716233,0.00618637120351195,-0.00522377947345376,0.00416363775730133,0.00551683595404029,0.00751042785122991,0.00448826421052217,0.00886214710772038,-0.00497208721935749,-0.00564699340611696,-0.0012533413246274,-0.00510489614680409,0.00974548514932394,0.00512014934793115,0.00100454629864544,-0.00527231395244598
"8",0.00125664006918669,0.00015195956802927,0.00227781082503498,0.00591423315927386,-0.0030948338098824,0.0170076843351126,-0.00671434169635177,-0.00066867662826553,-0.000150726758874953,-0.0378517955541611,0.00385126355104148,-0.00472536822780967,0.00311876880005002,-0.0057622529566288,0.0111078415066004,0.00590755231678486,-0.00650154147297144,-0.000782343908213079,0.0100851021707058,0.00596608268097043,0.000705082202330232,0.00805660057812929,0.00670215208083391,-0.00432355003431439,-0.00278656161390245,0.00483765359967947,0.00944096129387617,0.00955578032881021,-0.00389265827834606,-0.00875823106616735
"9",6.89278240315616e-05,0.00213505164720118,0.0016363236354664,0.0123020056635141,-0.00418107816949487,0.016138868406415,0.00457586813718081,7.21692777005956e-05,-0.00996465981006622,-0.0116887493059039,0.000400566786993295,0.00343214790336788,0.00224188412539661,0.000819553039036691,0.00393938925117254,-0.00406988942995667,0.00340109784156084,0.00485326303169131,0.00592935504391789,0.00477411737665534,-0.00178365327883512,0.00521864928305149,-0.00310585694387555,-0.00642819050699472,-0.00498956115916371,0.00330165214836597,-0.00600298447534442,0.00435151159763336,0.00831758696585894,0.010979862883687
"10",0.00338528654538095,-0.0110501274466515,-0.00557744270190597,0.00453666178509593,0.00407415442168713,0.00713436352089047,-0.0111635150387883,0.00251344800926745,0.000324616994475946,0.00801708456128836,0.000253734469879419,-0.000987718696705997,0.000558368454221636,-0.000294613186269999,-0.000442146731074899,-0.00641985051333904,-0.000423050514655188,0.00216164696030319,-0.00102838582824916,-0.000341979699442163,-0.00558385858312249,0.0041694063693285,0.00300924619659781,-0.0133792590349913,0.00294495676644146,0.012203486636281,-0.00756334699690342,0.0025048682000488,-0.00543932244181633,-0.00366554409265518
