"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT","WBA"
"1",-2.92205695586745e-05,-0.00173361704219133,0.00653962651267648,0.00418650871142745,-0.000529343611560762,0.00118398491758853,-0.00364411901682615,0.0187830049544573,-0.00289140432141721,-0.00754994293674827,0.00602940144017339,-0.00676685478538275,0.000307236245134845,0.00978793296962976,-0.000847812916617841,0.00616156868636608,-0.00303287548013031,-0.00875717867165804,-0.000365022482583299,-0.00660781748592854,0.002394461305812,-0.000333627453073859,-0.0056908531114459,0.0146037572994828,0.000227964483201504,0.000249029020778835,0.00866516120731831,0.0129506764933467,0.00309964152984321,-0.00907123554497957
"2",-0.000218688597669825,0.00426284968852997,0.00302625983022153,-0.00285366782918572,0.00061903428286314,0.000546019582543522,0.00313556985929608,-0.00870833545923233,0.00252021919004619,0.000770700571592897,0.00331300869584084,-0.00225575920194387,-0.00543142715469003,0.000791555095929652,0.00180088623892516,0.00387262809090316,0.00589028000831604,0.00155710999388248,-0.00657853670418262,0.000792250910308212,0.00541979679837823,-0.00137390836607665,-0.00643588602542877,0.00685897981747985,-0.0112089226022363,0.00728486431762576,0.000176857691258192,-0.00570884440094233,-0.00400001648813486,-0.00494445022195578
"3",-0.00743724126368761,0.0072252880781889,-0.011765387840569,-0.00224135164171457,0.00764736393466592,0.00675500882789493,0.00133013888262212,-0.00337145361118019,-0.00502748880535364,0.00157777080312371,0.00773240998387337,0.00561288045719266,0.00845586322247982,0.00387491541914642,0.00457853777334094,0.000341018923791125,-0.00569948507472873,-0.0042681829072535,-0.00741703808307648,0.00508838007226586,0.0191452521830797,0.0031249257735908,0.000415112648624927,-0.00222564768046141,-0.00437242584303021,0.000633497023954988,0.00492965476587415,0.00544776069000363,0.00252096028998494,-0.00618137465789914
"4",-0.00205690180882812,0.00431680353358388,-0.00703036272898316,0.00690246606245637,0.00448667723685503,0.00293233687989414,0.0119541706517339,0.00514805782586336,0.000111301298602484,0.00230973213911057,-0.00151950551662594,-0.000117024195787963,0.00141884700860828,-0.00155219144653529,0.00142318534199148,-0.00719379307702184,0.000758894777391106,-0.00259514665231109,-0.000464982964331284,0.00165707117412239,0.0016732964431867,0.00291400821879506,0.000739392533432692,0.00981056969612837,-0.012399896979332,-0.0052076168358326,-0.00158819369971752,-0.00321738002821803,-0.00314691103994846,-0.00267746322788298
"5",0.00406652176752687,-0.00153334566857666,0.00027939910069108,-0.00851590652018785,-0.00178482301998883,0.0010550917359069,0.00196670135483146,0.00266793859191239,-0.0072034290060401,-0.000930658250581473,0.00538459280505776,0.00234379200264812,-0.00150990555994213,0.0026708971709013,0.00037126342067495,-0.000967242289334536,-0.00447633815929294,-0.00622337311506271,0.00177511980291456,0.00110611785203218,0.000918970967177302,-0.0068793804384768,0.00976941082626581,-0.00266651320271194,0.0112476805225015,0.00205969414673746,-0.00928278919309378,-0.0104903671890497,-0.00240143807604909,-0.00155377853661776
"6",-0.000357981189154088,0.0045696017332375,0.0107453819364309,-0.00280462927184999,-0.00532475626096129,0.00774654792621732,0.0102425655350089,-0.000757275673095137,-0.00398029014468193,0.00318203005008399,0.000474447064334527,0.00472789909690619,-0.000488957157358527,-0.00459619844332337,0.00873443856835365,0.00058202794753015,0.002368472982198,0.000953091599512845,0.00125733157619834,0.00395232066512108,0.00013776175910607,-0.00300810649059713,-0.00161498179659247,0.00182256381958723,-0.0075881346128881,0.00106939021497965,0.000457409129012376,0.00131151115056127,0.00140828103758395,-0.00151623715646565
"7",0.00559347402304411,0.00152616028208286,0.0146887395530939,-0.00723796663805842,0.00321571086533368,0.000593646778725088,0.00400887057185173,0.00947519205510616,-0.000950162066146731,0.00536139775067568,0.00530627835541964,-0.00225034262984991,0.00295687722973526,0.00132748356554657,-0.00375024322420359,0.00102352886460721,-0.000126805098261684,0.000827500363811851,0.000607665395364165,0.00421314593404531,-0.00080013950355351,0.00188068754505366,0.00275417184457183,0.00308402441442013,0.0144194466993213,0.00942401587963104,-0.000526501855347306,-0.00438541546463966,-0.000621834013145417,-0.00295363599434495
"8",0.00911542680114508,-0.00567344296723604,0.00553946709260345,0.00542086735367775,-0.00411247555166483,-4.05469145334791e-05,-0.00064057600684464,-0.0223039630800486,0.00112620240543038,0.00155370158609003,8.38764972286299e-05,0.00248473323881626,0.0044546676799655,0.000957301177550107,0.000500292109791189,0.00273888441734016,0.00566876772791147,-0.00861621368676424,0.00539423665031791,-0.00969098135828972,-0.00410591578111053,0.00257529108785093,0.00216255197301507,-0.00135661161039025,-0.00527421291917562,-0.00254373624920845,-0.00845375098288059,0.0032733294647187,0.00363730429671705,-0.00213221507146955
"9",0.000808978045824915,0.00173353881109506,-0.00301282550208271,-0.00195463513955474,-0.00598986726254225,0.00470009772107005,0.00583632802590728,0.00216585490852594,0.00473169796168804,0.00620883610099554,0.00224601081572473,0.00168269989080727,-0.00171741924714297,0.00216349703259766,-0.000181489260285161,-0.00294101191684604,0.00081978045636788,-0.00493352115154266,0.00287912483327091,0.00367230409756303,-0.00312951975502074,0.0027216684538871,-0.000181916373549029,-0.00584977120161057,0.0199931170791388,0.00267018144950271,0.00154327577911317,-0.00630793208256364,-0.00179084285628051,-0.00334893981926143
"10",0.00924808252602816,-0.00105292431544513,0.0053606266155839,-0.000768720638006926,-0.00274639879353344,0.00126549229025841,-6.06767789577134e-05,-0.00190191098954529,0.00316386460326612,-9.15918735699961e-06,-0.0010677381651476,-0.00226364866830409,0.00240509654395282,-0.00334596610628068,-0.00355188688263297,-0.000344577623764053,0.00215301755815744,-0.00655023846775293,-0.000920894322916865,0.00334308901801705,0.00809475686401129,-0.00707250740379095,0.00509452912956476,0.00280602532438934,-5.20481007697526e-05,0.00359770748764277,-0.000394816452171654,0.00797978043556213,0.00249116495251656,0.00907974038273096
