"","CAT","IBM","MCD","AMGN","HON","AXP","MMM","WBA","DOW","TRV"
"1",0.000319375068876084,0.000488973716539366,0.000836975445296774,-0.000776626625904382,0.000157984274863515,0.00147848688455923,0.000256343186713243,-0.000329360000433537,-0.000950086851187291,0.000567065180076984
"2",8.89017039434418e-05,0.000915727883896035,0.00109258631430928,-9.64291758496884e-05,-0.00112823558175711,0.0011466201073335,0.000295456384786168,0.00172843176437802,-0.000819460989180229,0.000636910724462441
"3",0.000174181056355832,0.000568048923189179,0.00106075922625868,0.000105395890637492,0.00038040594756055,0.00137248091634828,0.00027564564924712,0.000678354428535911,-0.000704964708978945,0.000631099517072598
"4",0.000267522967171908,0.000623961225256148,0.00106384048969138,6.17183203509521e-05,0.00016520988076502,0.00135984140699052,0.000262633944950252,0.00125281928330753,-0.000604732125828821,0.000624743647047811
"5",0.000337146517171271,0.000641993194919293,0.00106338722811263,0.00010523346477416,-3.28881906817543e-05,0.00137029644702956,0.000259398700587474,0.000951605751626506,-0.000516986790844543,0.000619555062639447
"6",0.000386212042364897,0.000631535353347085,0.0010634188765352,7.72409825205414e-05,6.16827087968074e-05,0.00136983939313735,0.000259538086836719,0.0011136621916124,-0.000440173010566098,0.000615353956882732
"7",0.0004204192736857,0.000632713989876585,0.00106341145573237,9.67527311960835e-05,6.84743619829637e-05,0.00137032503579342,0.000259975136233022,0.00102782939156845,-0.000372928901907072,0.000611953303494334
"8",0.000444216991891758,0.000633397096195151,0.00106341156249966,8.33806340764271e-05,5.01779772441306e-05,0.00137030992134932,0.00026014520416801,0.00107372526501757,-0.000314062248906093,0.00060920061335251
"9",0.000460765878785363,0.000633091902736632,0.0010634114085298,9.25769709984134e-05,5.430841022479e-05,0.00137033256005833,0.000260166700183002,0.00104932580116054,-0.000262529365139146,0.000606972423653676
"10",0.000472272971037048,0.000633111107131416,0.00106341139871119,8.62569637640494e-05,5.6270158956491e-05,0.00137033214664075,0.000260156014534073,0.00106234290978461,-0.000217416589502087,0.000605168795554724
"11",0.000480274170393998,0.000633135291309922,0.00106341139456655,9.06009141336592e-05,5.49884362172083e-05,0.00137033320579043,0.000260148949635811,0.00105541312052877,-0.000177924087299348,0.00060370883264401
"12",0.000485837606825612,0.000633126667642516,0.00106341139402447,8.76152648396022e-05,5.50212304280266e-05,0.00137033320026037,0.000260147184738079,0.00105910706217315,-0.000143351669437477,0.000602527052596407
"13",0.000489706002403492,0.000633126737505247,0.00106341139389098,8.96673505037879e-05,5.52330178238399e-05,0.00137033324999398,0.000260147256892393,0.00105713955255701,-0.000113086378302467,0.000601570450157629
"14",0.000492395793602401,0.000633127553092445,0.00106341139386858,8.82569202632108e-05,5.51659713215743e-05,0.00137033325038713,0.000260147493656608,0.00105818801358822,-8.65916202225853e-05,0.000600796119750097
"15",0.000494266071953073,0.000633127318221432,0.00106341139386389,8.92263310617316e-05,5.51488384968639e-05,0.001370333252731,0.000260147586179773,0.00105762946504988,-6.33976518388e-05,0.000600169331069947
"16",0.000495566522743397,0.000633127304928262,0.00106341139386303,8.85600398715204e-05,5.51653800163678e-05,0.00137033325278027,0.000260147597991883,0.00105792707443703,-4.30932517093072e-05,0.000599661971361813
"17",0.000496470758337876,0.000633127331391326,0.00106341139386286,8.901799222357e-05,5.51635436417386e-05,0.00137033325289114,0.000260147592228593,0.00105776851741653,-2.53184294884251e-05,0.000599251284504203
"18",0.000497099495708206,0.000633127325277399,0.00106341139386282,8.8703234412979e-05,5.51612199642996e-05,0.00137033325289492,0.000260147588392674,0.00105785299720328,-9.75804341599698e-06,0.000598918850350858
"19",0.000497536672350274,0.000633127324424641,0.00106341139386282,8.89195723768164e-05,5.51622105139064e-05,0.00137033325290018,0.000260147587429917,0.00105780798784428,3.86378704251308e-06,0.000598649758549497
"20",0.000497840652080742,0.000633127325255223,0.00106341139386282,8.87708799122684e-05,5.51623246012296e-05,0.00137033325290042,0.000260147587467176,0.00105783196862796,1.578857246729e-05,0.000598431939781987
"21",0.000498052016704657,0.000633127325105506,0.00106341139386282,8.88730785676576e-05,5.5162120513392e-05,0.00137033325290068,0.000260147587595436,0.00105781919196268,2.62277353874345e-05,0.000598255624430722
