"","DIS","MCD","VZ","T","BA","RTX","MMM","DD","MDLZ","TRV"
"1",0.00189209992589644,0.00105058331036822,0.0010269717615299,0.000961340195338002,0.00223038035626244,0.000796837544750959,-0.00312249657002335,0.00369461050667486,-0.001052540889486,-0.000123893133869928
"2",0.00177126884807254,0.00130999682788125,0.000844650616787727,0.000957478181396038,0.00346935430026724,0.000801814035674562,0.00144482918032793,-0.000229653469984141,-0.000747979791008815,0.000818048582669091
"3",0.00176871184069639,0.00128122452843139,0.000934122897124082,0.000958965414577933,0.00323454281868894,0.000802215242369663,8.12297130877431e-05,0.00368958048693989,-0.000672165480831649,0.000530837372953103
"4",0.00176514272487506,0.00128091060898176,0.00090773996504198,0.000960218809210009,0.0029206009277998,0.000802203738932634,0.000868343542625556,-0.000244636133032185,-0.000592031984088876,0.000552102632474127
"5",0.00176168816648692,0.00127801862497949,0.000914670759374718,0.000961365085616079,0.00270356916823848,0.000802202603067632,0.000486913397193183,0.00370559092696574,-0.000516926990512699,0.000541775127096395
"6",0.00175833442776527,0.00127557511580439,0.000912918461190368,0.00096241137365992,0.00256978220098242,0.000802202628667503,0.0006789887638459,-0.00026075856760716,-0.000446181113787634,0.000542032438235212
"7",0.00175507866191102,0.00127327044302779,0.000913355300333924,0.000963366437207708,0.00248982989516338,0.000802202631850151,0.000583121622211955,0.0037217814236229,-0.000379556066896939,0.000541631676472187
"8",0.00175191800593471,0.00127112269082286,0.000913246980535988,0.000964238229132008,0.00244248768831104,0.000802202631796294,0.000631067404786373,-0.000277015262342186,-0.000316811209255994,0.000541618804132704
"9",0.0017488496814237,0.00126911865780578,0.000913273784309984,0.00096503400987179,0.00241453347485315,0.000802202631787462,0.000607099577842541,0.00373810448331079,-0.00025772058697068,0.000541601927599875
"10",0.00174587099112154,0.00126724897371638,0.000913267157025508,0.000965760406811046,0.00239804153358779,0.000802202631787565,0.000619082239383229,-0.00029340495289775,-0.000202071377795131,0.000541600431297797
"11",0.00174297931656615,0.00126550460771708,0.000913268795123342,0.000966423469495262,0.00238831448547323,0.000802202631787589,0.000613091681169228,0.00375456107648015,-0.000149663155313426,0.000541599665298552
"12",0.00174017211578792,0.00126387716256355,0.000913268390275927,0.000967028720012492,0.00238257788170462,0.000802202631787589,0.000616086590853077,-0.000309928721765297,-0.000100307165812712,0.000541599560674405
"13",0.00173744692107519,0.00126235880108796,0.00091326849032715,0.00096758119898217,0.00237919475933844,0.000802202631787589,0.00061458932262569,0.00377115229525606,-5.3825648519484e-05,0.000541599523779158
"14",0.00173480133680496,0.00126094221170028,0.000913268465601629,0.000968085507534161,0.00237719960182351,0.000802202631787589,0.000615337863664416,-0.000326587665779578,-1.00511953733355e-05,0.000541599517429574
"15",0.00173223303733696,0.00125962057286202,0.00091326847171197,0.000968545845627681,0.00237602298343421,0.000802202631787589,0.000614963639702038,0.00378787924096266,3.11738519106421e-05,0.000541599515576527
"16",0.00172973976496927,0.00125838752026844,0.000913268470201945,0.000968966047029202,0.00237532908843929,0.000802202631787589,0.000615150728410528,-0.000343382890760938,6.99979696647142e-05,0.000541599515213554
"17",0.00172731932795369,0.00125723711619848,0.000913268470575111,0.00096934961124065,0.00237491987321794,0.000802202631787589,0.000615057195691517,0.0038047430239343,0.000106560987021589,0.000541599515117931
"18",0.00172496959856899,0.00125616382092214,0.000913268470482892,0.000969699732643793,0.00237467854407321,0.000802202631787589,0.000615103956234167,-0.00036031551157608,0.000140994589523707,0.000541599515097779
"19",0.00172268851125056,0.00125516246602406,0.000913268470505682,0.000970019327103548,0.00237453622347562,0.000802202631787589,0.000615080578870912,0.00382174476358854,0.000173422793402535,0.000541599515092762
"20",0.0017204740607746,0.00125422822951523,0.00091326847050005,0.00097031105625175,0.00237445229182955,0.000802202631787589,0.000615092266098686,-0.00037738665221204,0.000203962392236033,0.000541599515091661
"21",0.00171832430049543,0.00125335661261288,0.000913268470501441,0.000970577349653631,0.00237440279427743,0.000802202631787589,0.000615086423211636,0.00383888558850053,0.000232723377592979,0.000541599515091395
