"","T","KO","MCD","VZ","RTX","MMM","DD","HON","MO"
"1",0.00365013498228926,-0.00150164031158406,0.00451595847452146,0.00135536399887258,-0.00102966989050679,0.00103138510732175,-0.000433832713164276,0.00141824176908929,0.00158516007394924
"2",0.0017425044225935,0.000912971665527862,0.00345325721922199,0.00165497681497103,-0.00256014983220665,0.000170777691398012,0.00112041308474841,0.00112456395377689,0.000918456593612466
"3",0.00227351014493773,-0.000427455314436265,0.00280816364700648,0.00159208688630794,-0.00249792978231075,0.000540979990647863,0.000679662586515991,0.00105049767825041,0.00151704534990782
"4",0.001683076670712,0.000281836746736263,0.00241203279042386,0.00156827200057318,-0.00228766938055374,0.000327871607995493,0.000551975457856062,0.00103259897066499,0.000978018240274096
"5",0.00212798333857837,-9.24991731855481e-05,0.00216811574237363,0.00156255416830894,-0.00207818255946123,0.00043858481880072,0.000635492302385759,0.00102825552120783,0.00146341079190856
"6",0.00176740965048343,0.00010503087093668,0.0020178275173823,0.00156134445204168,-0.00188365969982712,0.000379081835953304,0.000637125020413627,0.00102720194058115,0.00102631602421428
"7",0.00205516333295125,7.98850965964396e-07,0.00192521422657502,0.00156110122726433,-0.0017043955814798,0.000410696601993221,0.000625523899261035,0.00102694636541588,0.00141991875936629
"8",0.00182478883608748,5.57996425964663e-05,0.001868140391209,0.0015610534492688,-0.00153933386131298,0.000393834310024277,0.000627475124287852,0.00102688436883326,0.00106548048975172
"9",0.00200910331639615,2.67770159695194e-05,0.00183296779646425,0.00156104416865256,-0.00138736394138266,0.000402816434641631,0.000628678822714057,0.00102686932990016,0.00138465125699462
"10",0.00186161946957457,4.2091574725265e-05,0.00181129212276899,0.00156104237591643,-0.00124744896925449,0.000398029788115257,0.000628189559574928,0.00102686568180392,0.00109723878662793
"11",0.00197962897701805,3.40104415846449e-05,0.00179793413629328,0.00156104203057457,-0.00111863284928217,0.000400580255417787,0.000628118365936738,0.00102686479686041,0.00135605299081042
"12",0.00188520286059152,3.82746658354159e-05,0.00178970205897346,0.0015610419641431,-0.00100003517373625,0.000399221223493616,0.000628197866867472,0.00102686458219364,0.00112299145314939
"13",0.00196075847136778,3.60245348024971e-05,0.00178462890675646,0.00156104195137309,-0.00089084535783348,0.000399945379809975,0.000628192610879069,0.00102686453012047,0.00133286277960342
"14",0.00190030219077041,3.72118761259251e-05,0.00178150249375414,0.00156104194891921,-0.000790317115429418,0.000399559513002415,0.000628182842653058,0.00102686451748872,0.00114387417981294
"15",0.00194867664807957,3.65853439828209e-05,0.00177957579062038,0.00156104194844776,-0.000697763359978135,0.000399765121803938,0.000628185382389486,0.00102686451442456,0.00131405793694752
"16",0.00190996953406468,3.69159502866674e-05,0.00177838842830961,0.0015610419483572,-0.000612551508630805,0.000399655563258682,0.000628186228008341,0.00102686451368126,0.00116080789316418
"17",0.00194094126491679,3.67414971012307e-05,0.00177765669687032,0.0015610419483398,-0.000534099158700577,0.000399713941461296,0.000628185726192842,0.00102686451350095,0.00129880917081269
"18",0.00191615904756863,3.68335519518337e-05,0.00177720575540587,0.00156104194833646,-0.000461870107080915,0.000399682834670151,0.00062818570577866,0.00102686451345722,0.00117453936858317
"19",0.00193598868833242,3.67849767681916e-05,0.00177692785535478,0.00156104194833581,-0.000395370685425408,0.000399699409905232,0.000628185777469967,0.00102686451344661,0.00128644401185392
"20",0.00192012188160949,3.68106087522795e-05,0.00177675659490418,0.00156104194833569,-0.000334146386042345,0.000399690577801048,0.000628185766808366,0.00102686451344403,0.00118567416301788
"21",0.00193281780276009,3.67970833559964e-05,0.00177665105285111,0.00156104194833567,-0.000277778755443011,0.000399695283982512,0.000628185759108449,0.00102686451344341,0.00127641715756789
