"","MRK","MCD","DD","NKE","RTX","KO","MMM","WBA","AXP","TRV"
"1",0.0017979945325587,-0.000300437656955447,0.000264259141970725,0.00133010346771332,0.00164486795281842,0.00601126736019206,0.00321086609752385,0.000905632832280993,0.00533463148790067,-0.00229436299975809
"2",-0.000599035232836115,-0.000116123371170629,0.000463158017865095,-0.000976347632149673,0.000618841416077376,-0.0045338637031576,-0.000382053603062021,0.00123861980915057,-0.00449066255092525,-0.00216536280667957
"3",0.00137497702002699,7.25459416523686e-05,0.000167385880681542,0.00202963151309406,0.000708828178522407,-0.000799968818031413,0.000638033272517286,0.00073280782545928,0.00435142483693388,-0.00201106253959839
"4",0.00185150424464834,0.000222894680448348,1.69486965466819e-05,0.00058600448600659,0.000781563224912836,0.00174127204097745,-0.000764684354393986,0.000848637162634676,-0.00192531482076062,-0.00186597761599308
"5",0.001628932916113,0.000342049028115887,-7.5010840908408e-05,0.00101895420871423,0.000785191643880592,0.00119675458530528,0.000566948586314871,0.000878915058341037,0.00228427605492634,-0.0017322142147877
"6",0.00154792486433032,0.000436468238941758,-0.000130042733892008,0.000963463529787872,0.000781277611671666,0.000617024510691443,-0.000763365544353765,0.000854029129614336,-0.000493267739338363,-0.00160911628456378
"7",0.00157081571926009,0.000511286799051166,-0.000163050984229533,0.000936572893542239,0.000780574075966653,0.000677198112989376,0.000555013918108177,0.000857890538919869,0.00133041632965547,-0.00149585327988541
"8",0.00158337918719964,0.000570573637036391,-0.000182844517130657,0.00095992762374098,0.000780721609783121,0.000803561023992911,-0.000753156930774272,0.000859960916180826,0.000134811696031821,-0.00139164117455641
"9",0.00158136688109921,0.000617553011479965,-0.00019471410751329,0.000949941834697994,0.000780782136905167,0.00080264073221293,0.000544635489815368,0.000858795963565114,0.000918288555562405,-0.00129575685891111
"10",0.001579542682884,0.000654779851331678,-0.000201831925709738,0.000952585244190359,0.000780780797000968,0.000776219196139919,-0.000742899046958315,0.000858890371370141,0.000404950364537224,-0.00120753485655497
"11",0.00157966142396667,0.000684278703152442,-0.000206100257647657,0.0009524071290467,0.000780776998817517,0.000773981089078932,0.000534452818528893,0.000859014580545172,0.000741277724182938,-0.0011263628574029
"12",0.00157991228044702,0.000707653834165701,-0.000208659842117652,0.000952148865634812,0.000780776607780652,0.000779282104403139,-0.000732797807797245,0.000858962840340728,0.00052092670954128,-0.001051677481177
"13",0.00157991684594496,0.00072617647881665,-0.0002101947444585,0.000952324504116458,0.000780776787150924,0.000780236096675578,0.000524431321170684,0.000858962768092529,0.000665293114420979,-0.000982960368385026
"14",0.00157988403746636,0.000740853973658099,-0.000211115177139125,0.0009522570913608,0.000780776832878442,0.0007792189808112,-0.000722855582308266,0.000858969632757347,0.000570709330381879,-0.000919734582708811
"15",0.00157988078265092,0.000752484540398456,-0.000211667131681804,0.000952272471546418,0.000780776827791271,0.000778926605786366,0.000514567715994431,0.000858967472736891,0.000632677270736965,-0.000861561300800537
"16",0.00157988485878657,0.000761700696436195,-0.000211998121469102,0.000952272712412357,0.000780776824416007,0.000779111706887789,-0.000713069979499744,0.000858967247666067,0.000592078079046411,-0.000808036766596889
"17",0.00157988561861776,0.000769003653721778,-0.000212196605639129,0.000952270461974003,0.000780776824302315,0.000779189667724963,0.000504859498125487,0.000858967604428436,0.000618677225263115,-0.00075878948901962
"18",0.00157988514091871,0.000774790576696677,-0.000212315630356092,0.000952271746540099,0.000780776824490733,0.000779158258299269,-0.000703438534695876,0.000858967521435942,0.000601250411030296,-0.000713477663613632
"19",0.00157988500182699,0.000779376181706791,-0.000212387005737043,0.000952271303094892,0.000780776824520942,0.000779139120851543,0.000495304219247895,0.000858967500489452,0.000612667839649799,-0.000671786800227298
"20",0.00157988505376684,0.000783009852553973,-0.000212429807309151,0.000952271386545971,0.000780776824513385,0.000779143907269933,-0.000693958819422863,0.000858967518084036,0.000605187546671212,-0.000633427540269781
"21",0.00157988507635947,0.000785889202998798,-0.00021245547406638,0.000952271398505642,0.000780776824510635,0.00077914833614237,0.000485899470018522,0.000858967515293121,0.000610088368466753,-0.000598133648395843
