"","MCD","AMGN","IBM","CAT","MMM","AXP","HON","DOW","WBA","TRV"
"1",0.00362389596305285,-0.000391809734302064,-0.00531204600416056,-0.00216075694077534,-0.000341037977245804,-0.00188714049301237,-0.00313553721007591,-0.00107636974622354,-0.000906548323660267,0.00131994713408588
"2",0.000757887232442001,0.00054818621657926,0.00558531106908534,0.000291934622292791,-0.00190838663341377,0.000302177606033135,-0.000153070256935987,-0.000382683749588661,-0.000884806069003317,-0.00133681529725419
"3",0.0007591478558525,0.000637704087635534,-0.00375948219452149,0.000322103517639623,-0.000683617463020414,-0.00118072720836737,-7.32907920215104e-05,-0.000702433538417517,-0.000884255688666985,0.00283588198408981
"4",0.000547876767157088,0.000662988723628647,0.00480738472675987,0.000254642988887842,-0.00181054139473561,-0.000210451416386916,-0.000254456624035167,-0.000442866166250226,-0.000884065952394599,-0.00140052555141347
"5",0.000491336206539055,0.00068274880557204,-0.00299995961477661,0.000244025794049634,-0.000762042413464604,-0.000845136799669846,-0.000269231390571216,-0.000649907954898432,-0.000883886770647544,0.00274527799100284
"6",0.000460580862278949,0.000701394564465508,0.00411883198408753,0.000244469052195873,-0.00173824740727828,-0.000429971694086671,-0.000258764521846927,-0.00048469457363539,-0.000883712149780773,-0.00129576069914472
"7",0.00044816192142937,0.00071928271717318,-0.00237184612013416,0.000244843876010701,-0.000829313105972389,-0.000701542564305809,-0.000257278690280223,-0.000616528801697599,-0.000883541879914997,0.0026414291012422
"8",0.000442562090526245,0.000736466376780914,0.00354616147848554,0.00024488498087625,-0.00167561458083438,-0.000523900617645749,-0.00025784916944103,-0.000511329891159925,-0.000883375851060451,-0.00119439361137732
"9",0.000440144051031997,0.000752974957402554,-0.00184970037834375,0.000244879937232771,-0.000887629903906053,-0.000640101081957977,-0.000257972477810803,-0.000595274788325524,-0.0008832139575573,0.00254265161795449
"10",0.000439082409664383,0.000768835104826228,0.00307008478937431,0.00024487800595652,-0.00162131627416315,-0.000564091174612073,-0.000257943677419667,-0.000528289819326864,-0.000883056096404139,-0.001098157596244
"11",0.000438619290890931,0.000784072297867927,-0.00141562790662092,0.000244877874968481,-0.00093818663219058,-0.000613811337512704,-0.000257934448549169,-0.000581741383665386,-0.000882902167165513,0.00244889362732467
"12",0.000438416761319159,0.000798711005604509,0.00267431051738109,0.000244877912615057,-0.00157424329983128,-0.000581288016735383,-0.000257935739825003,-0.000539088983090378,-0.000882752071907564,-0.00100681403261823
"13",0.00043832827701379,0.000812774735347882,-0.0010547727845333,0.000244877921882338,-0.000982015910484043,-0.000602562411923881,-0.000257936383735489,-0.000573124044502039,-0.000882605715135712,0.00235990233783607
"14",0.000438289604204056,0.000826286071041602,0.00234529362992183,0.000244877922117238,-0.00153343420155244,-0.000588646247159058,-0.000257936338306003,-0.000545965305728159,-0.000882463003733902,-0.000920114444094232
"15",0.000438272704359974,0.000839266709575166,-0.000754785045384089,0.000244877921879791,-0.00102001294276882,-0.00059774919180429,-0.00025793629579883,-0.000567636989609274,-0.000882323846905361,0.00227543543472866
"16",0.000438265318793096,0.000851737495629104,0.00207177379835741,0.000244877921838652,-0.00149805546192468,-0.000591794706311015,-0.00025793629632175,-0.000550343775585113,-0.000882188156114827,-0.000837822730378683
"17",0.000438262091223396,0.000863718455148237,-0.000505397858857022,0.000244877921839668,-0.00105295381057839,-0.000595689698412081,-0.000257936298993703,-0.000564143130214221,-0.000882055845032226,0.00219526289499
"18",0.000438260680730068,0.000875228827499929,0.00184439003445202,0.000244877921841019,-0.00146738447750114,-0.000593141877364486,-0.000257936299105911,-0.000553131748066643,-0.000881926829477743,-0.000759714791706536
"19",0.000438260064326638,0.000886287096369212,-0.000298076156375848,0.000244877921841185,-0.00108151132433144,-0.000594808476916458,-0.000257936298945814,-0.000561918429767267,-0.000881801027368263,0.0021191663898338
"20",0.000438259794950206,0.000896911019440423,0.00165536031842719,0.000244877921841169,-0.00144079479976228,-0.00059371830848832,-0.000257936298930163,-0.000554906977955556,-0.000881678358665153,-0.000685577921684995
"21",0.000438259677229208,0.000907117656912997,-0.000125724525491127,0.000244877921841162,-0.00110626876534574,-0.000594431417525402,-0.000257936298939272,-0.00056050186100503,-0.000881558745323334,0.00204693869047614
