"","VZ","HPQ","UNH","BA","AXP","RTX","DD","MMM","AA","TRV"
"1",0.00101737471555235,0.00115693931804676,-0.000744834502524494,-0.0024584554188954,0.000693312874423506,-0.000494277805961367,0.000273316950865887,0.00053142259552517,0.0011514714186507,0.00278132126376436
"2",0.000884670949242626,0.00134476240342754,0.000805244692115726,-0.00179142716586342,0.000691200491092446,-4.01351620783907e-05,0.000474982283227203,0.000414838520930719,0.00118280971138733,0.000928797431341715
"3",0.000994229395365523,0.000646932476723873,-0.000609480405598942,-0.00138656952016151,0.000652531266249725,0.000299206134582209,0.000439375354925637,0.000497426606658793,0.000949371315589557,0.00155513055592091
"4",0.00095270457369554,0.000203847027505257,4.39318884286814e-05,-0.00107062345175033,0.00065283328048579,0.000480963177895746,0.000389043201652381,0.000571392175860796,0.000728574923247793,0.00141876936904555
"5",0.000967280199536703,-0.000116003290786477,-0.000202240545307401,-0.000818501600710084,0.000653068132476695,0.000567839538596725,0.000342096713700977,0.00062837526535759,0.00053951045707439,0.00147658427209986
"6",0.000962224238760851,-0.000344034654089532,-0.000119079008057598,-0.000616968257131491,0.000653064525029549,0.000607232582308966,0.000299600195917034,0.000671763031356123,0.000379189011127336,0.00146836605462913
"7",0.000963974671510056,-0.000506792087198317,-0.000145147941850415,-0.000455852146458202,0.00065306311194481,0.000624608586550652,0.000261236384614057,0.000704766205865091,0.000243378798376781,0.00147438136771523
"8",0.000963368841770791,-0.000622947895599376,-0.000137452996085484,-0.000327046407378609,0.000653063144627881,0.000632156107810483,0.000226612097508762,0.000729868135727194,0.000128344571934949,0.00147427918842827
"9",0.000963578510359597,-0.000705846134043798,-0.00013960326680799,-0.000224071413902492,0.000653063153048235,0.000635405588148506,0.000195363551952608,0.000748960307718314,3.09091461858578e-05,0.00147502198888023
"10",0.000963505947817406,-0.000765009009995515,-0.000139035048316808,-0.000141747055257491,0.000653063152784887,0.000636797354532297,0.000167161686398279,0.000763481533998878,-5.1619779410407e-05,0.00147512447733561
"11",0.000963531060378498,-0.000807232418494103,-0.000139175902881375,-7.59320469207849e-05,0.000653063152735224,0.000637391617726482,0.000141709459826215,0.00077452616535419,-0.000121522719487745,0.00147523408086411
"12",0.00096352236938501,-0.000837366454114669,-0.000139143787593749,-2.33155990675375e-05,0.00065306315273721,0.000637644891723757,0.00011873878704526,0.000782926549650905,-0.000180731305248126,0.00147526403124515
"13",0.000963525377177195,-0.000858872536539702,-0.000139150210719503,1.87491313750128e-05,0.0006530631527375,0.000637752717351473,9.80077203305651e-05,0.000789315758492258,-0.000230881651130034,0.00147528250685976
"14",0.000963524336235928,-0.00087422101448886,-0.000139149239982213,5.23781888161889e-05,0.000653063152737485,0.000637798591129187,7.9297901460261e-05,0.000794175296838976,-0.000273359564753911,0.00147528915403139
"15",0.000963524696486455,-0.000885174928395703,-0.000139149261778486,7.92632655178359e-05,0.000653063152737484,0.000637818100041226,6.24122618078502e-05,0.000797871390288029,-0.000309338840949929,0.00147529251671136
"16",0.000963524571810408,-0.00089299252635401,-0.000139149327069997,0.00010075680129468,0.000653063152737484,0.000637826394665953,4.7172946641458e-05,0.000800682584646307,-0.000339813697296445,0.00147529387738398
"17",0.000963524614958483,-0.00089857179586055,-0.000139149289485799,0.000117940017296521,0.000653063152737484,0.000637829920786889,3.34194417982199e-05,0.000802820737760925,-0.000365626247395588,0.00147529451284325
"18",0.000963524600025732,-0.000902553613343699,-0.000139149304925648,0.000131677306276402,0.000653063152737484,0.000637831419641551,2.10068830048872e-05,0.000804446985596864,-0.000387489771050784,0.00147529478315871
"19",0.000963524605193681,-0.000905395360000771,-0.000139149299439378,0.000142659715418937,0.000653063152737484,0.00063783205672868,9.80453003711326e-06,0.000805683885800976,-0.000406008424371953,0.00147529490529177
"20",0.000963524603405149,-0.00090742346000715,-0.000139149301222884,0.000151439709109881,0.000653063152737484,0.000637832327513461,-3.05610354084742e-07,0.000806624653918309,-0.000421693934458893,0.00147529495835521
"21",0.000963524604024127,-0.000908870876027026,-0.00013914930068026,0.000158458960370013,0.000653063152737484,0.000637832442604443,-9.43002725326453e-06,0.000807340188322498,-0.000434979739988081,0.00147529498200113
