"","VZ","HPQ","BA","UNH","AXP","RTX","DD","MMM","AA","TRV"
"1",0.00137722845822594,0.000884436278605958,0.00178269304560217,0.000473273357670903,-1.80189137964995e-05,0.00134173300242917,0.00111312103921866,0.000571474823987969,0.000782836585268379,0.00168243846555043
"2",0.000901800977024283,0.00080682280717471,0.00036732866687719,0.000354129190201489,0.000752887434734482,0.0013272514948168,0.000191684054927257,0.00103437629391622,0.000177140989273004,0.00102006847641645
"3",0.00118330239794302,0.000504607032538872,0.00104495341856478,0.000330561937440834,0.000481329525557331,0.00102464509803062,0.000214028578509986,0.000631727994348605,-0.000403096051550583,0.00129683977814461
"4",0.00129444877084431,0.00027587956327959,0.000577973642944474,0.000311046439701218,0.000522342640319159,0.000830176814404094,0.000152114249103669,0.000786068581515464,-0.000471158479805208,0.00122268926567658
"5",0.0013101347267566,8.78096737972485e-05,0.000921038512932016,0.00029722658489228,0.000513559974188407,0.000722579726080326,0.000155400672429116,0.000719993696838395,-0.000511385255803007,0.00125331250438826
"6",0.0013080564458792,-6.56150668509072e-05,0.000666806774243705,0.000287351994319651,0.000515154734756438,0.000664649470374128,0.00015118853101111,0.000747727319465073,-0.000517754754116531,0.00124501468951526
"7",0.001306504133473,-0.000190867562649885,0.000855421564514384,0.000280300259108339,0.00051484287331215,0.000633631370231722,0.000151529548895584,0.000736046971195793,-0.000520628127584175,0.00124840379631779
"8",0.00130617368149488,-0.000293114036106538,0.000715467471839492,0.000275264238712958,0.000514901811223781,0.000617041955850188,0.000151239573805856,0.000740963385660891,-0.000521178576883715,0.00124747555745707
"9",0.00130617003690198,-0.000376580682643185,0.000819316812017522,0.000271667755207566,0.000514890497964566,0.000608171525952637,0.000151270681322951,0.000738893789481129,-0.000521388708772009,0.00124785071966447
"10",0.00130618882693102,-0.000444716794213812,0.000742257885759384,0.000269099319377021,0.000514892654141657,0.000603428701015772,0.000151250496715431,0.000739764983815414,-0.000521434323336061,0.00124774691622061
"11",0.00130619455776353,-0.000500338172764292,0.000799437642586242,0.000267265065847101,0.000514892241858019,0.000600892841848336,0.000151253152060437,0.000739398254350857,-0.000521449964858044,0.00124778845448651
"12",0.0013061951096052,-0.000545743430939222,0.000757008752316523,0.000265955130059106,0.000514892320573556,0.00059953698993946,0.000151251732796791,0.000739552629125034,-0.000521453654130256,0.00124777684992616
"13",0.00130619492707562,-0.000582808989625079,0.000788492110048476,0.000265019636824047,0.000514892305534492,0.000598812054728471,0.000151251950624557,0.000739487645055299,-0.000521454833479891,0.00124778145004439
"14",0.00130619484036906,-0.000613066622680379,0.000765130626670797,0.000264351552479103,0.000514892308406897,0.00059842445265379,0.000151251849925121,0.000739515000102614,-0.000521455127476338,0.00124778015310761
"15",0.0013061948259043,-0.000637766759156726,0.000782465464660488,0.000263874438722176,0.0005148923078582,0.000598217212940202,0.000151251867336888,0.000739503484994085,-0.000521455217208227,0.00124778066264613
"16",0.00130619482687205,-0.000657930158614802,0.000769602556801672,0.000263533706988567,0.000514892307963008,0.000598106407809045,0.000151251860135168,0.000739508332279591,-0.000521455240419072,0.00124778051773898
"17",0.00130619482802521,-0.000674390095105245,0.000779147174333318,0.00026329037274678,0.000514892307942988,0.000598047163483387,0.000151251861502303,0.000739506291814517,-0.000521455247289508,0.00124778057418959
"18",0.00130619482830532,-0.000687826793110102,0.000772064815909754,0.000263116595116506,0.000514892307946812,0.000598015487241633,0.000151251860983713,0.000739507150748391,-0.000521455249111041,0.00124778055800324
"19",0.00130619482831818,-0.000698795538547153,0.000777320113010295,0.000262992491477979,0.000514892307946081,0.000597998550863669,0.000151251861089694,0.000739506789180134,-0.000521455249639356,0.00124778056425842
"20",0.00130619482830512,-0.00070774962655444,0.000773420543691257,0.000262903862618952,0.000514892307946221,0.000597989495468121,0.000151251861052131,0.00073950694138231,-0.00052145524978175,0.00124778056245082
"21",0.00130619482830052,-0.000715059094396717,0.000776314127171516,0.000262840568143902,0.000514892307946194,0.000597984653807838,0.00015125186106027,0.000739506877312796,-0.000521455249822495,0.00124778056314407
