"","HD","DIS","VZ","T","BA","RTX","DD","MMM","TRV","MDLZ"
"1",0.00242565880056216,0.00100171149165395,-0.00121489784657582,0.000513344316283893,-0.00114025848843009,0.00162841865778745,-0.00103531605374836,0.00359648484160249,0.0016623334590895,0.000252624975002561
"2",-0.000918552291944447,0.000857205911042824,0.00111726830138948,0.000915649037471548,0.00136590982432769,0.00141904619931941,0.00152339665716579,0.00273808268409778,0.00222097848153571,0.00018554840003616
"3",0.00281528854813318,0.00119985804817795,-0.000802168234824251,0.00058105805507597,0.00261565249820023,0.0015644465271669,0.00239129898170349,0.00200490136597409,0.00211479291568949,0.000571172992817369
"4",0.00141516990152083,0.00108776508683771,0.000718952794241672,0.000449749360839671,0.00182831389108629,0.00146633829621416,0.00261828677765858,0.00179548299717861,0.00207605064761281,0.000389723623573044
"5",0.00169202651712838,0.00110952096713143,-0.000490021649581062,0.000428272854906599,0.00263608748635144,0.00153248045568415,0.0027008266416705,0.00176609453274489,0.00203300836837001,0.000484129555572505
"6",0.00170350872153904,0.00110760013405216,0.000470642808605722,0.000429434022153723,0.00186188603215098,0.00148789016001873,0.0027205066435036,0.00176861261463875,0.00199257655009167,0.000435500497351835
"7",0.00167046839228662,0.00110717096565311,-0.0002927253399792,0.000431115192712896,0.00260976929366541,0.00151795106201252,0.00272851335906147,0.00177134811322225,0.00195397681888692,0.000460573590321078
"8",0.00168467021814203,0.00110741748040093,0.000313865356409508,0.000431580732557162,0.00188798325900049,0.00149768526662037,0.00273014964050602,0.00177217214019069,0.00191718770742182,0.000447647115868476
"9",0.0016813783157408,0.00110735325660424,-0.000168146256781369,0.000431626670943144,0.00258465958623994,0.00151134761323548,0.00273094877290873,0.00177229709750818,0.00188211827224931,0.000454311439792375
"10",0.00168148656265494,0.00110736318751911,0.000214871805762896,0.000431612917061432,0.00191222821990316,0.00150213703396061,0.00273107384067616,0.00177229053118179,0.00184868871668665,0.00045087560924136
"11",0.0016817656971217,0.00110736296993688,-8.94835921511897e-05,0.000431605725109542,0.00256125937396716,0.00150834641899296,0.00273115674776902,0.00177228038492649,0.001816822300897,0.000452646971598114
"12",0.00168162517593517,0.00110736254434439,0.00015236455364994,0.000431604269783055,0.00193481423312638,0.0015041603128503,0.00273116451102013,0.00177227715558845,0.00178644593931949,0.000451733735474288
"13",0.00168166252997553,0.00110736270361745,-3.98138208048822e-05,0.000431604244352859,0.00253945935764334,0.00150698240949052,0.00273117354126293,0.00177227663008883,0.00175748995737533,0.000452204559648293
"14",0.00168165923713785,0.00110736266961039,0.000112895754394655,0.000431604325055523,0.00195585561992945,0.00150507987066916,0.00273117370350891,0.0017722766429847,0.00172988793905673,0.000451961823517923
"15",0.00168165702893213,0.00110736267341777,-8.45096020723096e-06,0.000431604352356966,0.00251915020210066,0.0015063624822974,0.0027311747433182,0.00177227668037563,0.00170357657386518,0.000452086967536095
"16",0.0016816583844076,0.00110736267380816,8.79740683178704e-05,0.000431604356142754,0.00197545802573623,0.00150549779950069,0.00273117467666835,0.00177227669298109,0.00167849551166756,0.000452022448812573
"17",0.00168165797561938,0.00110736267347991,1.135241311632e-05,0.0004316043556845,0.00250022995146958,0.00150608073226262,0.00273117480342219,0.0017722766951704,0.00165458722426464,0.000452055711814239
"18",0.00168165802990147,0.00110736267357457,7.22378298553668e-05,0.000431604355307246,0.0019937198598968,0.00150568774352014,0.00273117478521777,0.00177227669516957,0.00163179687343994,0.000452038562881039
"19",0.00168165804558969,0.00110736267355816,2.3856808044546e-05,0.000431604355214843,0.00248260362117377,0.00150595267999618,0.00273117480149872,0.00177227669503277,0.00161007218517766,0.000452047404112893
"20",0.00168165803286867,0.0011073626735591,6.2301535810661e-05,0.000431604355208384,0.00201073280158523,0.00150577407097065,0.00273117479803575,0.00177227669498376,0.00158936332976235,0.000452042845964594
"21",0.00168165803720903,0.0011073626735596,3.17524271376373e-05,0.000431604355211963,0.00246618272243669,0.00150589448166108,0.00273117480021952,0.00177227669497471,0.00156962280748489,0.000452045195944355
