"","C","MSFT","XOM","BAC","GE","INTC","JPM","WMT","AIG","IBM"
"1",0.0124593721702695,-0.00859848409891129,0.00268165511079133,-0.00189814751502126,-0.0135285742580891,0.000589315430261195,0.0120904659852386,0.00208981661126018,0.0133722247555852,0.000811235513538122
"2",0.00127511227037758,0.00575016811490059,0.0074779549613595,0.00953831430524588,0.00352070759981871,-0.000968760636169463,0.0378575697541237,-0.00479022180661559,-0.0209079198539257,0.00358290621079504
"3",-0.0032510319724679,-0.0110660046339035,-0.00693989684805274,-0.0141902808099985,-0.0160126462578773,-0.0118719898164272,-0.00690145790576935,-0.00591531535610557,-0.0207803715020418,-0.00159676116891205
"4",0.0326026864349842,0.000480688671814278,0.00873004458844662,0.00581945758312941,0.00559254083782434,0.0149412574246526,0.000358477496774867,-0.00484881363809109,0.00436568912118673,0.0035595721565187
"5",0.00958215724676847,-0.00932921189814806,-0.00730064697563648,-0.00333106308244169,-0.00385551922954619,-0.00593893136829138,0.00206257286481559,-0.00539755495265126,-0.0262724440544844,0.00546391867101192
"6",-0.013276731595397,-0.00606037909165025,-0.00929888337850571,-0.00246649538166821,-0.00276578264310956,0.00439577735960484,0.00124478188809007,0.000198234149138443,-0.00673949718475342,0.00263252924196422
"7",-0.00958842132240534,0.00969277787953615,-0.00397869478911161,-0.000933400762733072,0.00228896364569664,0.00399269862100482,-0.00517644314095378,0.00170655781403184,0.00646057305857539,0.0017684152116999
"8",0.00555268861353397,0.00260972185060382,-0.0038444371894002,0.0019210868049413,-0.00858005043119192,-0.00282613188028336,-0.00297675468027592,0.0171449035406113,-0.00542966416105628,-0.00779327610507607
"9",0.00230907718650997,0.00644504046067595,-0.00833001080900431,0.00159346510190517,0.00251129176467657,0.000428662984631956,0.00287454738281667,0.0118855964392424,-0.0129225058481097,-0.00859162118285894
"10",-0.0119727598503232,-0.00306016253307462,0.00685105146840215,-0.00325941364280879,-0.00586050190031528,-0.00792827550321817,-0.0149256885051727,-0.000340401980793104,0.0129812303930521,0.00082480616401881
"11",-0.00909058004617691,-0.00103163765743375,-0.00661006104201078,0.00247934320941567,-0.00263790832832456,0.0110855177044868,-0.00593694765120745,-0.00358048756606877,0.0160596519708633,-0.0025637976359576
"12",-0.0116078350692987,0.00145806733053178,-0.00308448751457036,-0.0168764255940914,0.00291865156032145,5.14749372086953e-05,0.00125257298350334,0.00206743716262281,-0.00821857433766127,0.00270425411872566
"13",-0.00446496205404401,0.00317246210761368,0.000346833374351263,-0.00352130876854062,-0.0101359914988279,0.0117246834561229,0.00138221250381321,-0.000597759033553302,0.00250509544275701,0.002291469136253
"14",0.000769465870689601,0.00116075668483973,0.00425578001886606,-0.00912513956427574,0.00247856555506587,-0.00117644260171801,-0.0133885387331247,-0.00306077254936099,-0.00745175406336784,0.00100617529824376
"15",-0.00736531987786293,0.00142216309905052,-0.00441667996346951,0.00270272279158235,-0.00841548945754766,0.00200201477855444,0.0126895327121019,0.00209310674108565,0.00359505927190185,-0.00194089440628886
"16",-0.0142648331820965,0.00404741242527962,0.0135685559362173,-0.023384090512991,0.00276720989495516,0.00312556372955441,-0.00619265204295516,-0.00893896631896496,-0.0155889596790075,-0.00318042631261051
"17",-0.00962483044713736,-0.00213194126263261,0.00121057732030749,0.00273508485406637,-0.00300680985674262,-0.00584618002176285,-0.00939891766756773,-0.00500744814053178,-0.000572487886529416,-0.00527817523106933
"18",-0.000788075034506619,-0.00660675764083862,-0.0107490364462137,0.00526204239577055,-0.000408389198128134,0.0136496443301439,-0.00270735332742333,-0.00215073209255934,0.00660584168508649,0.0010521711083129
"19",-0.00304312515072525,-0.00133814988657832,0.00330452620983124,-0.0139818098396063,-0.00127262796740979,-0.0030926342587918,0.0141299469396472,-8.82324166013859e-05,0.00832606013864279,0.00263998354785144
"20",-0.00837656389921904,-0.00622573960572481,-0.00353660620748997,-0.00536852469667792,-0.00179542880505323,-0.00444771209731698,-0.00319243129342794,-0.00125099415890872,-0.000413146510254592,0.00683317286893725
"21",-0.00808319449424744,-0.00403922609984875,-0.00708862347528338,0.00193600344937295,-0.000404202350182459,-0.00645849714055657,-0.00725975958630443,-0.00375702022574842,-0.0125179374590516,0.00522660836577415
