"","AAPL","MSFT","BA","DIS","V","JPM","UNH","INTC","CSCO","JNJ"
"1",-0.00666197435930371,-6.55739713693038e-05,0.00138598529156297,0.00204487377777696,0.00209239358082414,-0.00483385752886534,0.00207272591069341,-0.0002930361952167,-0.0142956068739295,-0.00575199956074357
"2",0.00108296622056514,-0.00898527447134256,-0.0103031629696488,0.00539998570457101,-0.000167637306731194,-0.000345775362802669,-0.00757153937593102,0.00173703604377806,0.00474899401888251,0.000747407379094511
"3",-0.00225834501907229,0.00228008441627026,-0.00718513363972306,-0.00181421544402838,-0.000254087382927537,-0.00360675365664065,-0.00381023902446032,9.14487900445238e-05,0.00726423412561417,0.000536932959221303
"4",0.00164992769714445,0.00577367236837745,-0.0109023880213499,-0.00558953592553735,0.000374138384358957,-0.00394572410732508,0.0260615758597851,0.00532172434031963,-0.00365038868039846,-0.00258683948777616
"5",-0.000448525825049728,-0.00482605118304491,-0.00802015978842974,0.00510975811630487,-0.000449698854936287,0.000379376666387543,0.00370031129568815,0.00109644758049399,0.00388788664713502,0.00986572355031967
"6",0.00886719673871994,-0.00344342621974647,-0.0217783581465483,0.00564268371090293,-0.000351733586285263,0.000128905550809577,0.0011314038420096,-0.00169092533178627,0.00748726446181536,-0.00185256625991315
"7",0.00243932730518281,0.00730942748486996,0.00576407834887505,-0.00429921317845583,0.00252909609116614,0.00574793387204409,0.00682630250230432,0.00253956043161452,-0.0072128539904952,0.00215251464396715
"8",0.00445699319243431,0.00906104035675526,-0.00470505747944117,-0.0110309412702918,0.00394646637141705,0.00128851714543998,0.00478968443349004,-0.00487686740234494,0.00606686202809215,0.00662358338013291
"9",0.00772403366863728,0.00594444945454597,0.0100781451910734,0.0064656506292522,-0.000268516625510529,-0.00158580532297492,-0.00572823453694582,0.000273142795776948,0.0041915844194591,-0.002786137862131
"10",0.00972010567784309,0.00245040212757885,-0.0200985800474882,-0.0037854581605643,0.00586056523025036,-0.00278343167155981,0.00988940801471472,0.00100331369321793,-0.0113592389971018,-0.00065073004225269
"11",6.68335196678527e-05,0.000458054448245093,-0.00162082817405462,0.00603403802961111,0.00197339523583651,-0.00265848054550588,-0.00146211159881204,-3.97676849388517e-05,-0.00154116889461875,0.00326520553790033
"12",0.00258886790834367,-0.00233163335360587,0.00259332149289548,-0.00503499619662762,-0.0056223371066153,-0.00181972177233547,0.00315081747248769,0.00117853470146656,0.0051753344014287,0.00236591603606939
"13",0.00163293757941574,0.00772976921871305,0.0149398073554039,-0.00194495578762144,0.00222674640826881,-0.00312360026873648,0.000855142076034099,0.000912049377802759,-0.00695319101214409,0.00153601088095456
"14",0.00405543064698577,0.00163723132573068,-0.0137416617944837,0.00555928237736225,0.00112993398215622,0.000463045464130118,-0.000192277555470355,0.00196260889060795,-0.00421058060601354,-0.00129083183128387
"15",0.00394864985719323,0.00148035387974232,-0.00361236277967691,0.00327485729940236,-0.00119618873577565,-0.00190878682769835,0.00396479899063706,-0.00539480056613684,0.00147632847074419,0.00375719624571502
"16",0.0113608734682202,0.00272017461247742,0.00606439029797912,-0.00583424419164658,0.00641563441604376,-0.000776246364694089,-0.00931378267705441,0.00203884928487241,-0.00166228623129427,0.00398190040141344
"17",0.00573365949094296,-0.00834612548351288,-0.00167762930504978,-0.00172156316693872,0.00119203818030655,-0.00362560269422829,-0.00785886589437723,7.92978535173461e-05,-0.00832160376012325,0.00788696762174368
"18",0.00807504262775183,-0.00710191391408443,-0.000973980815615505,0.00820008385926485,-0.00185903953388333,-0.00221100845374167,-0.00151290604844689,0.0039082495495677,0.00149946520105004,-0.000838932988699526
"19",-0.000219092587940395,0.00408061733469367,-0.00793731212615967,0.00412085885182023,0.00167976424563676,0.000336408527800813,0.0202222634106874,1.85957160283579e-05,-0.00307802204042673,-0.00552379665896297
"20",0.00667129224166274,0.00322464667260647,0.00932626239955425,-0.00283009745180607,0.00261036842130125,0.00498425215482712,-0.00913260690867901,0.00332710705697536,-0.00201443675905466,-0.0015871764626354
"21",0.00152113276999444,0.0100303692743182,-0.00634938199073076,-0.001969198230654,-0.00554368179291487,-0.000305888272123411,0.000592392287217081,-0.00407750671729445,0.00122919818386436,6.86215353198349e-05
