"","AAPL","MSFT","BA","JPM","V","DIS","CVX","CRM","INTC","UNH"
"1",-0.00741118285804987,-0.00181695353239775,0.007106420584023,0.00333867641165853,0.00709949154406786,-0.0118282847106457,-0.00505239330232143,-0.0185618177056313,-0.000277850776910782,0.00959183182567358
"2",0.0208393204957247,-0.0111087467521429,-0.00402675615623593,0.00424930080771446,-0.0186700318008661,0.00931055191904306,0.0143806599080563,-0.0154333561658859,-0.00238464307039976,0.00507425516843796
"3",0.00157644890714437,0.00513017782941461,-0.00562840001657605,0.00770116364583373,-0.00947023741900921,-0.00370796374045312,-0.00499090971425176,-0.0256595630198717,0.0031643130350858,-0.00381054845638573
"4",0.00164581125136465,-0.00663082720711827,0.000249365548370406,-0.00134534284006804,-0.000383935053832829,-0.00507532432675362,-0.00454910192638636,-0.00701088877394795,-0.00334549904800951,0.00027802973636426
"5",-0.00629652291536331,0.00380592094734311,-0.00476860953494906,0.00197599153034389,0.00107470934744924,0.00314295664429665,0.00605367962270975,-0.000492944614961743,-0.00263292319141328,-0.00254527176730335
"6",0.00717784138396382,0.0155756315216422,-0.0193935167044401,-0.00676259724423289,0.0139973759651184,0.00596202304586768,0.00249085016548634,0.0121709313243628,0.00965735595673323,0.00186661258339882
"7",-0.00906727369874716,-0.0115723218768835,-0.00355456327088177,-0.0105416821315885,-0.00541529478505254,-0.00191909598652273,0.00386434188112617,-0.00811854749917984,0.00825167819857597,-0.00964380893856287
"8",-0.0109194591641426,-0.00139165588188916,0.0045244381763041,0.000533395621459931,-0.00562359485775232,0.00631910096853971,0.000574445235542953,-0.0237290915101767,0.00420398125424981,-0.000161631949595176
"9",0.00447460636496544,-0.0147618073970079,0.00963021814823151,0.00343872187659144,-0.0092935636639595,0.00320247421041131,-0.00149103172589093,0.00603033602237701,0.0010755795519799,-0.00837453361600637
"10",-0.00524495402351022,0.00761255621910095,-0.00703311059623957,0.000812616490293294,-0.0018902673618868,-0.00558229442685843,0.00734464358538389,0.000477064750157297,-0.00014750161790289,-0.00325878104194999
"11",0.00344054074957967,0.00551925180479884,0.018176332116127,0.00516320811584592,-0.0133528066799045,-0.00631023989990354,0.00855281297117472,0.00874965824186802,-0.00220600655302405,0.00199495162814856
"12",-0.00379094574600458,0.0052223582752049,-0.00234439899213612,0.00237169885076582,-0.0147010115906596,-0.0121894851326942,0.00932117365300655,0.0182198006659746,-0.0087352404370904,0.00334114674478769
"13",0.00803628470748663,0.00699154939502478,-0.00246814265847206,-0.000105350409285165,-0.0240966957062483,-0.00281191407702863,0.0103882011026144,0.00376996654085815,-0.00619414774700999,0.00749895488843322
"14",0.000979472883045673,-0.0117316395044327,-0.00457533542066813,-0.00242310133762658,-0.000963079277426004,-0.0150899840518832,0.00554329389706254,-0.00560129527002573,-0.00144045357592404,0.00115052575711161
"15",0.00442409235984087,-0.000857559789437801,0.000477816647617146,0.00622555101290345,-0.000572084740269929,-0.00650370726361871,0.00911426544189453,-0.00306733092293143,0.00873997807502747,-0.00159309874288738
"16",-0.00257661589421332,-0.0133191989734769,-0.0106678931042552,-0.0048349229618907,0.00985877215862274,0.00248411716893315,0.00689345691353083,0.0016615082276985,0.000815662904642522,-0.00208338443189859
"17",-0.00981094315648079,0.000656024960335344,0.00388627965003252,-0.007458730135113,0.00478268507868052,-0.0127402134239674,0.00454305484890938,0.00954368803650141,-0.00288124266080558,-0.00396575313061476
"18",-0.00136823870707303,0.00127046916168183,-0.00120628345757723,-0.0140557046979666,-0.00204590195789933,-0.00147237430792302,0.0107681239023805,0.00367501587606966,0.0106026753783226,0.00922491494566202
"19",0.00794547237455845,-0.00161232799291611,0.0145902801305056,0.00183607288636267,-0.00204903422854841,-0.00690111517906189,0.00422669667750597,-0.0137111749500036,-0.000555780134163797,-0.00273531745187938
"20",0.000336439086822793,-0.00142413994763047,-0.00554123148322105,-0.00125923741143197,-0.00477544544264674,0.00271322298794985,0.000529643031768501,-0.00451593333855271,-0.010350588709116,-0.00368626392446458
"21",0.00395781453698874,-0.00728994235396385,-0.000210544152650982,0.00381846656091511,-0.00597070856019855,-0.00614969292655587,-0.0122607434168458,-0.0110619058832526,0.00563866412267089,0.00472493888810277
