"","BAC","JPM","MSFT","XOM","GE","INTC","CSCO","WMT","PFE","IBM"
"1",0.00801752600818872,0.0034343630541116,0.00694939214736223,-0.0115508530288935,-0.00189279322512448,0.0195607077330351,-0.00389133300632238,0.00570574356243014,-0.00490446900948882,0.0112675856798887
"2",-0.000831124489195645,-0.00491130398586392,0.00603401707485318,-0.00635573267936707,0.00074582890374586,0.00272924220189452,0.000622791994828731,-0.000437321315985173,-0.00569236371666193,0.00606649648398161
"3",0.015379604883492,0.0226231310516596,0.00716821104288101,0.00482913479208946,0.00544659839943051,0.00466576963663101,0.00954562425613403,0.00439414381980896,-0.00310831400565803,0.00933598354458809
"4",0.0101796919479966,-0.00495817279443145,0.00287594576366246,0.0147740729153156,-0.0080753481015563,-0.00400312012061477,0.0134930247440934,0.00345649337396026,-0.00486214179545641,0.00477356510236859
"5",0.000142946839332581,0.00832913443446159,0.00109123042784631,0.00571840070188046,0.00898802373558283,0.00719263916835189,-0.00644261483103037,-0.003471007803455,0.00135150249116123,-0.00260971509851515
"6",0.0133322179317474,-0.0162039715796709,0.00607804488390684,-0.00246437964960933,-1.02259982668329e-05,0.0102534592151642,0.00468760449439287,0.000388288317481056,-0.00572511926293373,0.00667539704591036
"7",0.0144218420609832,-0.00481876078993082,-0.000723399629350752,0.00924686063081026,-0.0407278165221214,0.00236770790070295,0.00335641019046307,-0.00193902268074453,0.00665051490068436,-0.00172494538128376
"8",0.00105766812339425,-0.00116592121776193,-0.000857486622408032,0.00204538088291883,-0.00205874699167907,0.00661661755293608,0.00158046733122319,0.00831560511142015,0.00478059332817793,-0.000422154989792034
"9",-0.00787972472608089,-0.00507045723497868,0.00827668514102697,0.00637253699824214,0.00563978310674429,0.00844243727624416,-0.00687697669491172,0.000789036217611283,-0.00146865006536245,0.00126553245354444
"10",-0.000443184573668987,0.0166101455688477,0.000948125962167978,0.00384554965421557,-0.00830633379518986,-0.00415326282382011,0.00332140526734293,0.000298276136163622,0.00583174824714661,-0.000726242898963392
"11",-0.00251566641964018,-0.0059881447814405,0.00549298524856567,0.00569480797275901,-0.0118072526529431,-0.00312264962121844,-0.0110574355348945,0.00123448309022933,0.00134579581208527,-0.008568468503654
"12",0.0137870106846094,0.00392403593286872,-0.00446016108617187,0.00343500589951873,-0.00149268249515444,-0.00218546716496348,-0.00801740493625402,-0.00268593756482005,0.000799091823864728,-0.00113569211680442
"13",-0.00159301853273064,0.0062828017398715,0.00601587677374482,0.00103161600418389,-0.00580291310325265,0.00674621528014541,0.00705984514206648,-0.00247996859252453,-0.00538433156907558,0.00547518627718091
"14",0.00693199597299099,-0.00126953551080078,-0.00898446142673492,0.000291919626761228,0.0130937648937106,-0.0060862498357892,0.00588554050773382,-0.00116514356341213,-0.00261873658746481,-0.000964995240792632
"15",0.00584152154624462,-0.000829332799185067,-9.03043837752193e-06,-0.000549616641364992,0.0135061200708151,0.00345007097348571,0.0059475265443325,0.00630281819030643,-0.000447339873062447,-0.00348713505081832
"16",-0.00109931302722543,0.00179939216468483,0.011247300542891,-0.00103502697311342,0.0200573112815619,-0.000493964354973286,-0.00712133245542645,-0.000174512155354023,-0.00117435259744525,0.00205853977240622
"17",-0.0105991046875715,0.00277411472052336,-0.000930641428567469,0.00290786474943161,-0.0327025875449181,0.00362173770554364,0.00158776389434934,0.00253687333315611,-0.00274355825968087,-0.000702522054780275
"18",0.00993597880005836,0.000470648432383314,0.00371617847122252,-0.00347428116947412,-0.00679595582187176,0.000280263921013102,0.00958487391471863,0.00018360503599979,-0.00188445195090026,0.00371820735745132
"19",-0.00271311053074896,0.00641909474506974,-0.00472083035856485,-0.00746950833126903,-0.00427597016096115,0.00215928186662495,-0.00450121099129319,0.000947558379266411,-0.000125013262731954,-0.00236037140712142
"20",0.00686374865472317,0.00332433637231588,0.00499705784022808,-0.00115702289622277,0.0139895649626851,0.00738595938310027,-0.00165036891121417,-0.00100222718901932,-0.00271662464365363,0.00456149224191904
"21",0.00683201756328344,0.0151814529672265,0.000392300047678873,0.00545466504991055,0.0125316055491567,0.00475107878446579,-0.00530698988586664,0.000606265908572823,-0.000814156548585743,-0.00358367525041103
