"","MSFT","XOM","C","INTC","GE","WMT","PFE","JPM","IBM","JNJ"
"1",-0.00745448656380177,0.00709745148196816,0.00459791300818324,-0.00234202039428055,-0.00280398572795093,0.00547493295744061,0.00611578766256571,0.0064055472612381,0.00313699129037559,1.38953191708424e-05
"2",-0.00200412096455693,0.000666839652694762,-0.0121286530047655,0.00124687049537897,0.00960359629243612,-0.00370953418314457,-0.00460015330463648,-0.00752599444240332,0.00188328139483929,-0.00083009124500677
"3",-0.00364341726526618,-0.000318356120260432,0.0231423024088144,0.00478224828839302,-0.00642190175130963,0.00136077112983912,-0.000407668645493686,0.00269385427236557,0.00306555046699941,-0.000524048984516412
"4",-0.0153258992359042,0.00936132296919823,-0.00533209927380085,-0.00640504667535424,0.00655238144099712,0.00564232235774398,0.0159917511045933,-0.00241955206729472,-0.00488196639344096,0.000263543333858252
"5",-0.00430797226727009,-0.00182714534457773,0.00137213303241879,-0.00117358681745827,0.00305026234127581,0.00502568576484919,0.00170894432812929,-0.00826574396342039,0.00174182490445673,-0.00255719153210521
"6",-0.00200123921968043,-0.00156892323866487,-0.00483505707234144,-0.00043916204595007,-0.000725466583389789,-0.00102254317607731,0.00035080942325294,-0.00501340301707387,-0.000878781778737903,0.00236744061112404
"7",0.000361703598173335,0.00854169670492411,-0.00225917901843786,-0.00671284506097436,-0.00299352710135281,-0.000417751143686473,-0.000550939468666911,0.000611402618233114,-0.0029282805044204,-0.00146056013181806
"8",0.0033257759641856,-0.000587309070397168,0.0036421783734113,-0.00463946396484971,-0.00523517327383161,0.00209746137261391,-0.00369139295071363,-0.000830207020044327,0.00527604855597019,0.000960345671046525
"9",-0.00342323328368366,-0.00084790849359706,0.00447688344866037,-0.00222629890777171,-0.000955321185756475,0.0119399726390839,0.00329249585047364,0.00261150440201163,-0.00443133059889078,0.00330269220285118
"10",-0.000730521744117141,0.000700178847182542,-0.00653370004147291,-0.00419831834733486,-0.00164130865596235,-0.00144199340138584,0.00485897017642856,-0.00480341166257858,0.000290757801849395,-0.000791005149949342
"11",0.0117302583530545,0.0030432716012001,-0.00148505938705057,-0.00696277851238847,-0.00220392714254558,0.00309783359989524,-0.00245035602711141,0.000492899212986231,-0.00440881354734302,-0.001868816325441
"12",0.0036149937659502,0.00659898575395346,0.00478822411969304,-0.00437877839431167,-0.00117524981033057,-0.00120152404997498,0.00300663989037275,0.00247610430233181,-0.000746201898436993,-0.000503821764141321
"13",-0.00390614289790392,-0.0100965593010187,0.00772213889285922,0.00526044145226479,-0.000103826445410959,0.00572478026151657,-0.00129433779511601,-0.000580648425966501,0.00345400208607316,-0.00270562060177326
"14",-0.00799051392823458,0.000345302629284561,0.00130506686400622,-0.000639889040030539,0.00341541157104075,-0.0131873684003949,-0.00410918472334743,-0.00267094559967518,-0.00120311707723886,0.00141813571099192
"15",-0.00130761961918324,1.08764243123005e-05,0.00322360917925835,-0.000687062740325928,-0.000778285786509514,0.000337268895236775,-0.00304536079056561,-0.00640307879075408,-0.00337904202751815,-0.000972432142589241
"16",0.000264439906459302,0.00355276395566761,-0.00670823641121387,-0.0213932320475578,0.00782575830817223,0.0046446262858808,0.000768054800573736,-0.00490088108927011,-0.000231964339036494,0.000949667359236628
"17",-0.00269635650329292,-0.00131807895377278,0.00135990686248988,0.00276860594749451,0.00322243734262884,0.00622494798153639,-0.00111369392834604,-0.00575276743620634,0.00377280521206558,-0.00180100463330746
"18",-0.00431896513327956,-0.00287925987504423,-0.00322989001870155,0.000583063636440784,0.00585892517119646,0.00626287795603275,-0.0010184939019382,-0.00554880546405911,-0.00102159113157541,-0.000330129521898925
"19",0.00688192946836352,0.00571859069168568,0.000606995832640678,0.00333237275481224,0.0046329558826983,-0.00107003876473755,0.0105150453746319,0.00535960122942924,-0.00327413599006832,-0.0018594212597236
"20",0.000456790934549645,0.00567179918289185,-0.00393522996455431,0.00127530819736421,0.00321706268005073,0.00674460642039776,0.00240033655427396,-0.00185347651131451,0.000189125348697416,0.00149397843051702
"21",0.000190334190847352,-0.00457777315750718,0.00250356295146048,0.00250322767533362,-0.000891884788870811,0.0059162825345993,-0.00568948360159993,-0.00651787407696247,-0.00426779501140118,-0.00107954849954695
