"","BAC","MSFT","JPM","XOM","INTC","GE","JNJ","CSCO","PFE","IBM"
"1",0.00250282441265881,-0.00650471961125731,0.00745542906224728,0.0014686273643747,0.0112361619248986,0.00201716902665794,0.000719003786798567,0.00954042281955481,0.00389347039163113,-0.00322556123137474
"2",0.00487675098702312,-0.00575815886259079,0.00355664500966668,-0.00134176481515169,-0.0061850999481976,0.00670353230088949,0.00246658409014344,-9.5135677838698e-05,-0.00340430834330618,-0.0045223175548017
"3",-0.00157820235472172,0.00644718995317817,0.0027366850990802,-0.000351429160218686,0.00396854616701603,-0.0107621345669031,-0.0004221968119964,-0.000334121548803523,0.0236832238733768,0.0026120285037905
"4",0.00100502360146493,0.00190158991608769,0.00609337585046887,0.00547215528786182,-0.000880368053913116,0.00124866841360927,0.00300668063573539,-0.0125368740409613,0.00111800711601973,0.00537671009078622
"5",0.0100906742736697,0.0266666486859322,0.00851062871515751,0.00158269738312811,-0.00941617973148823,0.0063988626934588,0.00376343028619885,-0.00132665107958019,-0.00757514499127865,0.0151005024090409
"6",0.00279656541533768,-0.00290456064976752,-0.00410656630992889,0.00029949878808111,0.00325226015411317,0.000778674322646111,0.0047369166277349,-0.000303253240417689,0.00572639424353838,-0.00142208382021636
"7",0.00700914021581411,-0.00441453978419304,-0.00731683149933815,0.00112575618550181,-0.0068946024402976,0.00288752419874072,-0.000313430180540308,-0.00593097787350416,-0.000778026762418449,0.000630841357633471
"8",0.00287597859278321,-0.00234285020269454,0.00743753276765347,-0.00795303843915462,-0.0068516000173986,-0.00118115229997784,-0.00176743359770626,0.00247205724008381,0.0122133307158947,-0.00165437336545438
"9",0.00428525172173977,-0.0093615660443902,0.00804362446069717,-0.00102011556737125,0.00520226592198014,0.00214889273047447,0.00500496290624142,-0.00296163861639798,0.00476979557424784,-0.00484922667965293
"10",0.00448616547510028,0.000198931753402576,0.00185338815208524,-1.45689618875622e-05,0.00416934723034501,0.00459038373082876,-0.00196472345851362,-0.00672229146584868,-0.00860458519309759,-0.00613879272714257
"11",0.00811494700610638,0.00646793050691485,0.00386344641447067,0.00341722904704511,-0.00217679049819708,0.00695353653281927,-0.000246576295467094,0.00660430127754807,0.0161377992480993,-0.00135617796331644
"12",-0.00242301262915134,0.00911140814423561,0.00348369986750185,0.00274747633375227,-0.0017221609596163,0.0032809148542583,0.00368062150664628,-0.00677311001345515,0.000430474290624261,-0.00379825639538467
"13",0.00370284775272012,-0.00262583792209625,0.000909673981368542,0.000859335879795253,-0.000362793623935431,-0.000281122309388593,0.00113072292879224,0.00190426327753812,0.00281428568996489,-0.00072331412229687
"14",-0.00723398104310036,0.00631559081375599,-0.000323113054037094,-0.00336189940571785,-0.00743817491456866,-0.00744859920814633,0.00194675056263804,-0.00117481558118016,0.00707707041874528,0.00394219532608986
"15",0.00773970875889063,0.0001214380536112,0.00055465882178396,0.00269529107026756,-0.00946391280740499,-0.012185993604362,0.000531897589098662,-0.0061824363656342,-0.0075244614854455,0.00309535954147577
"16",0.0155677506700158,-0.00621245848014951,0.00377251370809972,-0.00223421747796237,0.0048100184649229,-0.00512259779497981,0.00225718389265239,0.00384633196517825,0.00982621219009161,0.00159390841145068
"17",0.0195375084877014,-0.00501340022310615,0.00386955798603594,-0.000838835374452174,0.00565637834370136,0.00197944487445056,0.00119257671758533,-0.00292837410233915,-0.000177167865331285,0.00498189916834235
"18",-0.000940988364163786,-0.000607293157372624,0.00307363318279386,0.000876808015163988,-0.00623575411736965,-0.000590807932894677,0.000832731602713466,0.000416119262808934,-0.00206495216116309,0.000380055513232946
"19",0.0141896512359381,0.00497634476050735,0.000770388112869114,0.00442757876589894,-0.00752572575584054,-0.00114516413304955,0.00159825105220079,-0.00287117203697562,0.00183803052641451,0.00189924158621579
"20",0.00491103576496243,-7.31053296476603e-05,0.00347582064568996,0.0007255221134983,-0.00372546259313822,0.00241855578497052,-0.00203101267106831,-0.00762615166604519,0.00688491482287645,0.00779527239501476
"21",-0.00777527876198292,0.00286290002986789,0.00122312677558511,0.00014585762983188,0.00213394640013576,-0.00128080591093749,-0.00174453260842711,0.00304757873527706,-0.00477376347407699,0.00567385042086244
