"","AAPL","MSFT","INTC","XOM","JPM","GE","JNJ","V","PFE","CSCO"
"1",-0.00746000604704022,0.00546642439439893,-0.00136049941647798,0.00150028674397618,0.00507613364607096,0.00730814505368471,0.00343119911849499,0.00949061568826437,0.000427685823524371,0.00881925318390131
"2",0.00935930199921131,-0.000679727585520595,0.000466933677671477,-0.00549012655392289,0.006325863301754,0.000246500450884923,-0.00525787938386202,-0.00204126769676805,-0.00408685719594359,-0.00114843959454447
"3",-0.00725274626165628,0.0127327991649508,-0.000665614497847855,-0.00291622150689363,0.00289627304300666,-0.00611778208985925,0.00190466898493469,-0.00353473075665534,0.00208936864510179,0.00162336323410273
"4",0.0146091245114803,-0.00200072024017572,-0.0044244066812098,-0.00300198374316096,-0.00180716835893691,-0.00575106777250767,4.82367031509057e-05,0.00457288324832916,-2.0130471966695e-05,0.0035024422686547
"5",0.0118557726964355,-0.00302509730681777,-0.00941169261932373,-0.00178644084371626,-0.00145238870754838,0.000930725189391524,-0.00231021479703486,0.00379194761626422,0.00373358861543238,-0.00601411983370781
"6",0.00913368072360754,0.0079025961458683,-0.00124148104805499,-0.0074254279024899,0.00720116030424833,0.00139728188514709,-0.00531156500801444,-0.0126373674720526,0.00535627547651529,-0.00676118582487106
"7",0.011930881999433,-0.00149946846067905,0.00233283755369484,0.00877166539430618,0.00406773760914803,0.00252728257328272,0.00148156366776675,0.0039618918672204,0.00399733195081353,-0.0133912907913327
"8",-0.00779322534799576,-0.00348765915259719,-0.00204594037495553,-0.0139225833117962,0.00632095756009221,-0.00133969029411674,-0.0145543944090605,-0.00373574672266841,0.001282395911403,0.00583744654431939
"9",0.00169460556935519,-0.00796227529644966,-0.00689164688810706,-0.00712521933019161,-0.00981796626001596,-0.000905619177501649,9.97104798443615e-05,-0.00587298488244414,0.000122113153338432,-0.0146046597510576
"10",-0.00403196457773447,-0.00316863181069493,0.00343651766888797,-0.00408758036792278,0.00114567729178816,-0.00199505314230919,-0.00981132034212351,0.00265587121248245,0.000470153347123414,0.00291840988211334
"11",0.00580488983541727,0.00260165613144636,0.00281064328737557,-0.00181246222928166,-0.00512611912563443,0.000602396088652313,-0.00650641601532698,-0.00329713500104845,-0.00205738097429276,0.0051853358745575
"12",0.00525088049471378,0.00453571556136012,0.00200368696823716,0.00358205661177635,-0.00931237731128931,0.00671000918373466,0.00736734224483371,0.0019729039631784,0.00431549735367298,-0.000475443666800857
"13",-5.53056961507536e-05,0.00144102249760181,-0.00333653553389013,0.00774366781115532,0.000481056747958064,0.00133319071028382,-0.0106183029711246,-0.00148876535240561,0.0010180821409449,4.28130515501834e-05
"14",-0.00187270657625049,-0.0018646833486855,-0.00321536650881171,0.00425172736868262,-0.00579530326649547,-0.00355290528386831,-0.000848480092827231,-0.00576997827738523,0.00123044836800545,9.24422784009948e-06
"15",-0.00229916791431606,-0.00129127001855522,0.0106901274994016,0.000356397329596803,-0.00681502418592572,-0.00259872013702989,-0.00539386831223965,0.00259625306352973,0.00111954833846539,0.00261041941121221
"16",-0.00882690399885178,0.000468337355414405,-0.00117843062616885,0.00108351092785597,0.00436356896534562,-0.0111553398892283,0.00144429143983871,-0.00461662467569113,-0.00109216128475964,0.00325949303805828
"17",0.00721040368080139,-0.000160776151460595,0.00870023854076862,-0.0035951673053205,0.00967832654714584,-0.00277072773315012,0.000869410287123173,0.000669369648676366,-0.00149416888598353,-0.000469975639134645
"18",-0.00393281457945704,-0.00664614979177713,-0.00172207271680236,-0.00236247736029327,0.00102721562143415,-0.00717300968244672,-0.00136584497522563,-0.00370306707918644,0.00330669828690588,0.00148742378223687
"19",-0.000956246396526694,-0.00321309128776193,0.00499352067708969,-0.00633728457614779,-0.00481576938182116,0.00150086369831115,0.000733129098080099,-0.000527180440258235,-0.00408083107322454,-0.000249774020630866
"20",0.00655352557078004,-0.000997902359813452,0.00446984497830272,0.000883155211340636,0.00250144931487739,-0.000391668174415827,-0.00386510230600834,0.00711710751056671,0.00129881931934506,0.00473163137212396
"21",0.00573485810309649,-0.00321332388557494,-0.00828825496137142,0.00136155704967678,0.00236300309188664,-0.00343535048887134,0.00198178039863706,-0.00204696180298924,0.00119522935710847,0.000918193836696446
