"","AAPL","MSFT","JPM","GE","PG","XOM","DIS","V","JNJ","INTC"
"1",-0.00228227372281253,0.00197987444698811,0.0106112835928798,-0.00184926169458777,-0.00558419432491064,-0.000479342124890536,0.00310052302666008,0.00356656475923955,-0.00157988723367453,0.00273948884569108
"2",-0.00560499308630824,0.00573211489245296,-0.0018182605272159,0.00211865501478314,0.00204009632579982,0.00035905884578824,0.00195359345525503,-0.00378495012409985,0.0020637612324208,0.000393781694583595
"3",0.00509932171553373,-0.00185192737262696,0.00176659401040524,0.0039568692445755,0.00200883555226028,0.0015534651465714,-0.00343959056772292,0.00259384349919856,-0.00126144709065557,-0.0026081174146384
"4",-0.00254669762216508,0.00125113478861749,-0.000168353406479582,-0.000648181943688542,0.0047388132661581,0.00168588350061327,0.00607691053301096,-6.98200965416618e-05,0.000782695307862014,-0.00136755791027099
"5",-0.00992810074239969,-0.000539557135198265,1.59178489411715e-05,-0.00599132943898439,0.0021656455937773,-0.00535935210064054,-0.00325247598811984,0.000656128511764109,0.00364745897240937,-0.0014566465979442
"6",-0.00196970743127167,-0.00540275312960148,-0.000627446628641337,-0.000100264594948385,0.00048647221410647,0.001534364069812,0.00435012392699718,0.00227814051322639,0.00754887750372291,0.00220472924411297
"7",-0.00337004498578608,0.00126663781702518,0.00872397143393755,-0.00527103012427688,-0.00192021869588643,-0.00108188693411648,-0.00604850566014647,0.00560087850317359,-0.00343729835003614,0.00240463716909289
"8",0.00586902722716331,-0.00121117511298507,-0.0105522116646171,-0.0040035848505795,-0.000248531927354634,-0.00820236373692751,-0.00308603118173778,0.00474799517542124,0.00381746073253453,0.00230251369066536
"9",0.00245202146470547,-0.000997539958916605,0.00574485212564468,-0.00385414902120829,0.000268392730504274,-0.0131279686465859,0.000428800325607881,0.000304058543406427,-0.00599537370726466,0.0013792016543448
"10",-0.0014519055839628,0.00150652870070189,-0.00430384883657098,-0.00330429594032466,-0.000308158167172223,-0.0106755122542381,-0.00598315056413412,0.0022150631994009,-0.000310299423290417,0.00212804740294814
"11",-0.00609965622425079,-0.00172832468524575,-0.0110350009053946,-0.00269257626496255,0.00146607996430248,-0.00235180510208011,-0.00214422703720629,0.00181073055136949,-0.0015502612804994,0.00317044788971543
"12",-0.000664846738800406,0.0012196694733575,-0.00108030159026384,0.0023290291428566,-0.000481823575682938,-0.0101408883929253,1.17379261155293e-06,0.000488829566165805,-0.00389283639378846,0.00442996760830283
"13",-0.0024932895321399,0.00178191240411252,0.003578967647627,0.000254917133133858,-0.000622252700850368,-0.00712765380740166,-0.00250916997902095,0.00539135467261076,0.00270914868451655,0.00801185052841902
"14",-0.0108798481523991,-0.0035775697324425,-0.00190271623432636,-0.00121428072452545,-0.00102392002008855,0.00425537629052997,0.00289532612077892,0.000427803461207077,-0.00325143942609429,0.00118393357843161
"15",-0.0065879593603313,-0.0031347565818578,0.00272634322755039,-0.00288593000732362,0.000236038889852352,-0.00247694179415703,-0.00305765680968761,0.00528750568628311,0.000484169984702021,0.00124635989777744
"16",-0.0180640928447247,-0.00124977028463036,-0.000892146141268313,-0.00899132713675499,0.00039130516233854,-0.00523725198581815,0.000151832689880393,0.000489238416776061,0.00334212509915233,0.00109100656118244
"17",0.00247728661634028,-0.00407316302880645,-0.000490123755298555,-0.00119447230827063,0.000924109481275082,0.000839285203255713,0.00545318657532334,-0.002818952081725,-0.00212827417999506,-0.00415548356249928
"18",-0.000829338736366481,0.00156141677871346,0.0047739390283823,-0.00799437519162893,0.000182984411367215,-0.0035276859998703,-0.00688007613644004,0.00270282942801714,-0.000507663935422897,0.00563890440389514
"19",-0.00630541332066059,0.000587709888350219,-0.0119624119251966,0.00583390658721328,-0.000616449397057295,-0.00644469447433949,0.00164028804283589,-0.000357751763658598,-0.00195229495875537,0.00265386002138257
"20",-0.00865849480032921,-0.00195441604591906,0.0066336328163743,-0.00861544255167246,-2.93270040856441e-05,0.00146626972127706,-0.00409971782937646,-5.58564825041685e-05,-0.00136670854408294,0.00171785929705948
"21",-0.000886448891833425,-0.00325111951678991,-0.00390454172156751,0.00375988357700408,-0.000614886870607734,0.00304010766558349,-0.00141031225211918,-0.000142066754051484,0.00343464897014201,0.00102042185608298
