"","AAPL","MSFT","BA","JPM","V","DIS","INTC","CRM","UNH","WMT"
"1",0.00415767403319478,0.0111503377556801,0.0104273939505219,-0.0210519228130579,0.00419042492285371,0.00597671139985323,-0.0315685383975506,0.000695198832545429,0.00732938898727298,0.00469764368608594
"2",0.0320352464914322,-0.00875401776283979,-0.00635035149753094,-0.00448337290436029,-0.00538028916344047,0.0203474536538124,-0.00151720363646746,0.00822362210601568,-0.00426628580316901,-0.00798613857477903
"3",0.0148131465539336,-8.23237060103565e-05,0.00651640724390745,0.0172966010868549,-0.00686719315126538,-0.000639131234493107,-0.00407777074724436,0.00528517924249172,-0.00625320849940181,0.0106645300984383
"4",-0.00663059251382947,0.00603238353505731,-0.0320702753961086,-0.000193710438907146,-0.0139183029532433,-0.00319776870310307,0.00528704281896353,0.0133839417248964,0.00589177804067731,-0.0108009278774261
"5",0.00592801673337817,0.00404696632176638,-0.00672565773129463,0.00804197695106268,0.0029287370853126,-0.00427681300789118,-0.000112293651909567,-0.0190170276910067,0.00712069077417254,-0.00221516122110188
"6",0.0152909820899367,0.00457376847043633,0.0118056330829859,-0.00795991253107786,-0.000549273972865194,-0.0126019520685077,-0.00205089757218957,0.0128183215856552,-0.00192340358626097,0.0123980697244406
"7",0.0162642989307642,0.00985332112759352,-0.0207057986408472,-0.000837062310893089,0.0141421258449554,0.00703804707154632,0.00116648816037923,-0.00573726743459702,-0.0109111713245511,-0.00586666027083993
"8",9.49173117987812e-05,-0.0044073136523366,0.0117310071364045,0.00771563686430454,0.000601387640926987,-0.00753325875848532,0.0126382643356919,0.0215684045106173,-0.0165132638067007,-0.00272773439064622
"9",0.00943677593022585,-0.000700670236255974,-0.00209965789690614,0.0147138191387057,0.00694140279665589,-0.0108149778097868,0.0106400884687901,0.00207242369651794,0.0033903606235981,0.00668615661561489
"10",0.00719129433855414,0.00233092671260238,-0.00721197482198477,-0.000594794983044267,0.0076187732629478,0.00109553150832653,-0.0106336232274771,0.00873790960758924,-0.00387311773374677,-0.0022054654546082
"11",-0.0043111932463944,-0.00331541104242206,-0.000348486297298223,-0.00398207176476717,-0.00190513662528247,-2.89995768980589e-05,-0.000317689060466364,0.00368561432696879,0.00877891387790442,-0.00239301333203912
"12",0.0155077334493399,0.0116161173209548,-0.0056360550224781,-0.00153486151248217,-0.00201734341681004,0.0018875130917877,-0.00817170459777117,-7.28908344171941e-05,0.00111908535473049,0.00270774983800948
"13",0.00311822118237615,0.00398961687460542,0.00182824896182865,0.00691901054233313,0.00136752054095268,0.00770711340010166,-0.0158277582377195,-0.00295623764395714,0.0057295449078083,-0.00922628026455641
"14",0.0128805376589298,0.00328858918510377,-0.00873108860105276,-0.00220005097799003,0.00766216637566686,-0.000837176281493157,-0.00478137983009219,-0.00221401825547218,-0.00061794719658792,0.000954506744164973
"15",-0.000476587389130145,-0.00353708141483366,0.000502942362800241,-0.000156994967255741,0.00117204559501261,-0.00299544190056622,-0.00235383817926049,0.00052929186495021,0.00512674124911427,0.0115192970260978
"16",0.00423429440706968,-0.00866760686039925,-0.0151069583371282,0.00326395640149713,0.00367363006807864,0.00214722449891269,-0.00399486813694239,-0.00691348453983665,-0.0119328014552593,-0.00713081425055861
"17",0.00709804939106107,0.00966169591993093,-0.0163221545517445,-0.0114405173808336,0.00392639869824052,0.0102658653631806,0.0187893435359001,-0.00331185199320316,-0.00824618712067604,-0.002559760119766
"18",0.00320623302832246,0.00441344035789371,0.0123315816745162,0.00411326391622424,0.00942276138812304,0.0152734220027924,0.0123661989346147,-0.000788655364885926,-0.0027476972900331,0.0058538755401969
"19",0.00668324250727892,-0.00291086686775088,-0.0167968738824129,0.00565579812973738,-0.000958663003984839,-0.0103964628651738,0.00984589941799641,-0.00954463426023722,0.00239839404821396,-0.00453819520771503
"20",0.00733395200222731,0.00130345008801669,-0.0216961167752743,-0.0153179224580526,0.00146102788858116,-0.00426294980570674,0.00353924930095673,-0.004228082485497,0.00380819081328809,-0.00342807522974908
"21",0.0186657570302486,0.00316855264827609,-0.00762199377641082,-0.00636139092966914,0.00879466067999601,-0.00958889070898294,0.00575139001011848,0.00183058611582965,0.00592028954997659,0.00387703767046332
