"","AAPL","MSFT","BA","JPM","DIS","V","INTC","CRM","WMT","HD"
"1",-0.00590725056827068,-0.00968451052904129,-0.0122863575816154,0.0103445965796709,-0.0019135131733492,-0.00458710268139839,-0.00892087258398533,0.000126430240925401,-0.000600521510932595,-0.0021972234826535
"2",0.000232737831538543,-0.00262871221639216,-0.019462114199996,-0.00707254698500037,-0.00890100654214621,0.00466255424544215,-0.00163861911278218,0.00792891904711723,0.0035253509413451,-0.00284755905158818
"3",-0.0104475077241659,-0.00071000779280439,-0.00471609923988581,0.00687757413834333,0.00173628574702889,0.00341900973580778,0.00107644428499043,0.00547607336193323,-0.0105591174215078,0.00238832063041627
"4",-0.0146663459017873,0.00351817137561738,0.00752980355173349,-0.00020394119201228,-0.00470674457028508,0.00390280224382877,0.0140036111697555,0.00567732052877545,-0.000916569260880351,0.00428651878610253
"5",-0.00374757568351924,-0.00432911887764931,-0.00343166524544358,0.00635162694379687,0.00463157286867499,-0.00958050414919853,9.82533529167995e-05,-0.00466454122215509,-0.000119218835607171,0.00154809874948114
"6",-0.0225274208933115,-0.00368108344264328,0.00198260601609945,0.000619715778157115,0.00241526588797569,-0.000138801784487441,0.00439388304948807,0.0028111576102674,-0.0010927893454209,-0.00313620502129197
"7",-0.0114843202754855,-0.000288550509139895,-0.0163730084896088,0.000476115907076746,-0.00519424211233854,-0.00225065066479146,0.000626295572146773,-0.010247552767396,0.000536421488504857,0.00358153111301363
"8",-0.00523371389135718,-0.0186043847352266,-0.00706453295424581,-0.0152815049514174,-0.00272917468100786,-0.00855183601379395,0.00545248435810208,-0.0214649233967066,-0.00309410062618554,0.000754611159209162
"9",-0.00338148837909102,-0.00882161129266024,-0.000620374048594385,-0.00280840578489006,-0.00289872474968433,0.00346632557921112,0.00500846328213811,-0.00478679966181517,0.00137176970019937,-0.00138712301850319
"10",-0.0164172388613224,-0.0037359285634011,-0.00992142036557198,0.0132856108248234,-0.00568511569872499,0.00147608760744333,0.000790275633335114,-0.00190249155275524,0.00113860913552344,0.00763778854161501
"11",-0.0159180760383606,-0.00128953589592129,-0.0219796858727932,0.000249103322857991,0.00576763320714235,0.00961912143975496,0.001833934802562,-0.000798745546489954,0.00269985501654446,5.55059450562112e-05
"12",-0.0100958785042167,-0.00496690021827817,-0.0225173160433769,-0.0026518190279603,0.00466357544064522,0.00198105187155306,-0.010688154026866,-0.00948534067720175,0.000939819088671356,0.00112691696267575
"13",-0.0121194766834378,0.000764931202866137,0.0221698228269815,0.00459882989525795,-0.00367179932072759,0.00255787093192339,-0.017044048756361,0.00318964221514761,0.000826321949716657,0.00262229540385306
"14",-0.00216491683386266,0.01385498046875,-0.00660549243912101,0.00900205411016941,0.00291970884427428,-0.00320409866981208,-0.0183184295892715,0.000535799597855657,-0.000478152534924448,0.000514783954713494
"15",-0.0142284082248807,-0.00467187585309148,-0.00363877462223172,0.0018559608142823,-0.0109550785273314,0.0035106111317873,-0.0180137753486633,-0.013702142983675,0.00490808067843318,-0.00099626777227968
"16",-0.012611054815352,-0.0102613540366292,-0.00396833196282387,0.0210755448788404,-0.00274993455968797,-0.00208806130103767,-0.00366982934065163,0.00121846934780478,-0.00219426141120493,0.00151045352686197
"17",-0.00231524277478456,0.000550273223780096,-0.0146016804501414,-0.00517427083104849,-0.00729086389765143,0.00242514489218593,-0.0140560241416097,0.00119788013398647,-0.00581103097647429,-0.000195022555999458
"18",-0.00352992699481547,-0.0236379150301218,0.00418149121105671,0.00324342586100101,-0.00320531078614295,0.00722049828618765,-0.000799902365542948,0.00764825846999884,-0.00358056020922959,0.00103046046569943
"19",-0.0141574535518885,0.00189319381024688,-0.00260869227349758,-0.00232546566985548,0.00132350716739893,0.000631868082564324,0.00566920358687639,-0.000428691477281973,-0.00253277504816651,0.00664253439754248
"20",-0.0128935417160392,-0.00321076903492212,0.00218465737998486,0.00441877217963338,0.00893526151776314,0.00121810287237167,0.0061331051401794,-0.0100212385877967,-0.000638506899122149,0.00355196068994701
"21",-0.016385355964303,0.00446118321269751,-0.0140185933560133,0.011717464774847,0.000144234334584326,-0.00445277290418744,-8.86137713678181e-05,-0.00789136253297329,0.00101784325670451,-0.00080805632751435
