"","AAPL","MSFT","BA","JPM","V","DIS","CRM","INTC","HD","UNH"
"1",0.0109775168821216,0.00118883908726275,0.00768976705148816,0.00051612890092656,0.00846616178750992,0.000479098147479817,-0.00321277137845755,-0.00649585202336311,0.0199221577495337,0.00767002021893859
"2",0.00439829612150788,0.00827860459685326,0.0058583440259099,0.00531378155574203,0.000849445466883481,-0.00102518533822149,0.00315495859831572,-0.00628700898960233,0.0119495587423444,0.000562546891160309
"3",-0.0102461995556951,-0.00505993608385324,-0.00188632239587605,0.0121094500645995,0.00138444127514958,0.012788126245141,0.00606261985376477,-0.00871715229004622,0.00832736492156982,2.51325127464952e-05
"4",-0.0220735725015402,-0.0132449613884091,0.0189078692346811,-0.00458047492429614,0.0163118876516819,0.00220307894051075,0.007515924051404,0.0199470911175013,0.00868508219718933,-0.0048304726369679
"5",0.0121084814891219,-0.00534500414505601,-0.0150395045056939,0.00143779499921948,0.0149675020948052,-0.00477236602455378,0.0053363386541605,0.00450075371190906,-0.000598645419813693,-0.00431122537702322
"6",-0.0233392510563135,-0.00890190619975328,0.0010053776204586,-0.00878284312784672,-0.00485457293689251,-0.0062261326238513,0.00828922167420387,-0.0110910665243864,0.00926793180406094,-0.00157392199616879
"7",0.00210760883055627,-0.0102653782814741,-0.00673067755997181,0.00670266291126609,-0.00655486900359392,-0.00368726765736938,-0.000115849696157966,0.00642726104706526,0.00780165893957019,-0.0079393582418561
"8",-0.0112849632278085,0.00749486917629838,-0.00306891044601798,-0.00270549091510475,0.00428915861994028,-0.00565889943391085,-0.00521879456937313,0.0090124225243926,0.00600837590172887,-0.00473126117140055
"9",0.00428884942084551,0.000378145137801766,0.00174522900488228,-0.00584185821935534,-0.00135945866350085,0.00350526417605579,-0.00167395896278322,-0.00882697571069002,0.00541785545647144,0.00281526520848274
"10",-0.0101586477831006,-0.00287285004742444,-0.00414662575349212,-0.00982975121587515,0.00181115721352398,0.0127255516126752,-0.0117848021909595,0.00567009625956416,-0.00222982466220856,-0.00453207641839981
"11",0.00511377491056919,-0.00537137407809496,-0.00951811391860247,-0.00758640421554446,-0.00468626292422414,-0.000999299460090697,-0.0215496215969324,0.00197619735263288,0.00254697562195361,-0.00693257478997111
"12",-0.00935736298561096,0.00210305931977928,0.00416225241497159,-0.00536983134225011,0.00328718055970967,-0.00690050469711423,-0.00727460021153092,-0.0132584748789668,0.000998804578557611,-0.000716290785931051
"13",0.0110093029215932,-0.00618020445108414,-0.000331783638102934,0.0072304061613977,0.00284950365312397,0.00606133649125695,-0.0074463770724833,-0.00139156775549054,0.00852361228317022,-0.012812651693821
"14",-0.010672852396965,-0.00137597240973264,0.00702708587050438,-0.00113691505976021,0.00213572708889842,-0.00444704946130514,0.00989244598895311,-0.00385973486118019,-0.00466197449713945,0.000218923378270119
"15",-0.000584997760597616,-0.00288277328945696,-0.0111230472102761,0.00234270235523582,0.00430378038436174,-0.00522222556173801,-0.00417010998353362,0.00210878578945994,-0.000423786957981065,-0.00581910507753491
"16",-0.0121088735759258,0.00514987343922257,0.00136445637326688,-0.00468581868335605,-0.00743331992998719,-0.00478869210928679,0.000231221623835154,0.000621610961388797,0.00464065279811621,0.01113844756037
"17",0.00266016530804336,-0.00531961116939783,-0.0168008897453547,-0.00444048410281539,-0.00774017628282309,-0.00115957693196833,0.010848481208086,0.0101884175091982,0.00412421114742756,-0.000961874728091061
"18",-0.00929051358252764,0.000142926990520209,-0.00813814159482718,-0.00411195354536176,-0.00316234561614692,-0.00191714009270072,0.000263572001131251,-0.00271734013222158,-0.00424429215490818,-0.0078293439000845
"19",0.00161969242617488,0.00369374896399677,-0.00981363840401173,-0.00146452570334077,0.000807763950433582,0.0146106630563736,0.00954431388527155,-0.00598329026252031,-0.00438364921137691,0.00380862876772881
"20",-0.0115542151033878,0.00345636927522719,-0.0108252167701721,-0.00543310167267919,0.00382901611737907,-0.00471102725714445,0.00609389366582036,-0.00933575909584761,0.00521592982113361,-0.00562391802668571
"21",-0.00158539006952196,-0.000562954810447991,0.00434386543929577,-0.000628854788374156,0.00258856057189405,0.00906980875879526,0.00624025333672762,-0.00542489718645811,-0.00636991718783975,0.000385227933293208
