"","BAC","MSFT","JPM","XOM","INTC","GE","CSCO","IBM","CAT","PFE"
"1",-0.0030097751878202,-0.00623785983771086,0.00275072432123125,0.00549683207646012,0.00491240527480841,-0.00379213038831949,0.000499888905324042,-0.000576073594857007,-0.00185755069833249,0.000430395943112671
"2",-0.00414851726964116,0.0064862840808928,0.00101876992266625,-0.0020384497474879,0.000486864999402314,-0.00662151258438826,-0.0106493663042784,0.00513670966029167,-0.00603164592757821,-0.00326152425259352
"3",-0.00192398473154753,0.000132591521833092,-0.00572747830301523,-0.00570862041786313,0.00482606282457709,0.00603610649704933,-0.00193724618293345,0.00521225854754448,-0.00231142831034958,-0.00118484196718782
"4",0.0115113323554397,0.00743409292772412,-0.000185818804311566,0.000222814283915795,-0.0054684029892087,-0.00148989586159587,-0.00854786951094866,0.00153449515346438,0.00404596887528896,-0.00134270184207708
"5",0.0160133969038725,-0.00195730966515839,0.00121491844765842,0.000542901747394353,0.000565527647268027,0.00465520843863487,0.0123286955058575,0.00170654349494725,-0.000645292166154832,0.00665592635050416
"6",-0.000431007443694398,-0.00634879199787974,-0.00873719993978739,-0.00564358429983258,0.0156025923788548,-0.00858716387301683,0.00249143061228096,0.00495871109887958,0.0165292453020811,0.00195308297406882
"7",-0.000372260168660432,-0.00233300123363733,0.000517364067491144,0.00254276138730347,0.000333618198055774,-4.53147040389013e-05,-0.00280868588015437,0.000443502241978422,2.53515372605762e-05,0.00797796342521906
"8",-0.00402144622057676,-0.00101478840224445,0.00586758414283395,-0.0088035361841321,-0.00368441874161363,0.0018282012315467,0.000852988101541996,0.00135473546106368,-0.00708914920687675,-0.0128101268783212
"9",-0.00360083230771124,0.00195311091374606,0.00022893154527992,0.00169189902953804,0.00613514147698879,-0.00246892054565251,0.00251193973235786,0.00097677402663976,-0.0037258465308696,-0.00446917349472642
"10",-0.0123632811009884,-0.0050861076451838,-0.00570121733471751,-0.00363276596181095,-0.000456870533525944,0.00350223947316408,-0.00398047966882586,0.00609971163794398,0.00255508022382855,-0.00447927601635456
"11",0.00184783374425024,0.0103201018646359,0.000684153055772185,0.005831653252244,0.00155174860265106,-0.00158978323452175,-0.00277815852314234,0.000608761387411505,0.00621542707085609,0.00434392550960183
"12",-0.00542607670649886,0.00246296520344913,-0.00175417435821146,0.00459103751927614,0.00529909320175648,0.00524832680821419,0.00615172274410725,0.00117692758794874,0.0148251429200172,-0.00255959434434772
"13",-0.0107982493937016,0.000411784596508369,-5.79146180825774e-05,-0.0037826516199857,0.00187598122283816,-0.0104310205206275,-0.0067932540550828,0.00404320238158107,0.00650816923007369,0.00182701705489308
"14",-0.00141555559821427,0.00118377641774714,-0.0125782806426287,-0.00136848550755531,-0.000852941477205604,0.00561774149537086,-0.00210057711228728,0.00491017755120993,-0.000253281235927716,0.000730148749426007
"15",-0.000722977274563164,-0.00376752042211592,0.0122985458001494,-0.000282382010482252,0.00208833068609238,0.00398078327998519,3.93530062865466e-05,0.00466735567897558,0.0089795021340251,-0.00170076708309352
"16",-0.016311377286911,0.00484332488849759,-0.00108368659857661,-0.00381087674759328,0.00479254405945539,-0.00189292733557522,0.0030510425567627,0.00113094900734723,-0.00401110667735338,0.00853502750396729
"17",-0.00211004656739533,0.0019539229106158,-0.000303291337331757,-0.00171068066265434,0.00143284478690475,0.00768161378800869,-0.00248631276190281,-5.11584912601393e-05,0.00891031231731176,-0.00121904967818409
"18",0.00179149466566741,-0.00211080256849527,-0.00201602093875408,-0.00319409440271556,0.00192479102406651,-0.00308121833950281,0.00230067223310471,-0.0011130862403661,0.0112163228914142,-0.00300944759510458
"19",-0.0112983379513025,-0.00164090108592063,0.00138845085166395,-0.00363024300895631,-0.0016758224228397,0.000655491719953716,0.00269412179477513,0.000313369906507432,0.00547713926061988,-0.00665729027241468
"20",-0.00395460240542889,5.57025668967981e-05,0.00154219882097095,-0.00693880673497915,0.000780075904913247,-0.00697669852524996,-0.00512060476467013,-0.00202118931338191,0.00654439069330692,-0.00354693341068923
"21",-0.0069098798558116,-0.000756411696784198,0.001493806601502,-0.00617755716666579,-0.00239187059924006,0.00185457547195256,-0.00123112823348492,0.00411466602236032,-0.000733654131181538,-0.000782577146310359
