"","BAC","MSFT","JPM","XOM","GE","INTC","JNJ","PFE","CSCO","IBM"
"1",0.00682556442916393,-0.00668116379529238,-0.00950059480965137,-0.00183423131238669,0.00375925819389522,-0.00308896414935589,0.00807650946080685,0.00079613778507337,0.00322513561695814,-0.000317380763590336
"2",-0.00147003284655511,0.0239255204796791,0.00425828527659178,-0.00552326999604702,0.0134352808818221,-0.00146187166683376,0.00779307493939996,0.00693512056022882,0.00105464912485331,0.0021755606867373
"3",0.0103693502023816,0.00415531685575843,-0.00569172110408545,0.00538441073149443,-0.00150469155050814,-0.00733259646221995,0.00369353592395782,0.00666732620447874,-0.0069811805151403,-0.00319863483309746
"4",0.00172794423997402,0.00222373800352216,-0.0108659313991666,-0.00179701636079699,-0.0100105330348015,-0.000549643009435385,-0.00259544514119625,-0.00139074015896767,0.00461876206099987,-0.00457925349473953
"5",0.0159684736281633,0.0205604135990143,0.00552949262782931,0.00141417700797319,0.00528431637212634,0.00582167925313115,0.00494778342545033,0.00245459121651947,0.0130987763404846,-0.00212924834340811
"6",0.00499231740832329,0.00328064034692943,0.00694385357201099,0.00114655133802444,0.00423922762274742,-0.00938028655946255,-0.00254786014556885,0.00653525069355965,-0.00722992513328791,0.00845549535006285
"7",0.0129793602973223,0.000613814452663064,-0.00246324203908443,0.00102559721563011,0.00483096856623888,-0.00599750317633152,0.00192163791507483,-0.000481532624689862,3.63096637556737e-06,0.00419670715928078
"8",-7.20181124052033e-05,-0.00162106426432729,0.0127226263284683,0.0025521048810333,0.00483864592388272,0.0061888019554317,0.000625589396804571,0.000323628017213196,-0.000649534049443901,0.000515692692715675
"9",-0.00661325873807073,-0.00989782717078924,0.00348901702091098,0.00555266533046961,-0.000901451101526618,0.000413964997278526,0.00060861388919875,0.00189687230158597,0.000341851380653679,-0.00108905613888055
"10",-0.00207984982989728,0.000825592840556055,0.00516837788745761,-0.00185489619616419,0.00330012594349682,-0.0077781630679965,0.00552364205941558,-0.000983348698355258,-0.00184278015512973,0.00180288136471063
"11",-0.00135175115428865,-0.0016659478424117,0.00610739272087812,-0.00234046089462936,0.00358995189890265,0.00164284673519433,0.000181217299541458,0.00749128265306354,-0.000623486412223428,0.000940078112762421
"12",0.00491382367908955,0.00174331211019307,-0.00260575977154076,-0.000491255079396069,0.00292803719639778,0.00429550325497985,-0.00182995945215225,-0.00112031982280314,0.013479046523571,0.00123509124387056
"13",-0.00704800570383668,-0.00393973896279931,0.00132486980874091,-0.00606098305433989,0.00149919174145907,-0.00440064677968621,0.00292665068991482,0.00334338215179741,0.000323994492646307,4.72593783342745e-05
"14",0.00790382269769907,0.00676281424239278,0.00341971800662577,0.00628426764160395,0.0111815929412842,-0.00558269256725907,-0.00477282935753465,2.02522296604002e-05,-0.0043406430631876,0.0020154241938144
"15",0.00558455614373088,-0.00056464335648343,0.000742529635317624,0.00156927632633597,-0.00212183152325451,-0.00453627062961459,-0.00073056120891124,0.00442573940381408,0.00545781338587403,0.0100859114900231
"16",0.0136781837791204,0.0040483670309186,-0.00182293471880257,0.00567121198400855,-0.00264386995695531,-0.0137080792337656,0.00169285479933023,-0.00226336740888655,-0.00291781011037529,0.000898309692274779
"17",0.00872440822422504,9.74556751316413e-05,0.00215082732029259,0.001974459271878,-0.0067871599458158,-0.000285635003820062,0.0024368274025619,0.00436618225648999,0.00308118062093854,-0.00115346629172564
"18",0.0137351965531707,0.00256436015479267,0.000176189219928347,-0.00168598280288279,-0.00319152069278061,0.0033739700447768,-0.00126138818450272,0.00327131361700594,0.00419187173247337,-0.00363212125375867
"19",-0.00343493651598692,0.00236925692297518,0.00441632978618145,-0.00661473302170634,-0.00185239722486585,0.002938580699265,-0.00127228489145637,0.00259642256423831,-0.00474995328113437,-0.00320124975405633
"20",-0.00650317594408989,-0.00676421402022243,0.00968689378350973,-5.97829348407686e-05,0.0138325598090887,-0.0130833834409714,0.00197746814228594,0.00191519351210445,0.00666734715923667,0.00280494801700115
"21",-0.00441894214600325,-0.00134494283702224,0.000452599197160453,-0.00457215821370482,-0.00354158459231257,0.00495765544474125,0.00200209184549749,0.00350974942557514,-0.00572620937600732,0.000507184129673988
