"","AAPL","MSFT","BA","JPM","INTC","V","CSCO","JNJ","DIS","XOM"
"1",0.00388152105733752,-0.0103148892521858,-0.00421094940975308,0.00711211515590549,-0.0308630000799894,-0.00177340605296195,0.0158790070563555,0.00898827519267797,0.000390347966458648,-0.00274016987532377
"2",0.00939611438661814,0.00813245307654142,0.00908081233501434,0.0235993750393391,-0.00032397749600932,0.0123698469251394,-0.00576387625187635,0.00398747809231281,0.00657749129459262,0.0263340715318918
"3",-0.0117907803505659,0.00440791109576821,0.00157599791418761,0.00200457987375557,-0.00496185757219791,0.00635654060170054,0.02224475517869,-0.00579503364861012,-0.0231979824602604,-0.0147293247282505
"4",0.0275864824652672,0.00225644139572978,0.00102421978954226,0.0048698871396482,-0.00997627433389425,-0.00571503862738609,-0.00112079037353396,-0.00356553145684302,0.00474805990234017,0.0104227904230356
"5",0.000166056372108869,-0.0126790376380086,-0.0108373407274485,-0.00354486866854131,0.00319144269451499,0.00161326990928501,0.0120544172823429,-0.00164511136244982,0.00988996960222721,-0.0088238688185811
"6",-0.00172006862703711,0.00996123533695936,-0.000144148216350004,0.000784925301559269,-0.020722258836031,0.0119107374921441,0.00677823321893811,0.0104888081550598,0.0125492364168167,-0.00648984638974071
"7",0.00275422446429729,0.0109896371141076,-0.000437760027125478,0.0106777809560299,0.00724261719733477,0.00128955882973969,-0.00413179257884622,-0.000469900784082711,0.00948490854352713,-0.00331975240260363
"8",0.00840293243527412,-0.00357939559035003,-0.00505367154255509,-0.00663151824846864,-0.0093131260946393,-0.00791261438280344,0.0038054739125073,-0.00194450805429369,-0.0102236410602927,0.00817656423896551
"9",0.000250404002144933,-0.00542832491919398,0.00425947504118085,-0.0023799033369869,0.00301033305004239,-0.000378263619495556,-0.00412497390061617,-0.00609353743493557,0.00580031657591462,0.00274951080791652
"10",0.00277269817888737,-0.00186451780609787,0.00353861111216247,-3.96028663089965e-05,-0.00579898245632648,0.00869589298963547,-0.0074610598385334,-0.00012320680252742,0.00999802816659212,-0.00310095795430243
"11",-0.00164218188729137,0.00244511524215341,-0.00725520262494683,-0.00530976755544543,0.013182264752686,-0.00429218402132392,-0.000471449660835788,0.00247539556585252,-7.68219397286884e-05,0.000968859705608338
"12",0.00348402257077396,-0.00959306210279465,0.00268516805954278,-0.00252019986510277,-0.00551250902935863,-0.00146241311449558,-0.00101678469218314,0.00579438311979175,-0.0168406963348389,-0.0054853418841958
"13",0.000980159034952521,0.00709844008088112,-0.00479736411944032,-0.00573029648512602,0.00968680996447802,0.00399683974683285,0.000208254554308951,0.0125274891033769,0.000720887503121048,0.00575703475624323
"14",0.00120541860815138,0.0052568381652236,0.0107610076665878,-0.00575263751670718,-0.010157348588109,-0.00467406073585153,-0.00606839405372739,0.00221762643195689,0.00996531452983618,0.00828302465379238
"15",0.00509372539818287,0.00155935576185584,0.00428920332342386,0.00228555640205741,0.00751226954162121,0.00137894006911665,0.00113893835805357,-0.0103365974500775,-0.00212987372651696,0.000574202102143317
"16",0.00681349355727434,0.0027312075253576,0.00585439475253224,-0.00711719179525971,-0.00769889401271939,0.00137951772194356,-0.00513219367712736,0.00143310741987079,-0.0108790174126625,-0.00733417924493551
"17",0.00338263809680939,0.0064529119990766,0.00448457663878798,-0.0063281231559813,0.0090376203879714,-0.00582563318312168,0.00179363775532693,-0.0050708930939436,0.00337063195183873,-0.00336862704716623
"18",0.000782387214712799,0.00165830284822732,-0.000685402599629015,-0.0012255550827831,-0.00172195979394019,-0.000120805336337071,-0.000990016269497573,-0.00248533650301397,0.00482957530766726,-0.00320479064248502
"19",-0.00319514912553132,-0.00127737678121775,-0.01186129078269,-0.0018975124694407,0.00614898465573788,0.0121506927534938,0.00346850277855992,-0.00265855062752962,0.000400810327846557,-0.000824759830720723
"20",0.00376876792870462,0.00167197326663882,-0.00263020093552768,-0.0107326861470938,-0.00831934157758951,-0.000218274552025832,0.00329432310536504,3.04900800074392e-06,-0.00769559154286981,-0.000880906824022532
"21",0.00560261076316237,-0.00318363937549293,0.00461113080382347,0.00569328712299466,0.0105487024411559,-0.000901285035070032,-0.00417712889611721,0.00185426883399487,0.00313979829661548,-0.00522063486278057
